source_row_uid,eligible_voters,actual_voters,scan_locality_code,source_locality_name,source_kalpi,evidence_method,final_report_pdf,final_report_page,planned_list_part,planned_list_page,ocr_variant_votes,ocr_confidence,evidence_note
K17:3957,611,447,3780,ביתר עילית,30,final_report_rapidocr,yehuda.pdf,17,,,3,0.997696,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3958,658,543,3780,ביתר עילית,40,final_report_rapidocr,yehuda.pdf,17,,,3,0.998571,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3959,588,477,3780,ביתר עילית,50,final_report_rapidocr,yehuda.pdf,17,,,3,0.999353,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3960,636,472,3780,ביתר עילית,60,final_report_rapidocr,yehuda.pdf,17,,,3,0.992806,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3961,632,463,3780,ביתר עילית,70,final_report_rapidocr,yehuda.pdf,17,,,3,0.997794,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3962,630,471,3780,ביתר עילית,80,final_report_rapidocr,yehuda.pdf,17,,,3,0.997325,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3963,565,435,3780,ביתר עילית,90,final_report_rapidocr,yehuda.pdf,17,,,3,0.999755,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3964,584,452,3780,ביתר עילית,100,final_report_rapidocr,yehuda.pdf,17,,,3,0.999527,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3965,725,564,3780,ביתר עילית,110,final_report_rapidocr,yehuda.pdf,17,,,3,0.998029,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3966,579,444,3780,ביתר עילית,120,final_report_rapidocr,yehuda.pdf,17,,,3,0.998444,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3967,829,674,3780,ביתר עילית,150,final_report_rapidocr,yehuda.pdf,17,,,3,0.997934,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3968,483,394,3780,ביתר עילית,160,final_report_rapidocr,yehuda.pdf,17,,,3,0.997801,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3969,703,559,3780,ביתר עילית,170,final_report_rapidocr,yehuda.pdf,17,,,3,0.999111,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3970,679,523,3780,ביתר עילית,180,final_report_rapidocr,yehuda.pdf,17,,,3,0.996054,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3971,360,238,3781,קדר,10,final_report_rapidocr,yehuda.pdf,17,,,3,0.996364,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3972,189,127,3784,שמעה,10,final_report_rapidocr,beersheva.pdf,24,,,3,0.999521,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3973,399,296,3787,נעלה,10,final_report_rapidocr,ramla.pdf,9,,,3,0.997547,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3974,688,642,3788,טלמון,10,planned_list_subtotal_reconciled,yehuda.pdf,18,1,26,,,Final-report crop was not recognized; planned-list value retained under exact locality/national reconciliation.
K17:3975,301,196,3790,נופים,10,final_report_rapidocr,petachtikva.pdf,13,,,3,0.997873,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3976,491,360,3791,צופים,10,final_report_rapidocr,petachtikva.pdf,13,,,3,0.996311,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3977,421,376,3793,אבני חפץ,10,final_report_rapidocr,hasharonnetanya.pdf,13,,,3,0.997784,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3978,349,243,3794,בת עין,10,planned_list_subtotal_reconciled,yehuda.pdf,18,1,24,,,Final-report crop was not recognized; planned-list value retained under exact locality/national reconciliation.
K17:3979,292,278,3795,רבבה,10,final_report_rapidocr,petachtikva.pdf,13,,,3,0.999439,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3980,494,422,3796,כפר האורנים,10,final_report_rapidocr,ramla.pdf,9,,,3,0.998439,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3981,424,354,3796,כפר האורנים,20,final_report_rapidocr,ramla.pdf,9,,,3,0.998481,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3982,621,523,3797,מודיעין עילית,10,final_report_rapidocr,ramla.pdf,9,,,3,0.997763,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3983,638,588,3797,מודיעין עילית,20,final_report_rapidocr,ramla.pdf,9,,,3,0.999667,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3984,818,725,3797,מודיעין עילית,30,final_report_rapidocr,ramla.pdf,10,,,3,0.999471,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3985,642,556,3797,מודיעין עילית,40,final_report_rapidocr,ramla.pdf,10,,,3,0.99397,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3986,521,433,3797,מודיעין עילית,50,final_report_rapidocr,ramla.pdf,10,,,3,0.998707,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3987,546,477,3797,מודיעין עילית,60,final_report_rapidocr,ramla.pdf,10,,,3,0.997575,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3988,662,609,3797,מודיעין עילית,70,final_report_rapidocr,ramla.pdf,10,,,3,0.999144,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3989,481,381,3797,מודיעין עילית,80,final_report_rapidocr,ramla.pdf,10,,,3,0.997239,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3990,727,676,3797,מודיעין עילית,90,final_report_rapidocr,ramla.pdf,10,,,3,0.99957,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3991,706,654,3797,מודיעין עילית,100,final_report_rapidocr,ramla.pdf,10,,,3,0.989381,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3992,391,351,3797,מודיעין עילית,110,final_report_rapidocr,ramla.pdf,10,,,3,0.990232,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3993,471,418,3797,מודיעין עילית,120,final_report_rapidocr,ramla.pdf,10,,,3,0.998717,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3994,510,462,3797,מודיעין עילית,130,final_report_rapidocr,ramla.pdf,10,,,3,0.999168,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3995,645,573,3797,מודיעין עילית,140,final_report_rapidocr,ramla.pdf,10,,,3,0.999155,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3996,507,457,3797,מודיעין עילית,150,final_report_rapidocr,ramla.pdf,10,,,3,0.996466,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3997,528,480,3797,מודיעין עילית,160,final_report_rapidocr,ramla.pdf,10,,,3,0.998946,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3998,753,639,3797,מודיעין עילית,170,final_report_rapidocr,ramla.pdf,10,,,3,0.998329,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:3999,572,559,3797,מודיעין עילית,180,final_report_rapidocr,ramla.pdf,10,,,3,0.99912,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4000,469,423,3797,מודיעין עילית,190,final_report_rapidocr,ramla.pdf,10,,,3,0.996671,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4001,683,656,3797,מודיעין עילית,200,final_report_rapidocr,ramla.pdf,10,,,3,0.998758,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4002,698,505,4000,חיפה,130,final_report_rapidocr,haifa.pdf,2,,,3,0.997509,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4003,439,194,4000,חיפה,140,final_report_rapidocr,haifa.pdf,2,,,3,0.993987,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4004,640,366,4000,חיפה,150,final_report_rapidocr,haifa.pdf,2,,,3,0.999023,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4005,862,657,4000,חיפה,320,final_report_rapidocr,haifa.pdf,2,,,3,0.99312,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4006,682,530,4000,חיפה,330,final_report_rapidocr,haifa.pdf,2,,,3,0.998448,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4007,507,323,4000,חיפה,370,final_report_rapidocr,haifa.pdf,2,,,3,0.999465,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4008,604,284,4000,חיפה,500,final_report_rapidocr,haifa.pdf,2,,,3,0.9968,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4009,729,289,4000,חיפה,520,final_report_rapidocr,haifa.pdf,2,,,3,0.999623,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4010,349,120,4000,חיפה,540,final_report_rapidocr,haifa.pdf,2,,,3,0.987437,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4011,451,167,4000,חיפה,550,final_report_rapidocr,haifa.pdf,2,,,3,0.995225,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4012,454,113,4000,חיפה,570,final_report_rapidocr,haifa.pdf,2,,,3,0.997751,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4013,225,38,4000,חיפה,580,final_report_rapidocr,haifa.pdf,2,,,3,0.999569,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4014,687,340,4000,חיפה,710,final_report_rapidocr,haifa.pdf,2,,,3,0.998027,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4015,420,185,4000,חיפה,720,final_report_rapidocr,haifa.pdf,2,,,3,0.997713,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4016,525,154,4000,חיפה,740,final_report_rapidocr,haifa.pdf,2,,,3,0.998085,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4017,738,363,4000,חיפה,750,final_report_rapidocr,haifa.pdf,2,,,3,0.998761,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4018,623,327,4000,חיפה,770,final_report_rapidocr,haifa.pdf,2,,,3,0.995308,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4019,484,274,4000,חיפה,790,final_report_rapidocr,haifa.pdf,2,,,3,0.998642,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4020,554,328,4000,חיפה,800,final_report_rapidocr,haifa.pdf,2,,,3,0.997351,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4021,679,382,4000,חיפה,810,final_report_rapidocr,haifa.pdf,2,,,3,0.999275,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4022,487,256,4000,חיפה,830,final_report_rapidocr,haifa.pdf,2,,,3,0.997296,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4023,618,362,4000,חיפה,850,final_report_rapidocr,haifa.pdf,2,,,3,0.999054,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4024,580,270,4000,חיפה,860,final_report_rapidocr,haifa.pdf,2,,,3,0.998928,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4025,793,444,4000,חיפה,870,final_report_rapidocr,haifa.pdf,2,,,3,0.997487,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4026,518,249,4000,חיפה,880,final_report_rapidocr,haifa.pdf,2,,,3,0.999033,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:4027,555,316,4000,חיפה,890,final_report_rapidocr,haifa.pdf,2,,,3,0.999332,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
