election,election_number,source_column,ballot_letter,total_votes,list_name_he,name_source,display_name_he,display_name_en,wikipedia_he_url,wikipedia_en_url,wikipedia_match_status,official_source_url,wikipedia_source_url,notes
K17,17,ד,ד,72066,"אלתג'מע אלווטני אלדימוקרטי - בל""ד",wikipedia_election_results,ברית לאומית דמוקרטית,Balad (political party),https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA_%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%AA,https://en.wikipedia.org/wiki/Balad_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,ה,ה,2011,ברית עולם,wikipedia_election_results,ברית עולם,Brit Olam,https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%A2%D7%95%D7%9C%D7%9D,https://en.wikipedia.org/wiki/Brit_Olam,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,ו,ו,86092,"חד""ש - החזית הדמוקרטית לשלום ולשוויון",wikipedia_election_results,החזית הדמוקרטית לשלום ולשוויון,Hadash,https://he.wikipedia.org/wiki/%D7%94%D7%97%D7%96%D7%99%D7%AA_%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%AA_%D7%9C%D7%A9%D7%9C%D7%95%D7%9D_%D7%95%D7%9C%D7%A9%D7%95%D7%95%D7%99%D7%95%D7%9F,https://en.wikipedia.org/wiki/Hadash,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,ז,ז,1381,לחם,wikipedia_election_results,לחם,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,זה,זה,14005,עתיד אחד - עתיד טוב לישראל,wikipedia_election_results,עתיד אחד - עתיד טוב לישראל,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,זך,זך,185759,גיל - גמלאי ישראל לכנסת,wikipedia_election_results,גיל - גמלאי ישראל לכנסת,Dor (political party),https://he.wikipedia.org/wiki/%D7%92%D7%99%D7%9C_-_%D7%92%D7%9E%D7%9C%D7%90%D7%99_%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA,https://en.wikipedia.org/wiki/Dor_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,חץ,חץ,10113,חץ - תנועה חילונית ציונית בראשות אברהם פורז,wikipedia_election_results,מפלגת חץ,Hetz (political party),https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%97%D7%A5,https://en.wikipedia.org/wiki/Hetz_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,טב,טב,224083,"איחוד לאומי - מפד""ל רשימה יהודית לאומית מאוחדת",wikipedia_election_results,"האיחוד הלאומי-מפד""ל",,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%97%D7%95%D7%93_%D7%94%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%9E%D7%A4%D7%93%22%D7%9C,,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,יש,יש,4675,שינוי - המפלגה האזרחית של ישראל,wikipedia_election_results,מפלגת שינוי,Shinui,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A9%D7%99%D7%A0%D7%95%D7%99,https://en.wikipedia.org/wiki/Shinui,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,כ,כ,24824,חזית יהודית לאומית בראשות ברוך מרזל,wikipedia_election_results,עוצמה יהודית,Otzma Yehudit,https://he.wikipedia.org/wiki/%D7%A2%D7%95%D7%A6%D7%9E%D7%94_%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA,https://en.wikipedia.org/wiki/Otzma_Yehudit,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,כן,כן,690901,קדימה - בהנהגת אהוד אולמרט לראשות הממשלה,wikipedia_election_results,קדימה (מפלגה),Kadima,https://he.wikipedia.org/wiki/%D7%A7%D7%93%D7%99%D7%9E%D7%94_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Kadima,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,כץ,כץ,1342,צומת,wikipedia_election_results,מפלגת צומת,Tzomet,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A6%D7%95%D7%9E%D7%AA,https://en.wikipedia.org/wiki/Tzomet,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,ל,ל,281880,ישראל ביתנו בראשות אביגדור ליברמן,wikipedia_election_results,ישראל ביתנו,Yisrael Beiteinu,https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%91%D7%99%D7%AA%D7%A0%D7%95,https://en.wikipedia.org/wiki/Yisrael_Beiteinu,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,מחל,מחל,281996,הליכוד עם בנימין נתניהו לראשות הממשלה,wikipedia_election_results,הליכוד,Likud,https://he.wikipedia.org/wiki/%D7%94%D7%9C%D7%99%D7%9B%D7%95%D7%93,https://en.wikipedia.org/wiki/Likud,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,מרצ,מרצ,118302,מרצ - ישראל חברתית דמוקרטית,wikipedia_election_results,מרצ,Meretz,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%A6,https://en.wikipedia.org/wiki/Meretz,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,נץ,נץ,2387,חרות,wikipedia_election_results,חרות - התנועה הלאומית,Herut – The National Movement,https://he.wikipedia.org/wiki/%D7%97%D7%A8%D7%95%D7%AA_-_%D7%94%D7%AA%D7%A0%D7%95%D7%A2%D7%94_%D7%94%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA,https://en.wikipedia.org/wiki/Herut_%E2%80%93_The_National_Movement,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,עם,עם,94786,"רע""מ-תע""ל",wikipedia_election_results,"רע""מ-תע""ל",,https://he.wikipedia.org/wiki/%D7%A8%D7%A2%22%D7%9E-%D7%AA%D7%A2%22%D7%9C,,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,פ,פ,18753,תפנית בראשות עוזי דיין,wikipedia_election_results,תפנית בראשות עוזי דיין,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,פז,פז,1765,לב,wikipedia_election_results,לב,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,פכ,פכ,1214,עוז לעניים,wikipedia_election_results,עוז לעניים,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,פץ,פץ,2163,כוח הכסף - למיגור שלטון הבנקים,wikipedia_election_results,כוח הכסף - למיגור שלטון הבנקים,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,ף,ף,580,לידר,wikipedia_election_results,מתקדמת (מפלגה),Leader (political party),https://he.wikipedia.org/wiki/%D7%9E%D7%AA%D7%A7%D7%93%D7%9E%D7%AA_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Leader_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,צה,צה,1278,הציונות החדשה,wikipedia_election_results,הציונות החדשה,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,ק,ק,3692,"דע""ם - מפלגת פועלים",wikipedia_election_results,דעם,Da'am Workers Party,https://he.wikipedia.org/wiki/%D7%93%D7%A2%D7%9D,https://en.wikipedia.org/wiki/Da%27am_Workers_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,קז,קז,3819,"צדק לכל - רע""ש",wikipedia_election_results,"רע""ש - זכויות הגבר במשפחה",Man's Rights in the Family Party,https://he.wikipedia.org/wiki/%D7%A8%D7%A2%22%D7%A9_-_%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%92%D7%91%D7%A8_%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94,https://en.wikipedia.org/wiki/Man%27s_Rights_in_the_Family_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,קנ,קנ,40353,עלה ירוק,wikipedia_election_results,מפלגת עלה ירוק,Ale Yarok,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A2%D7%9C%D7%94_%D7%99%D7%A8%D7%95%D7%A7,https://en.wikipedia.org/wiki/Ale_Yarok,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,קפ,קפ,738,המפלגה הלאומית הערבית בראשות מוחמד כנאען,wikipedia_election_results,מפלגה לאומית ערבית,Arab National Party,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%94_%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA_%D7%A2%D7%A8%D7%91%D7%99%D7%AA,https://en.wikipedia.org/wiki/Arab_National_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,רק,רק,47595,הירוקים - לאיכות הסביבה והחיים בישראל,wikipedia_election_results,מפלגת הירוקים (ישראל),The Greens (Israel),https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%94%D7%99%D7%A8%D7%95%D7%A7%D7%99%D7%9D_(%D7%99%D7%A9%D7%A8%D7%90%D7%9C),https://en.wikipedia.org/wiki/The_Greens_(Israel),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,שס,שס,299054,התאחדות הספרדים העולמית שומרי תורה,wikipedia_election_results,"מפלגת ש""ס",Shas,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A9%22%D7%A1,https://en.wikipedia.org/wiki/Shas,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
