election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
K17,loc:442,locality,loc:442,442,גדעונה,1,1,141,79,78,1,כן,23,13,10,0.294872,13,10,0,0,0,0,0,5,0,1,0,0,23,0,4,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
K17,loc:443,locality,loc:443,443,כפר הנשיא,1,1,581,321,315,6,אמת,161,77,84,0.511111,161,1,0,0,1,0,0,12,0,1,1,0,77,0,5,6,32,0,0,0,0,0,1,0,0,0,1,6,0,10,0
K17,loc:444,locality,loc:444,444,רגבים,1,1,323,176,175,1,אמת,106,27,79,0.605714,106,1,0,0,0,0,0,2,1,3,0,1,27,0,1,1,17,0,0,1,0,0,0,0,0,1,0,4,0,6,3
K17,loc:445,locality,loc:445,445,רמות מנשה,1,1,481,342,342,0,מרצ,143,99,44,0.418129,99,1,0,2,2,1,0,9,1,1,0,0,55,0,2,3,143,0,0,2,0,0,0,0,0,0,0,7,0,14,0
K17,loc:446,locality,loc:446,446,אודים,1,1,533,411,410,1,כן,157,98,59,0.382927,98,1,0,0,0,0,0,20,1,17,0,0,157,0,10,27,38,0,0,4,0,0,3,0,0,0,1,8,0,21,4
K17,loc:447,locality,loc:447,447,נורדייה,2,2,1434,1026,1014,12,כן,412,181,231,0.406312,181,3,0,0,0,0,1,96,2,28,2,0,412,0,40,141,41,1,0,8,0,0,2,0,0,1,1,13,0,35,6
K17,loc:448,locality,loc:448,448,בני עטרות,1,1,419,336,335,1,כן,124,88,36,0.370149,88,1,0,0,0,1,0,32,1,7,0,0,124,0,9,15,29,0,0,10,0,0,1,0,0,0,0,8,0,6,3
K17,loc:449,locality,loc:449,449,נחלים,1,1,741,634,631,3,טב,466,49,417,0.73851,8,13,0,0,0,0,1,12,0,466,0,19,18,0,9,49,6,0,0,9,0,0,0,0,0,0,0,3,0,2,16
K17,loc:450,locality,loc:450,450,בארות יצחק,1,1,392,252,249,3,טב,130,28,102,0.522088,15,2,0,0,1,0,3,5,0,130,0,0,28,0,12,21,6,1,0,16,0,0,0,0,0,1,0,2,0,5,1
K17,loc:4501,locality,loc:4501,4501,ע'ג'ר,2,2,1088,323,307,16,אמת,101,100,1,0.32899,101,2,12,0,11,0,0,0,0,0,0,1,36,0,1,0,9,0,16,0,2,1,0,0,1,6,4,3,1,0,100
K17,loc:4503,locality,loc:4503,4503,עין זיוון,1,1,220,118,117,1,כן,52,28,24,0.444444,28,0,0,0,0,0,0,7,0,1,0,0,52,0,8,0,9,0,0,2,0,0,0,0,0,0,0,5,0,5,0
K17,loc:452,locality,loc:452,452,יזרעאל,1,1,523,315,306,9,אמת,154,76,78,0.503268,154,0,0,0,1,0,0,13,1,3,0,0,76,0,5,3,32,0,0,2,0,0,0,0,1,0,0,6,0,9,0
K17,loc:453,locality,loc:453,453,יפתח,1,1,466,297,295,2,אמת,184,42,142,0.623729,184,0,0,0,0,0,0,12,0,1,0,0,42,0,15,3,20,0,0,2,0,0,0,0,0,0,0,3,0,13,0
K17,loc:454,locality,loc:454,454,סער,1,1,367,235,234,1,מרצ,86,75,11,0.367521,75,0,0,0,1,0,0,12,0,2,0,0,39,0,0,6,86,0,0,0,0,0,0,0,0,0,0,4,0,7,2
K17,loc:4551,locality,loc:4551,4551,נאות גולן,1,1,262,164,162,2,כן,41,29,12,0.253086,29,0,0,0,0,0,0,28,0,8,0,1,41,0,15,10,6,0,0,1,0,0,0,0,0,0,0,13,0,10,0
K17,loc:456,locality,loc:456,456,שורש,1,1,398,295,292,3,כן,126,73,53,0.431507,73,0,0,0,0,0,0,14,0,6,1,1,126,0,7,17,31,0,0,2,0,0,0,0,0,0,0,4,0,6,4
K17,loc:457,locality,loc:457,457,גזית,1,1,563,422,420,2,מרצ,195,119,76,0.464286,119,1,0,0,1,0,0,6,0,2,0,0,75,0,3,1,195,0,0,5,0,0,0,0,0,0,0,7,0,5,0
K17,loc:46,locality,loc:46,46,יבנאל,3,3,1857,1262,1247,15,שס,425,291,134,0.340818,109,26,0,0,1,0,0,61,4,103,2,24,291,1,36,99,20,3,0,13,0,0,2,0,0,2,0,9,1,15,425
K17,loc:460,locality,loc:460,460,רמת רזיאל,1,1,324,219,216,3,כן,60,39,21,0.277778,39,0,0,0,1,0,1,22,0,7,0,0,60,0,18,25,20,0,0,3,0,0,1,0,0,0,0,3,0,8,8
K17,loc:462,locality,loc:462,462,טל שחר,1,1,526,410,408,2,אמת,151,133,18,0.370098,151,0,1,0,0,1,0,17,0,11,0,0,133,0,11,15,27,0,0,21,0,0,0,0,0,0,0,5,0,10,5
K17,loc:463,locality,loc:463,463,געתון,1,1,412,267,266,1,מרצ,142,70,72,0.533835,70,0,0,0,6,1,0,3,0,2,0,0,28,0,2,0,142,0,0,0,0,0,0,0,0,0,0,6,0,6,0
K17,loc:464,locality,loc:464,464,הראל,1,1,153,69,69,0,מרצ,24,23,1,0.347826,23,0,0,0,2,0,0,3,0,1,0,0,14,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K17,loc:465,locality,loc:465,465,צובה,1,1,516,354,353,1,אמת,206,55,151,0.583569,206,0,0,0,0,0,0,10,0,2,1,1,55,0,8,4,37,0,0,5,0,1,0,0,0,0,0,10,0,13,0
K17,loc:466,locality,loc:466,466,בית דגן,7,7,3806,2569,2536,33,כן,594,448,146,0.234227,356,12,0,0,1,0,2,254,8,206,4,34,594,1,114,367,56,2,3,10,0,0,2,0,1,1,3,31,0,26,448
K17,loc:469,locality,loc:469,469,קריית עקרון,12,12,6914,4140,4065,75,כן,714,698,16,0.175646,627,46,2,1,0,5,54,276,8,449,14,24,714,3,314,637,65,1,3,16,3,7,6,1,3,2,5,30,0,51,698
K17,loc:47,locality,loc:47,47,כפר תבור,3,3,1872,1301,1292,9,כן,479,348,131,0.370743,348,4,0,0,2,1,0,95,6,55,1,6,479,0,53,75,73,0,0,12,0,2,1,0,0,0,0,24,0,23,32
K17,loc:4701,locality,loc:4701,4701,רמת מגשימים,1,1,381,301,300,1,טב,219,22,197,0.73,3,2,0,0,0,0,0,5,2,219,0,7,4,0,22,20,1,0,0,7,0,0,0,0,0,0,0,1,0,0,7
K17,loc:4702,locality,loc:4702,4702,רמות,1,1,433,286,284,2,כן,123,65,58,0.433099,65,1,0,0,0,0,0,29,2,9,0,0,123,0,9,3,11,0,0,7,0,0,1,0,0,0,0,11,0,13,0
K17,loc:472,locality,loc:472,472,אבו גוש,5,5,3130,1693,1591,102,ד,599,476,123,0.376493,148,6,599,1,89,0,0,1,0,16,2,1,152,0,1,4,5,1,476,2,1,3,1,1,3,10,1,6,1,1,59
K17,loc:473,locality,loc:473,473,אבו סנאן,9,9,6554,4751,4645,106,ו,1426,1229,197,0.306997,537,1,381,16,1426,1,1,3,5,1,2,0,527,0,9,57,16,2,1229,1,1,2,1,2,0,9,3,13,1,9,389
K17,loc:475,locality,loc:475,475,דחי,1,1,334,137,130,7,עם,88,25,63,0.676923,11,0,25,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
K17,loc:478,locality,loc:478,478,אכסאל,9,9,6136,2376,2281,95,ו,887,800,87,0.388865,117,2,322,12,887,2,1,0,4,2,1,3,43,3,1,1,19,2,800,25,0,1,1,1,2,6,2,0,1,2,18
K17,loc:48,locality,loc:48,48,מנחמיה,2,2,923,557,553,4,שס,140,107,33,0.253165,107,0,0,0,0,0,0,31,0,35,0,8,107,0,30,61,11,2,0,6,0,0,3,0,2,1,0,5,0,4,140
K17,loc:480,locality,loc:480,480,בית ג'ן,8,8,6035,4460,4412,48,כן,1295,1134,161,0.293518,1134,0,896,12,96,0,0,22,0,19,36,0,1295,0,469,37,125,1,6,3,4,2,0,0,6,0,4,14,3,0,228
K17,loc:481,locality,loc:481,481,מגאר,16,16,10926,5041,4936,105,אמת,1279,884,395,0.259117,1279,21,884,9,884,2,1,5,0,38,3,2,691,4,118,94,53,2,583,2,3,2,2,0,12,17,5,10,2,3,205
K17,loc:482,locality,loc:482,482,בועיינה-נוג'ידאת,6,6,4043,2488,2394,94,ד,710,509,201,0.296575,505,2,710,0,285,0,0,1,0,64,0,2,163,0,4,3,97,2,509,1,0,0,2,0,0,5,1,6,1,1,30
K17,loc:485,locality,loc:485,485,ג'ולס,5,5,3265,2116,2062,54,כן,628,587,41,0.304559,587,0,222,68,1,0,0,5,0,50,0,1,628,0,19,85,54,0,6,5,0,0,1,0,0,1,1,2,1,3,322
K17,loc:487,locality,loc:487,487,ג'ש (גוש חלב),3,3,1954,973,951,22,ד,246,192,54,0.258675,192,3,246,0,140,0,0,0,0,0,0,3,178,1,16,2,50,1,91,6,0,2,1,0,1,3,0,7,0,2,6
K17,loc:489,locality,loc:489,489,דבורייה,6,6,4730,2681,2641,40,עם,1052,638,414,0.398334,256,2,638,1,618,0,0,1,0,3,2,1,37,0,0,4,7,3,1052,0,0,1,0,0,1,3,1,6,0,2,2
K17,loc:49,locality,loc:49,49,אילנייה,1,1,367,232,231,1,כן,79,40,39,0.341991,40,2,0,0,0,0,0,17,1,8,0,1,79,0,10,38,9,0,0,1,0,0,0,0,0,0,0,9,0,5,11
K17,loc:492,locality,loc:492,492,דייר חנא,7,7,4907,3467,3443,24,ו,1466,846,620,0.425791,325,6,571,0,1466,0,1,1,0,4,3,1,107,1,1,5,78,0,846,1,1,0,1,0,1,20,0,2,0,0,1
K17,loc:496,locality,loc:496,496,חורפיש,5,5,3111,2526,2515,11,אמת,1636,369,1267,0.650497,1636,15,102,2,14,0,0,0,0,41,0,0,369,0,189,38,39,0,3,7,0,0,1,2,1,4,1,5,1,1,44
K17,loc:497,locality,loc:497,497,טייבה (בעמק),1,1,763,586,582,4,אמת,279,145,134,0.479381,279,0,103,0,29,0,0,0,0,1,1,0,0,0,0,1,1,0,145,0,0,0,0,0,0,1,0,1,0,0,20
K17,loc:498,locality,loc:498,498,טורעאן,8,8,6205,3592,3513,79,ו,1481,1019,462,0.421577,71,5,1019,1,1481,0,0,2,3,15,0,0,373,1,5,8,19,3,453,1,2,1,3,1,5,10,2,6,3,7,13
K17,loc:499,locality,loc:499,499,יפיע,13,13,8940,3998,3890,108,ו,1633,861,772,0.419794,456,7,861,0,1633,0,0,4,1,1,0,2,96,4,7,39,80,3,624,6,0,0,0,0,1,13,2,4,2,3,41
K17,loc:5000,locality,loc:5000,5000,תל אביב -יפו,575,575,373871,214688,211867,2821,כן,59158,41940,17218,0.279222,41940,2851,755,38,2009,78,128,19492,1138,7042,374,719,59158,74,9060,18524,18460,157,1485,1548,143,108,178,19,62,247,240,3762,34,6188,15856
K17,loc:502,locality,loc:502,502,ירכא,9,9,7071,4928,4850,78,שס,1378,1298,80,0.284124,944,16,154,89,337,0,3,4,4,16,6,4,1298,3,285,86,179,0,5,1,0,0,4,0,0,6,0,26,0,2,1378
K17,loc:504,locality,loc:504,504,כאבול,9,9,5323,3518,3484,34,עם,1352,1126,226,0.38806,25,0,857,0,1126,1,0,1,1,3,2,0,53,1,0,5,21,0,1352,1,0,0,3,0,2,8,1,2,1,1,17
K17,loc:505,locality,loc:505,505,כאוכב אבו אל-היג'א,3,3,1761,1381,1362,19,ו,607,413,194,0.445668,36,1,272,0,607,0,0,0,0,0,0,0,7,0,1,2,9,0,413,0,0,1,0,0,0,7,0,1,0,1,4
K17,loc:507,locality,loc:507,507,כפר יאסיף,8,8,5725,3888,3820,68,ו,1634,1026,608,0.427749,283,1,1026,1,1634,1,0,2,0,2,0,2,246,2,4,22,26,4,542,1,0,3,0,0,2,4,0,1,2,1,8
K17,loc:508,locality,loc:508,508,כפר כמא,3,3,1929,582,548,34,אמת,292,113,179,0.532847,292,0,16,0,2,0,1,34,0,1,0,0,113,0,8,10,23,0,27,3,0,1,1,0,0,0,1,3,0,1,11
K17,loc:509,locality,loc:509,509,כפר כנא,13,13,9318,6055,5866,189,ד,2239,1455,784,0.381691,590,0,2239,0,1455,2,0,1,0,5,1,1,54,1,3,17,133,6,1264,1,2,0,3,1,5,12,0,4,5,1,60
K17,loc:510,locality,loc:510,510,כפר מנדא,10,10,7431,5506,5288,218,עם,1349,1152,197,0.255106,1152,3,929,0,872,1,1,0,2,12,7,0,102,3,6,5,52,3,1349,2,0,1,1,2,2,71,3,8,1,1,697
K17,loc:511,locality,loc:511,511,עילוט,5,5,3301,1722,1658,64,ו,590,564,26,0.35585,82,4,564,0,590,0,0,1,0,3,1,0,26,0,87,2,11,2,265,0,1,2,0,0,3,2,1,1,1,2,7
K17,loc:512,locality,loc:512,512,כפר מצר,2,2,1163,738,721,17,ד,228,208,20,0.316227,177,1,228,0,14,0,0,0,0,7,3,0,37,0,1,1,2,0,208,0,0,0,1,0,0,2,0,0,2,1,36
K17,loc:514,locality,loc:514,514,עין ראפה,1,1,399,202,193,9,אמת,69,54,15,0.357513,69,0,35,0,5,0,0,0,0,0,0,0,4,1,1,0,6,0,54,8,0,1,0,0,0,1,0,5,3,0,0
K17,loc:517,locality,loc:517,517,מזרעה,3,3,2071,1368,1342,26,עם,625,211,414,0.465723,127,0,195,0,211,1,0,5,1,1,0,0,55,0,0,1,96,1,625,0,0,0,0,1,0,0,0,1,0,0,21
K17,loc:518,locality,loc:518,518,מעיליא,3,3,2014,1489,1467,22,ד,661,239,422,0.450579,174,0,661,0,230,0,0,0,0,4,0,2,239,2,87,0,50,1,0,1,0,0,0,0,0,0,0,13,0,1,2
K17,loc:52,locality,loc:52,52,לוזית,1,1,227,149,149,0,אמת,55,50,5,0.369128,55,19,1,0,0,0,0,0,0,2,0,1,6,0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50
K17,loc:520,locality,loc:520,520,משהד,5,5,3610,2019,1975,44,עם,1015,335,680,0.513924,74,0,335,1,306,0,0,0,2,1,0,0,58,0,3,3,149,1,1015,0,0,2,1,1,0,7,0,2,0,1,13
K17,loc:521,locality,loc:521,521,עין נקובא,2,2,883,408,368,40,אמת,191,63,128,0.519022,191,0,42,0,13,0,0,1,0,1,0,0,17,0,1,9,1,0,63,1,0,0,0,0,0,4,0,0,1,0,23
K17,loc:522,locality,loc:522,522,נחף,7,7,5350,3218,3176,42,עם,1245,623,622,0.392003,210,0,623,1,492,0,0,0,0,41,1,1,82,1,2,2,118,0,1245,2,0,1,1,2,4,4,3,1,4,0,335
K17,loc:523,locality,loc:523,523,ניין,2,2,885,323,310,13,עם,85,68,17,0.274194,64,0,24,0,14,0,0,0,26,1,0,0,12,0,2,3,68,0,85,0,0,1,2,0,2,0,1,0,0,0,5
K17,loc:524,locality,loc:524,524,נאעורה,2,2,964,341,333,8,אמת,106,79,27,0.318318,106,0,55,0,24,0,0,0,0,0,0,0,42,0,2,3,9,1,79,1,0,0,1,0,0,1,0,0,1,0,8
K17,loc:525,locality,loc:525,525,סאג'ור,3,3,2014,1271,1264,7,אמת,390,297,93,0.308544,390,0,297,8,3,0,1,1,0,13,0,0,150,0,132,46,7,2,0,0,0,0,0,0,0,0,0,5,0,0,209
K17,loc:526,locality,loc:526,526,סולם,2,2,1377,759,744,15,ו,199,142,57,0.267473,142,2,79,0,199,0,0,0,3,0,0,0,2,0,0,0,81,0,137,0,0,0,0,1,1,4,1,2,0,0,90
K17,loc:527,locality,loc:527,527,שזור,1,1,233,159,158,1,אמת,69,37,32,0.436709,69,6,0,0,0,0,0,6,0,14,0,0,37,0,2,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
K17,loc:528,locality,loc:528,528,עוזייר,2,2,1197,556,539,17,ד,217,158,59,0.402597,38,0,217,0,56,0,0,0,1,0,0,0,3,0,3,31,4,0,158,0,0,0,0,0,2,1,0,1,0,0,24
K17,loc:529,locality,loc:529,529,אעבלין,10,10,6336,3855,3779,76,ו,1151,941,210,0.304578,438,11,941,0,1151,0,0,4,4,12,1,0,56,1,9,11,122,5,847,0,0,0,1,1,3,8,6,2,0,1,144
K17,loc:53,locality,loc:53,53,עתלית,5,5,3447,2073,2029,44,כן,560,373,187,0.275998,373,8,4,0,1,2,0,109,1,175,3,18,560,0,174,200,49,1,0,26,1,2,1,0,0,1,0,28,0,21,271
K17,loc:530,locality,loc:530,530,עיילבון,4,4,2895,2344,2310,34,ו,1349,622,727,0.583983,136,7,622,0,1349,2,0,0,0,1,0,0,79,0,2,4,36,2,48,6,0,0,0,2,3,5,1,3,0,0,2
K17,loc:531,locality,loc:531,531,עראבה,15,15,10636,6649,6634,15,ו,2657,1914,743,0.400513,288,6,1506,0,2657,1,0,2,4,5,0,1,104,1,2,38,61,0,1914,10,0,0,3,5,1,12,3,5,0,1,4
K17,loc:532,locality,loc:532,532,עין מאהל,8,8,5774,3596,3528,68,עם,1065,991,74,0.301871,471,0,991,0,756,0,0,0,1,0,1,0,98,1,3,49,38,1,1065,0,0,1,0,0,4,3,0,3,0,3,39
K17,loc:535,locality,loc:535,535,פסוטה,3,3,2109,959,946,13,ד,375,177,198,0.396406,107,0,375,0,140,1,0,1,0,0,0,0,177,0,7,0,78,0,5,1,0,0,0,0,3,3,0,10,0,0,38
K17,loc:536,locality,loc:536,536,פקיעין (בוקייעה),5,5,3265,2488,2468,20,אמת,694,520,174,0.281199,694,23,520,0,400,1,1,14,0,10,0,0,339,0,251,83,32,2,0,0,0,0,0,0,0,1,1,8,0,1,87
K17,loc:537,locality,loc:537,537,פוריידיס,10,10,5870,1711,1677,34,עם,762,399,363,0.454383,399,4,265,19,143,0,0,0,0,2,1,0,43,2,0,5,18,1,762,0,1,0,0,1,3,2,0,3,1,2,0
K17,loc:538,locality,loc:538,538,שעב,5,5,3219,2353,2319,34,עם,819,740,79,0.353169,139,7,409,0,740,1,0,2,0,1,0,1,88,1,30,4,14,1,819,0,0,0,1,0,1,26,1,3,0,3,27
K17,loc:539,locality,loc:539,539,רומאנה,1,1,419,361,361,0,ו,191,114,77,0.529086,5,0,114,0,191,0,0,0,0,0,0,0,2,0,1,34,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
K17,loc:540,locality,loc:540,540,ריחאנייה,1,1,730,469,460,9,אמת,257,67,190,0.558696,257,0,4,0,6,0,0,9,0,0,0,0,67,0,42,0,5,0,8,0,0,0,2,0,0,0,0,3,0,0,57
K17,loc:541,locality,loc:541,541,ג'סר א-זרקא,8,8,5899,1737,1669,68,ד,456,307,149,0.273217,167,1,456,1,237,0,1,3,2,1,1,3,221,2,0,5,307,4,235,0,0,0,3,0,3,2,2,1,3,1,7
K17,loc:542,locality,loc:542,542,ריינה,10,10,7620,3933,3824,109,עם,1271,974,297,0.332374,277,5,897,0,974,0,0,1,2,3,0,0,252,4,8,6,78,0,1271,1,2,2,2,0,2,25,1,4,0,3,4
K17,loc:543,locality,loc:543,543,ראמה,7,7,5048,2923,2834,89,ד,837,663,174,0.295342,451,0,837,9,663,1,0,8,0,5,0,2,204,1,196,65,52,2,235,0,1,0,0,1,2,4,1,2,0,0,92
K17,loc:546,locality,loc:546,546,עין אל-אסד,1,1,470,308,303,5,אמת,128,87,41,0.422442,128,0,19,0,2,0,0,2,0,0,0,0,54,0,87,6,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0
K17,loc:547,locality,loc:547,547,טמרה (יזרעאל),1,1,685,323,316,7,ו,109,103,6,0.344937,8,0,68,0,109,0,0,0,8,0,0,0,5,0,1,1,3,0,103,0,0,0,0,0,0,0,0,0,0,0,10
K17,loc:549,locality,loc:549,549,גנות הדר,1,1,377,297,293,4,כן,132,76,56,0.450512,76,2,0,0,0,0,0,17,2,4,3,0,132,0,10,21,12,0,0,2,0,0,0,0,0,0,0,1,0,7,4
K17,loc:55,locality,loc:55,55,נוגה,1,1,312,178,175,3,אמת,56,38,18,0.32,56,1,0,0,0,0,0,5,0,7,0,0,35,0,10,38,2,0,4,2,0,0,0,0,0,1,1,0,0,13,0
K17,loc:553,locality,loc:553,553,ניר בנים,1,1,436,334,333,1,כן,120,114,6,0.36036,114,0,0,0,0,1,0,22,0,7,3,0,120,0,2,17,24,0,0,12,0,0,0,0,0,0,0,4,0,7,0
K17,loc:555,locality,loc:555,555,שדמה,1,1,285,212,212,0,כן,104,44,60,0.490566,44,1,0,0,1,0,0,11,2,5,1,0,104,0,4,4,18,0,0,4,0,0,0,0,0,0,0,3,0,9,1
K17,loc:559,locality,loc:559,559,בוסתן הגליל,1,1,357,246,245,1,אמת,68,65,3,0.277551,68,0,0,0,0,0,2,24,2,17,0,1,65,0,15,12,20,0,0,1,0,0,0,0,0,0,1,3,0,6,8
K17,loc:562,locality,loc:562,562,בית אלעזרי,1,1,778,532,528,4,כן,177,128,49,0.335227,128,3,0,0,0,1,0,51,2,22,2,1,177,0,24,49,27,0,0,3,0,0,0,0,0,0,0,9,0,15,14
K17,loc:563,locality,loc:563,563,משמר דוד,1,1,147,91,90,1,אמת,29,29,0,0.322222,29,0,0,0,0,0,0,9,0,0,1,0,29,0,2,4,5,0,0,0,0,0,0,0,0,0,0,5,0,6,0
K17,loc:564,locality,loc:564,564,רבדים,1,1,365,244,243,1,מרצ,123,62,61,0.506173,62,2,0,0,1,0,0,10,1,0,0,0,26,0,3,4,123,1,0,0,0,0,0,0,0,0,0,5,0,5,0
K17,loc:565,locality,loc:565,565,אזור,13,13,8190,5035,4945,90,כן,1383,816,567,0.279676,816,68,1,0,1,0,2,551,12,241,7,32,1383,2,414,615,130,3,2,18,4,1,2,1,1,6,13,68,1,96,454
K17,loc:567,locality,loc:567,567,צרעה,1,1,782,514,512,2,אמת,292,89,203,0.570312,292,0,1,1,0,0,0,5,1,0,0,0,89,0,2,4,67,0,14,3,0,0,0,0,0,0,0,24,0,8,1
K17,loc:57,locality,loc:57,57,כנרת (קבוצה),1,1,593,392,387,5,אמת,147,142,5,0.379845,147,0,0,1,0,0,0,11,0,4,0,0,142,0,18,6,22,0,0,15,0,0,0,0,0,1,0,9,0,8,3
K17,loc:570,locality,loc:570,570,מעונה,1,1,385,280,274,6,אמת,90,76,14,0.328467,90,0,0,0,0,0,0,19,0,3,0,0,76,0,17,33,3,0,0,0,0,0,1,0,0,0,0,5,0,8,19
K17,loc:571,locality,loc:571,571,בית גמליאל,1,1,601,487,484,3,טב,315,45,270,0.650826,13,9,0,0,0,0,0,9,0,315,0,4,22,0,17,45,1,0,0,12,0,0,0,0,0,0,0,4,0,3,30
K17,loc:572,locality,loc:572,572,בית העמק,1,1,447,313,312,1,אמת,182,40,142,0.583333,182,2,0,0,0,0,0,1,1,6,1,0,40,0,24,9,37,0,0,0,1,0,0,0,0,0,0,3,0,5,0
K17,loc:573,locality,loc:573,573,מבקיעים,1,1,168,106,102,4,אמת,33,32,1,0.323529,33,0,0,0,0,0,0,8,0,4,0,0,32,0,4,9,1,0,0,1,0,0,0,0,0,1,1,4,0,0,4
K17,loc:574,locality,loc:574,574,גשר הזיו,1,1,676,440,435,5,אמת,167,133,34,0.383908,167,0,0,0,0,1,0,31,1,10,0,1,133,0,6,17,37,0,0,2,0,0,0,0,0,0,0,16,0,11,2
K17,loc:575,locality,loc:575,575,יסעור,1,1,300,181,180,1,מרצ,86,47,39,0.477778,47,0,0,0,0,0,0,8,1,0,0,0,27,0,0,4,86,0,0,1,0,0,0,0,0,0,0,1,0,4,1
K17,loc:576,locality,loc:576,576,כברי,1,1,729,499,497,2,אמת,339,58,281,0.682093,339,0,0,0,1,0,0,18,2,3,0,1,58,0,6,2,44,0,0,4,0,0,0,0,0,0,0,8,0,10,1
K17,loc:577,locality,loc:577,577,יד בנימין,1,1,137,121,121,0,טב,61,24,37,0.504132,0,24,0,0,0,0,0,0,0,61,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
K17,loc:578,locality,loc:578,578,סאסא,1,1,391,257,256,1,מרצ,108,81,27,0.421875,81,0,0,0,0,0,0,4,0,4,0,0,44,0,3,2,108,0,0,1,0,0,0,0,0,0,0,4,0,5,0
K17,loc:579,locality,loc:579,579,כפר ראש הנקרה,1,1,571,409,407,2,אמת,239,75,164,0.587224,239,0,0,0,1,0,0,14,0,3,0,0,75,0,9,17,28,0,0,1,0,0,0,0,0,0,0,6,0,11,3
K17,loc:58,locality,loc:58,58,מצפה,1,1,121,77,77,0,כן,36,21,15,0.467532,21,0,0,0,0,0,0,3,0,1,1,0,36,0,4,4,3,0,0,2,0,0,0,0,0,0,0,1,0,1,0
K17,loc:580,locality,loc:580,580,"כרם מהר""ל",1,1,385,280,280,0,אמת,91,72,19,0.325,91,1,0,0,0,0,0,16,0,27,2,2,72,0,10,15,23,0,0,4,0,0,0,0,0,0,0,5,0,12,0
K17,loc:582,locality,loc:582,582,כפר הנגיד,1,1,659,483,478,5,כן,224,93,131,0.468619,93,0,0,1,0,0,0,47,0,8,0,3,224,0,15,30,32,0,0,10,0,0,0,0,0,0,0,5,0,9,1
K17,loc:584,locality,loc:584,584,זיקים,1,1,373,207,207,0,מרצ,104,52,52,0.502415,52,0,0,0,2,0,0,2,0,0,1,0,34,0,1,5,104,0,0,1,0,0,0,0,0,0,0,1,0,4,0
K17,loc:585,locality,loc:585,585,לביא,1,1,508,409,403,6,טב,254,54,200,0.630273,9,0,0,0,0,1,1,6,0,254,0,7,23,0,6,24,2,0,0,54,0,0,0,0,0,0,0,4,0,4,8
K17,loc:586,locality,loc:586,586,מגידו,1,1,320,199,197,2,מרצ,67,61,6,0.340102,61,2,0,0,4,0,0,4,0,1,0,0,41,0,4,2,67,0,0,1,0,0,0,0,0,1,0,2,0,5,2
K17,loc:587,locality,loc:587,587,סביון*,5,5,2999,2034,2015,19,כן,953,277,676,0.472953,277,11,0,1,1,1,1,99,25,44,1,1,953,3,76,166,235,1,0,30,1,1,2,0,1,0,0,24,0,40,20
K17,loc:588,locality,loc:588,588,בני ראם,1,1,619,458,457,1,טב,190,109,81,0.415755,3,32,0,0,2,0,0,15,0,190,0,15,22,0,6,55,0,0,0,4,0,0,0,0,0,0,0,2,0,2,109
K17,loc:589,locality,loc:589,589,בצת,1,1,249,166,163,3,כן,65,42,23,0.398773,42,0,0,0,0,0,0,14,0,6,0,3,65,0,6,13,5,0,0,0,0,0,0,0,0,0,0,8,0,1,0
K17,loc:59,locality,loc:59,59,נחושה,1,1,144,116,116,0,טב,55,29,26,0.474138,0,2,0,0,0,0,0,1,0,55,0,6,1,0,5,11,1,0,0,3,0,0,0,0,0,0,0,2,0,0,29
K17,loc:590,locality,loc:590,590,נווה אור,1,1,311,181,181,0,אמת,115,39,76,0.635359,115,0,0,0,0,1,0,3,0,1,0,1,39,0,4,1,9,0,0,1,0,0,0,0,0,0,0,1,0,5,0
K17,loc:591,locality,loc:591,591,עשרת,1,1,775,585,584,1,כן,213,149,64,0.364726,149,1,0,0,1,0,0,54,1,16,2,2,213,1,8,29,53,1,0,10,0,0,1,0,1,2,2,8,0,26,3
K17,loc:592,locality,loc:592,592,בני דרום,1,1,253,221,218,3,טב,165,14,151,0.756881,4,1,0,0,0,0,0,4,0,165,0,3,14,0,6,8,1,0,0,4,0,0,1,0,0,0,0,0,0,3,4
K17,loc:593,locality,loc:593,593,ערוגות,1,1,523,396,393,3,כן,126,114,12,0.320611,114,2,0,0,0,0,0,54,2,11,0,0,126,0,13,21,18,0,0,4,0,0,0,0,1,0,1,10,0,10,6
