election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
K20,loc:434,locality,loc:434,434,החותרים,1,1,503,399,398,1,אמת,264,49,215,0.663317,264,3,0,0,0,0,4,0,0,0,0,12,4,13,34,0,0,0,0,49,0,0,12,1,1,1
K20,loc:435,locality,loc:435,435,נצר סרני,1,1,548,437,437,0,אמת,316,43,273,0.723112,316,1,0,0,0,0,6,0,0,0,0,15,1,9,38,0,0,0,0,43,0,0,3,3,0,2
K20,loc:436,locality,loc:436,436,עין דור,2,2,873,584,583,1,אמת,278,150,128,0.476844,278,0,1,0,0,0,15,1,0,0,0,38,7,16,150,0,0,0,0,56,0,0,19,1,0,1
K20,loc:437,locality,loc:437,437,רשפים,1,1,391,311,310,1,אמת,176,65,111,0.567742,176,0,0,0,0,0,9,0,0,0,0,10,4,9,65,0,0,0,0,24,0,0,13,0,0,0
K20,loc:439,locality,loc:439,439,שלוחות,1,1,385,284,282,2,טב,146,42,104,0.51773,29,4,0,1,0,0,146,0,0,0,0,20,5,42,7,2,0,0,0,22,0,0,1,3,0,0
K20,loc:44,locality,loc:44,44,זוהר,1,1,272,200,199,1,מחל,101,29,72,0.507538,17,3,0,0,0,0,10,0,0,0,0,7,1,101,1,0,0,0,0,15,0,0,2,13,0,29
K20,loc:440,locality,loc:440,440,יסודות,1,1,300,273,271,2,ג,249,9,240,0.918819,0,249,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,4
K20,loc:442,locality,loc:442,442,גדעונה,1,1,254,190,187,3,מחל,82,33,49,0.438503,33,6,0,0,0,0,11,0,0,0,0,11,5,82,4,0,0,0,0,13,0,1,8,3,0,10
K20,loc:443,locality,loc:443,443,כפר הנשיא,1,1,691,408,404,4,אמת,233,56,177,0.576733,233,0,1,0,0,0,12,0,0,0,0,28,3,18,56,0,0,0,1,33,0,0,19,0,0,0
K20,loc:444,locality,loc:444,444,רגבים,1,1,379,261,259,2,אמת,164,39,125,0.633205,164,0,1,0,0,0,5,0,0,0,0,17,2,12,39,0,0,0,0,14,0,0,2,3,0,0
K20,loc:445,locality,loc:445,445,רמות מנשה,1,1,780,620,619,1,אמת,310,158,152,0.500808,310,1,1,0,0,2,6,0,0,0,0,16,3,19,158,2,0,0,0,82,0,0,17,1,0,1
K20,loc:446,locality,loc:446,446,אודים,1,1,714,590,588,2,אמת,284,106,178,0.482993,284,1,0,0,0,0,18,0,0,0,0,28,6,67,64,0,0,0,0,106,0,1,8,1,0,4
K20,loc:447,locality,loc:447,447,נורדייה,3,3,1697,1343,1334,9,אמת,559,266,293,0.41904,559,6,0,0,0,0,49,0,0,0,0,115,23,266,71,1,0,0,0,227,0,0,8,3,0,6
K20,loc:448,locality,loc:448,448,בני עטרות,1,1,595,497,497,0,אמת,237,73,164,0.476861,237,4,2,0,0,4,16,0,0,0,0,38,1,59,48,0,0,0,0,73,0,1,7,4,0,3
K20,loc:449,locality,loc:449,449,נחלים,2,2,871,748,746,2,טב,465,148,317,0.623324,20,10,0,0,0,0,465,0,0,0,0,18,2,148,6,0,0,0,0,30,0,0,0,44,0,3
K20,loc:450,locality,loc:450,450,בארות יצחק,1,1,408,280,278,2,טב,138,36,102,0.496403,29,0,0,0,0,0,138,0,1,0,0,23,1,36,8,2,0,0,0,23,0,0,6,9,0,2
K20,loc:4501,locality,loc:4501,4501,ע'ג'ר,2,2,1470,690,684,6,כ,205,187,18,0.299708,187,6,22,0,0,1,8,0,0,0,1,205,3,169,23,1,0,0,1,1,1,2,1,30,1,21
K20,loc:4503,locality,loc:4503,4503,עין זיוון,1,1,238,155,154,1,אמת,68,36,32,0.441558,68,0,0,0,0,0,9,0,0,0,0,5,6,13,8,0,0,0,0,36,0,0,8,0,1,0
K20,loc:452,locality,loc:452,452,יזרעאל,1,1,565,353,351,2,אמת,235,44,191,0.669516,235,0,1,0,0,0,9,0,0,0,0,9,7,11,44,0,0,0,0,30,0,0,4,1,0,0
K20,loc:453,locality,loc:453,453,יפתח,1,1,510,354,351,3,אמת,250,29,221,0.712251,250,0,0,0,0,0,6,0,0,0,0,8,9,17,29,0,0,0,1,23,0,0,8,0,0,0
K20,loc:454,locality,loc:454,454,סער,1,1,540,401,401,0,אמת,184,56,128,0.458853,184,0,0,0,0,0,13,0,0,0,0,26,13,52,56,0,0,0,0,56,0,0,0,0,0,1
K20,loc:4551,locality,loc:4551,4551,נאות גולן,1,1,358,256,253,3,אמת,81,51,30,0.320158,81,2,0,0,0,0,22,0,0,0,0,31,12,32,5,0,0,0,0,51,0,0,15,0,0,2
K20,loc:456,locality,loc:456,456,שורש,2,2,827,652,647,5,אמת,280,113,167,0.432767,280,2,0,1,0,0,30,0,0,0,0,47,11,113,64,0,0,0,0,89,0,0,4,2,0,4
K20,loc:457,locality,loc:457,457,גזית,1,1,584,436,436,0,אמת,204,160,44,0.46789,204,0,2,0,0,0,2,0,0,0,0,14,5,11,160,0,0,0,0,31,1,0,5,1,0,0
K20,loc:46,locality,loc:46,46,יבנאל,4,4,2350,1780,1771,9,שס,671,373,298,0.378882,197,36,3,0,0,0,103,0,0,0,0,116,13,373,30,1,0,0,0,103,0,1,23,98,3,671
K20,loc:460,locality,loc:460,460,רמת רזיאל,1,1,449,338,334,4,אמת,108,59,49,0.323353,108,2,5,0,0,2,21,0,0,0,0,23,6,59,57,0,0,1,0,38,0,0,3,5,0,4
K20,loc:462,locality,loc:462,462,טל שחר,1,1,684,568,568,0,אמת,282,78,204,0.496479,282,0,1,0,0,0,16,0,0,0,0,39,5,77,57,0,0,0,0,78,0,0,6,5,1,1
K20,loc:463,locality,loc:463,463,געתון,1,1,462,312,310,2,אמת,153,93,60,0.493548,153,0,2,0,0,0,4,0,0,0,0,4,3,12,93,0,0,0,0,28,0,0,10,0,0,1
K20,loc:464,locality,loc:464,464,הראל,1,1,199,104,104,0,אמת,44,29,15,0.423077,44,0,2,0,0,0,2,0,0,0,0,6,3,3,29,0,0,0,0,14,0,0,0,0,1,0
K20,loc:465,locality,loc:465,465,צובה,1,1,633,435,433,2,אמת,307,38,269,0.709007,307,1,1,0,0,0,9,0,0,0,0,20,1,19,28,3,0,0,0,38,1,4,1,0,0,0
K20,loc:466,locality,loc:466,466,בית דגן,8,8,4833,3774,3757,17,מחל,1441,591,850,0.383551,591,52,3,0,0,0,310,2,0,0,0,453,69,1441,50,0,0,1,0,417,0,5,44,113,2,204
K20,loc:469,locality,loc:469,469,קריית עקרון,13,13,8022,5813,5747,66,מחל,2569,809,1760,0.447016,551,42,7,1,0,2,418,1,0,0,1,809,184,2569,62,4,4,1,1,331,0,2,67,259,4,427
K20,loc:47,locality,loc:47,47,כפר תבור,4,4,2785,2097,2094,3,אמת,852,413,439,0.406877,852,5,6,0,0,0,144,0,0,0,0,163,28,413,96,0,0,0,2,324,0,0,22,20,3,16
K20,loc:4701,locality,loc:4701,4701,רמת מגשימים,1,1,420,354,352,2,טב,220,75,145,0.625,3,1,0,0,0,0,220,0,0,0,0,5,0,75,2,1,0,0,0,4,0,0,3,37,0,1
K20,loc:4702,locality,loc:4702,4702,רמות,1,1,419,324,324,0,אמת,171,61,110,0.527778,171,0,1,0,0,0,9,0,0,0,0,20,3,29,12,1,0,0,0,61,0,1,14,1,1,0
K20,loc:472,locality,loc:472,472,אבו גוש,6,6,4178,2539,2506,33,ודעם,2114,143,1971,0.843575,143,4,2114,0,3,0,10,1,0,0,2,21,5,58,41,0,0,1,41,14,0,4,2,5,2,35
K20,loc:473,locality,loc:473,473,אבו סנאן,12,12,8363,5798,5746,52,ודעם,3802,799,3003,0.661678,299,3,3802,0,0,0,10,1,0,0,6,158,799,255,66,3,1,2,47,41,1,5,11,21,2,213
K20,loc:475,locality,loc:475,475,דחי,1,1,429,259,256,3,ודעם,231,8,223,0.902344,7,2,231,0,0,0,0,0,0,0,0,1,0,1,8,0,0,1,5,0,0,0,0,0,0,0
K20,loc:478,locality,loc:478,478,אכסאל,13,13,8279,5491,5453,38,ודעם,5184,60,5124,0.950669,34,3,5184,0,1,0,3,0,2,0,1,4,1,58,60,2,1,2,28,4,0,3,1,0,1,60
K20,loc:48,locality,loc:48,48,מנחמיה,2,2,909,618,612,6,מחל,243,107,136,0.397059,107,2,0,0,0,0,22,0,0,0,0,88,10,243,9,1,0,0,0,74,0,2,5,22,0,27
K20,loc:480,locality,loc:480,480,בית ג'ן,12,12,7819,4182,4138,44,אמת,1902,727,1175,0.459642,1902,0,242,0,0,1,73,0,1,0,0,406,727,207,242,0,0,0,8,125,0,2,15,85,3,99
K20,loc:481,locality,loc:481,481,מגאר,21,21,14173,6687,6571,116,ודעם,2580,1058,1522,0.392634,1058,4,2580,2,4,4,37,0,1,0,3,718,809,211,136,0,1,3,42,127,3,10,18,20,1,779
K20,loc:482,locality,loc:482,482,בועיינה-נוג'ידאת,8,8,5550,3650,3607,43,ודעם,3038,223,2815,0.842251,112,2,3038,0,1,1,5,0,2,0,223,49,3,10,82,0,0,1,20,1,0,2,2,5,1,47
K20,loc:483,locality,loc:483,483,בענה,7,7,4832,3824,3813,11,ודעם,3670,47,3623,0.962497,12,0,3670,0,1,1,3,0,0,0,0,4,26,7,47,0,0,1,1,1,0,1,0,0,0,38
K20,loc:485,locality,loc:485,485,ג'ולס,6,6,4233,2532,2497,35,אמת,1036,352,684,0.414898,1036,0,140,0,0,0,3,0,0,0,0,332,269,352,22,1,0,0,5,126,0,4,12,62,2,131
K20,loc:487,locality,loc:487,487,ג'ש (גוש חלב),4,4,2309,1374,1360,14,ודעם,945,157,788,0.694853,117,1,945,0,1,0,3,0,0,0,0,17,157,3,76,0,0,0,9,7,1,1,3,5,0,14
K20,loc:489,locality,loc:489,489,דבורייה,9,9,6074,4512,4504,8,ודעם,4397,24,4373,0.976243,15,0,4397,0,1,0,3,0,0,0,3,3,9,10,22,0,0,0,24,1,0,2,2,1,0,11
K20,loc:49,locality,loc:49,49,אילנייה,1,1,425,301,298,3,מחל,105,89,16,0.352349,89,0,0,0,0,0,24,0,0,0,0,23,4,105,10,0,0,0,0,30,0,0,10,2,0,1
K20,loc:490,locality,loc:490,490,דייר אל-אסד,10,10,7130,5715,5668,47,ודעם,4976,349,4627,0.877911,134,0,4976,0,1,1,0,0,1,0,6,24,4,25,102,2,0,2,25,3,1,1,5,5,1,349
K20,loc:492,locality,loc:492,492,דייר חנא,10,10,6437,5339,5316,23,ודעם,4955,92,4863,0.932092,92,3,4955,0,1,0,0,0,1,0,2,65,25,34,62,0,2,1,20,11,0,3,1,3,0,35
K20,loc:494,locality,loc:494,494,דאלית אל-כרמל,17,17,11579,6790,6666,124,כ,2506,1556,950,0.375938,1556,3,460,1,0,0,16,0,1,0,4,2506,627,519,126,1,1,1,13,411,4,8,23,1,5,379
K20,loc:496,locality,loc:496,496,חורפיש,6,6,4086,2160,2145,15,כ,539,345,194,0.251282,345,0,199,0,0,1,121,1,0,0,0,539,324,200,60,0,0,0,3,131,0,2,5,81,0,133
K20,loc:497,locality,loc:497,497,טייבה (בעמק),2,2,1054,625,619,6,ודעם,515,41,474,0.831987,41,0,515,0,0,4,0,0,0,0,0,1,0,5,24,0,0,1,24,0,0,1,0,0,0,3
K20,loc:498,locality,loc:498,498,טורעאן,12,12,8160,5321,5273,48,ודעם,4916,109,4807,0.932297,109,0,4916,0,1,0,6,1,1,0,3,18,26,31,109,0,0,2,13,4,0,1,3,4,1,24
K20,loc:499,locality,loc:499,499,יפיע,17,17,11578,7493,7412,81,ודעם,6600,277,6323,0.890448,277,6,6600,1,1,2,3,1,0,0,11,27,17,202,151,1,2,4,45,12,6,9,3,8,2,21
K20,loc:5000,locality,loc:5000,5000,תל אביב -יפו,680,672,403338,263205,261345,1860,אמת,89567,47526,42041,0.342716,89567,2628,8488,9,11,75,8772,25,12,0,7,17989,5446,47526,34056,95,32,34,132,30241,105,124,2667,2906,209,10189
K20,loc:502,locality,loc:502,502,ירכא,14,14,9360,6168,6025,143,ודעם,2226,805,1421,0.369461,685,0,2226,0,0,0,10,0,0,0,2,316,658,261,56,1,1,2,16,123,2,9,53,797,2,805
K20,loc:504,locality,loc:504,504,כאבול,10,10,6993,5763,5736,27,ודעם,5625,34,5591,0.980649,20,0,5625,0,1,1,0,0,0,0,4,3,0,12,34,0,0,0,9,0,0,0,5,9,0,13
K20,loc:505,locality,loc:505,505,כאוכב אבו אל-היג'א,4,4,2253,1768,1758,10,ודעם,1713,29,1684,0.974403,2,0,1713,0,0,0,2,0,0,0,0,4,0,2,29,0,0,0,4,0,0,1,0,0,0,1
K20,loc:507,locality,loc:507,507,כפר יאסיף,11,11,7148,5117,5085,32,ודעם,4517,165,4352,0.888299,147,7,4517,0,0,0,15,0,0,0,1,32,71,79,165,0,0,2,7,14,1,0,10,1,1,15
K20,loc:508,locality,loc:508,508,כפר כמא,4,4,2361,1111,1083,28,אמת,578,144,434,0.533703,578,1,144,0,1,0,5,0,0,0,0,113,1,57,98,1,0,0,16,51,1,1,10,0,0,5
K20,loc:509,locality,loc:509,509,כפר כנא,18,18,12582,8804,8757,47,ודעם,8097,332,7765,0.924632,332,0,8097,0,0,0,3,0,0,0,2,39,64,27,64,1,0,4,31,4,0,5,1,4,4,75
K20,loc:510,locality,loc:510,510,כפר מנדא,15,15,10484,8062,7937,125,ודעם,6505,610,5895,0.819579,572,0,6505,0,0,0,7,0,0,0,3,19,2,60,107,1,0,2,29,3,0,3,3,10,1,610
K20,loc:511,locality,loc:511,511,עילוט,7,7,4475,1941,1902,39,ודעם,1578,115,1463,0.829653,115,1,1578,0,0,1,3,0,0,0,0,25,3,49,12,1,1,0,20,1,0,0,2,3,1,86
K20,loc:512,locality,loc:512,512,כפר מצר,3,3,1535,941,916,25,ודעם,774,72,702,0.844978,72,0,774,0,0,0,0,0,0,0,0,5,1,31,10,0,0,1,18,1,0,1,0,0,0,2
K20,loc:514,locality,loc:514,514,עין ראפה,1,1,562,367,361,6,ודעם,299,44,255,0.828255,44,0,299,0,0,0,2,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0,3,1,0,0
K20,loc:516,locality,loc:516,516,מג'ד אל-כרום,13,13,8940,6691,6658,33,ודעם,5895,522,5373,0.885401,522,0,5895,0,1,0,1,0,0,0,3,7,3,11,123,2,1,4,39,8,1,3,3,3,2,26
K20,loc:517,locality,loc:517,517,מזרעה,4,4,2665,2106,2094,12,ודעם,1898,122,1776,0.906399,33,0,1898,1,0,0,0,1,0,0,0,3,1,10,122,0,0,1,4,0,0,0,0,7,0,13
K20,loc:518,locality,loc:518,518,מעיליא,4,4,2364,1765,1745,20,ודעם,1330,228,1102,0.762178,141,0,1330,0,0,0,0,0,0,0,1,1,2,5,228,1,0,1,3,0,0,0,2,1,7,22
K20,loc:52,locality,loc:52,52,לוזית,1,1,355,276,276,0,מחל,105,42,63,0.380435,31,17,0,0,0,0,30,0,0,0,0,15,0,105,11,0,0,0,0,15,0,0,1,9,0,42
K20,loc:520,locality,loc:520,520,משהד,7,7,4907,3370,3358,12,ודעם,3128,91,3037,0.931507,41,0,3128,0,1,0,0,0,0,0,1,53,1,24,91,0,0,0,9,0,1,0,0,1,0,7
K20,loc:521,locality,loc:521,521,עין נקובא,2,2,1370,784,759,25,ודעם,601,76,525,0.791831,76,0,601,0,0,5,7,0,2,0,0,5,3,9,9,0,1,2,10,3,0,2,2,2,1,19
K20,loc:522,locality,loc:522,522,נחף,10,10,7214,5106,5084,22,ודעם,4936,41,4895,0.970889,28,0,4936,1,1,2,0,0,0,0,0,12,1,7,30,1,0,3,41,7,0,3,1,3,1,6
K20,loc:523,locality,loc:523,523,ניין,2,2,1149,897,887,10,מרצ,551,284,267,0.621195,11,0,284,0,0,1,0,0,0,0,1,5,0,5,551,0,0,0,20,1,0,0,0,0,0,8
K20,loc:524,locality,loc:524,524,נאעורה,2,2,1272,783,770,13,ודעם,635,88,547,0.824675,88,0,635,0,0,0,0,0,0,0,1,1,0,1,24,0,0,0,17,0,0,0,0,0,0,3
K20,loc:525,locality,loc:525,525,סאג'ור,4,4,2657,1438,1428,10,אמת,338,324,14,0.236695,338,0,21,0,0,0,29,0,0,0,0,236,324,189,8,0,1,0,1,50,1,2,4,35,0,189
K20,loc:526,locality,loc:526,526,סולם,4,4,1801,1338,1324,14,ודעם,1082,134,948,0.817221,32,2,1082,0,0,0,0,0,0,0,1,5,0,2,134,0,0,0,9,2,0,0,1,0,0,54
K20,loc:527,locality,loc:527,527,שזור,1,1,261,199,197,2,מחל,100,35,65,0.507614,35,5,0,0,0,0,7,0,0,0,0,27,2,100,0,0,0,0,0,10,0,0,1,1,0,9
K20,loc:528,locality,loc:528,528,עוזייר,3,3,1665,941,932,9,ודעם,890,13,877,0.954936,9,1,890,0,0,0,1,0,0,0,0,5,4,3,13,0,0,0,3,0,0,0,1,1,0,1
K20,loc:529,locality,loc:529,529,אעבלין,12,12,8040,4910,4871,39,ודעם,3829,436,3393,0.786081,436,5,3829,2,1,1,3,0,0,0,12,59,76,78,231,0,0,3,30,24,3,4,7,1,3,63
K20,loc:53,locality,loc:53,53,עתלית,8,8,4693,3329,3312,17,מחל,970,818,152,0.292874,818,71,15,0,0,0,161,0,0,0,0,405,82,970,103,1,0,0,0,452,0,3,47,42,1,141
K20,loc:530,locality,loc:530,530,עיילבון,6,6,3765,2670,2650,20,ודעם,1660,359,1301,0.626415,359,1,1660,0,1,0,10,1,0,0,2,126,41,72,226,0,0,1,12,3,1,0,6,1,2,125
K20,loc:531,locality,loc:531,531,עראבה,21,21,14211,10339,10298,41,ודעם,9973,61,9912,0.96844,35,3,9973,2,0,1,1,1,0,0,3,55,2,15,47,2,1,3,26,61,0,5,6,25,0,31
K20,loc:532,locality,loc:532,532,עין מאהל,11,11,7717,5708,5679,29,ודעם,5394,127,5267,0.949815,35,0,5394,0,0,0,0,0,0,0,1,3,0,35,127,1,0,1,15,1,1,3,2,0,1,59
K20,loc:534,locality,loc:534,534,עספיא,12,12,8227,4371,4316,55,כ,1388,968,420,0.321594,968,4,922,0,1,0,14,0,0,0,1,1388,450,167,162,0,0,0,21,112,4,4,42,21,1,34
K20,loc:535,locality,loc:535,535,פסוטה,4,4,2425,1358,1343,15,ודעם,1013,159,854,0.754281,117,0,1013,0,0,1,1,0,0,0,0,7,8,12,159,0,0,2,7,3,0,0,5,1,0,7
K20,loc:536,locality,loc:536,536,פקיעין (בוקייעה),6,6,4011,2616,2601,15,ל,794,791,3,0.305267,316,0,791,0,0,0,1,1,0,0,0,307,794,16,50,0,0,0,3,87,0,1,11,1,1,221
K20,loc:537,locality,loc:537,537,פוריידיס,12,12,7621,5116,5088,28,ודעם,3953,479,3474,0.776926,147,1,3953,0,1,1,5,0,1,0,1,20,1,479,429,0,0,1,32,5,0,1,4,1,1,4
K20,loc:538,locality,loc:538,538,שעב,7,7,4249,3216,3205,11,ודעם,2880,142,2738,0.898596,142,0,2880,1,0,0,2,0,1,0,0,8,17,5,84,1,0,1,4,1,1,3,3,1,0,50
K20,loc:539,locality,loc:539,539,רומאנה,1,1,622,498,493,5,ודעם,480,6,474,0.973631,2,0,480,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,6,0,0,0,0,0,0
K20,loc:540,locality,loc:540,540,ריחאנייה,2,2,881,496,493,3,אמת,234,92,142,0.474645,234,0,46,0,0,0,0,0,0,0,0,92,1,7,25,0,0,0,2,79,0,1,6,0,0,0
K20,loc:541,locality,loc:541,541,ג'סר א-זרקא,11,11,7792,4526,4503,23,ודעם,3524,391,3133,0.782589,124,1,3524,1,1,2,6,0,0,0,1,6,0,52,165,0,1,3,20,196,1,2,2,3,1,391
K20,loc:542,locality,loc:542,542,ריינה,15,15,10217,6537,6469,68,ודעם,6066,168,5898,0.937703,168,2,6066,2,0,0,1,0,0,0,5,44,3,75,56,0,0,1,23,4,0,4,1,2,3,9
K20,loc:543,locality,loc:543,543,ראמה,9,9,5935,3580,3514,66,ודעם,1981,505,1476,0.563745,505,1,1981,0,0,0,2,0,0,0,0,261,143,195,189,0,0,1,15,26,0,2,6,3,1,183
K20,loc:546,locality,loc:546,546,עין אל-אסד,1,1,571,281,278,3,ל,76,61,15,0.273381,50,3,11,0,0,0,1,0,0,0,0,30,76,26,7,0,0,0,0,4,0,1,8,0,0,61
K20,loc:547,locality,loc:547,547,טמרה (יזרעאל),2,2,875,719,717,2,ודעם,619,55,564,0.863319,11,0,619,0,0,0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0,0,30
K20,loc:549,locality,loc:549,549,גנות הדר,1,1,600,494,493,1,אמת,166,112,54,0.336714,166,2,0,0,0,0,26,0,0,0,0,50,6,112,11,1,0,0,0,109,0,0,5,3,0,2
K20,loc:55,locality,loc:55,55,נוגה,1,1,380,278,277,1,מחל,142,50,92,0.512635,43,1,0,0,0,0,9,0,0,0,0,50,4,142,2,0,0,0,0,8,0,0,1,9,0,8
K20,loc:553,locality,loc:553,553,ניר בנים,1,1,538,434,431,3,אמת,247,47,200,0.573086,247,2,0,0,0,0,17,0,0,0,0,30,4,40,34,0,0,0,0,47,0,1,9,0,0,0
K20,loc:555,locality,loc:555,555,שדמה,1,1,353,278,278,0,אמת,130,56,74,0.467626,130,0,3,0,0,0,6,0,0,0,0,15,1,30,31,1,0,0,0,56,0,0,3,0,0,2
K20,loc:559,locality,loc:559,559,בוסתן הגליל,1,1,518,403,402,1,אמת,150,80,70,0.373134,150,1,0,0,0,0,26,0,0,0,0,34,10,80,24,0,0,0,0,58,0,1,5,1,1,11
K20,loc:562,locality,loc:562,562,בית אלעזרי,2,2,976,800,798,2,אמת,277,176,101,0.347118,277,2,2,0,0,0,39,0,0,0,0,92,12,176,41,0,0,1,0,129,0,1,12,4,1,9
K20,loc:563,locality,loc:563,563,משמר דוד,1,1,375,314,311,3,אמת,132,72,60,0.424437,132,0,3,0,0,0,8,0,0,0,0,27,1,39,24,0,0,0,0,72,0,0,2,3,0,0
K20,loc:564,locality,loc:564,564,רבדים,1,1,501,383,382,1,אמת,155,153,2,0.405759,155,1,1,0,0,0,7,0,0,0,0,8,3,12,153,0,0,0,0,26,0,0,14,0,0,2
K20,loc:565,locality,loc:565,565,אזור,14,14,9238,6523,6466,57,מחל,1994,1407,587,0.308382,1407,66,2,0,0,1,364,2,0,0,0,716,254,1994,140,1,0,1,0,794,1,8,79,114,5,517
K20,loc:567,locality,loc:567,567,צרעה,2,2,814,539,539,0,אמת,346,91,255,0.641929,346,1,15,0,0,0,9,0,0,0,0,10,0,19,91,0,0,0,2,40,0,0,6,0,0,0
K20,loc:57,locality,loc:57,57,כנרת (קבוצה),1,1,633,439,438,1,אמת,277,44,233,0.63242,277,2,1,0,0,0,16,0,0,0,0,25,6,44,18,0,0,0,0,36,0,0,13,0,0,0
K20,loc:570,locality,loc:570,570,מעונה,1,1,598,452,449,3,מחל,166,87,79,0.36971,87,0,0,0,0,0,24,0,0,0,0,57,14,166,10,0,0,1,1,50,0,0,10,5,2,22
K20,loc:571,locality,loc:571,571,בית גמליאל,2,2,680,563,561,2,טב,278,130,148,0.495544,15,10,0,0,0,0,278,0,0,0,0,32,1,130,4,1,0,0,0,22,0,0,6,53,1,8
K20,loc:572,locality,loc:572,572,בית העמק,1,1,474,339,337,2,אמת,196,50,146,0.581602,196,1,1,0,0,0,6,0,0,0,0,6,18,16,50,0,0,0,1,36,0,0,6,0,0,0
K20,loc:573,locality,loc:573,573,מבקיעים,1,1,297,233,231,2,מחל,76,54,22,0.329004,54,1,0,0,0,0,20,0,0,0,0,29,3,76,2,0,0,0,0,25,0,0,8,6,0,7
K20,loc:574,locality,loc:574,574,גשר הזיו,2,2,1116,825,819,6,אמת,357,146,211,0.435897,357,1,1,0,0,0,25,0,0,0,0,62,19,146,67,0,0,0,0,133,0,1,4,1,0,2
K20,loc:575,locality,loc:575,575,יסעור,1,1,432,312,311,1,אמת,147,71,76,0.472669,147,0,1,0,0,0,12,0,0,0,0,12,1,18,71,0,0,0,0,46,0,0,3,0,0,0
K20,loc:576,locality,loc:576,576,כברי,2,2,799,610,609,1,אמת,400,69,331,0.656814,400,2,3,0,0,0,17,0,0,0,0,29,3,24,69,0,0,0,0,56,0,0,5,0,0,1
K20,loc:577,locality,loc:577,577,יד בנימין,3,3,1701,1486,1478,8,טב,614,585,29,0.415426,4,53,0,0,0,0,614,0,0,0,0,12,2,158,0,1,0,1,0,10,0,0,7,585,0,31
K20,loc:578,locality,loc:578,578,סאסא,1,1,466,338,338,0,אמת,172,115,57,0.508876,172,0,1,0,0,0,8,0,0,0,0,6,2,8,115,0,1,0,0,20,0,0,5,0,0,0
K20,loc:579,locality,loc:579,579,כפר ראש הנקרה,2,2,895,668,666,2,אמת,360,87,273,0.540541,360,0,0,0,0,2,27,0,0,0,0,46,6,81,35,0,0,0,0,87,0,0,10,1,2,9
K20,loc:58,locality,loc:58,58,מצפה,1,1,127,101,101,0,אמת,49,15,34,0.485149,49,0,0,0,0,0,9,0,0,0,0,7,1,15,2,0,0,0,0,14,0,0,3,1,0,0
K20,loc:580,locality,loc:580,580,"כרם מהר""ל",1,1,598,478,478,0,אמת,221,65,156,0.462343,221,1,2,0,0,0,24,0,0,0,0,33,4,56,65,0,0,0,0,63,0,0,5,2,0,2
K20,loc:582,locality,loc:582,582,כפר הנגיד,2,2,744,592,590,2,אמת,246,104,142,0.416949,246,2,0,0,0,0,30,0,0,0,0,48,10,96,27,0,0,0,0,104,1,1,22,2,1,0
K20,loc:584,locality,loc:584,584,זיקים,1,1,586,386,386,0,אמת,165,112,53,0.427461,165,0,2,0,0,0,9,0,0,0,0,12,3,44,112,0,0,0,0,34,0,0,4,1,0,0
K20,loc:585,locality,loc:585,585,לביא,1,1,521,386,386,0,טב,214,86,128,0.554404,28,1,0,0,0,0,214,0,0,0,0,9,2,86,3,1,0,1,0,17,0,0,1,19,1,3
K20,loc:586,locality,loc:586,586,מגידו,1,1,585,448,448,0,אמת,235,74,161,0.524554,235,0,2,0,0,0,11,0,0,0,0,27,3,30,74,0,0,0,0,62,0,0,3,1,0,0
K20,loc:587,locality,loc:587,587,סביון*,6,6,3458,2405,2396,9,אמת,1055,459,596,0.440317,1055,13,3,0,0,1,59,0,0,0,0,80,42,417,208,0,0,0,0,459,0,1,33,17,1,7
K20,loc:588,locality,loc:588,588,בני ראם,2,2,801,654,651,3,מחל,193,179,14,0.296467,7,36,0,0,0,0,179,0,0,0,0,35,3,193,1,0,0,0,0,20,0,1,0,124,0,52
K20,loc:589,locality,loc:589,589,בצת,1,1,286,212,210,2,אמת,73,41,32,0.347619,73,0,3,0,0,0,20,0,0,0,0,15,6,34,6,0,0,0,0,41,0,0,9,1,1,1
K20,loc:59,locality,loc:59,59,נחושה,1,1,533,443,442,1,טב,215,134,81,0.486425,7,3,0,0,0,0,215,0,0,0,0,17,1,134,5,3,0,0,0,9,0,0,3,35,0,10
K20,loc:590,locality,loc:590,590,נווה אור,1,1,323,218,217,1,אמת,135,22,113,0.62212,135,0,1,0,0,0,10,0,0,0,0,10,2,14,12,0,0,0,0,22,0,0,10,0,0,1
K20,loc:591,locality,loc:591,591,עשרת,2,2,828,641,641,0,אמת,307,127,180,0.478939,307,3,2,0,0,0,19,0,0,0,1,29,9,80,52,0,0,0,0,127,0,0,11,0,0,1
