election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
K22,loc:4301,locality,loc:4301,4301,אפיק,1,1,249,169,169,0,פה,85,27,58,0.502959,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,12,12,20,0,0,0,85,0,0,3,0,0,0,0,0,0
K22,loc:4303,locality,loc:4303,4303,"נווה אטי""ב",1,1,164,99,99,0,פה,49,22,27,0.494949,5,0,0,0,0,0,5,5,0,0,2,0,0,0,0,2,3,22,5,0,0,0,49,0,0,0,0,0,0,0,1,0
K22,loc:4304,locality,loc:4304,4304,נוב,1,1,498,399,396,3,טב,254,78,176,0.641414,4,3,0,0,0,0,2,254,0,0,0,0,0,0,0,31,0,78,0,0,0,0,23,0,0,0,0,0,0,0,0,1
K22,loc:431,locality,loc:431,431,דלתון,1,1,627,458,455,3,מחל,271,102,169,0.595604,12,5,0,0,0,0,4,25,0,0,0,0,0,0,0,28,1,271,0,0,0,0,7,0,0,0,0,0,0,0,0,102
K22,loc:432,locality,loc:432,432,שמרת,1,1,430,313,313,0,פה,133,103,30,0.42492,28,1,1,0,1,0,0,9,0,0,0,0,0,0,0,0,8,29,103,0,0,0,133,0,0,0,0,0,0,0,0,0
K22,loc:433,locality,loc:433,433,נחשולים,1,1,535,417,416,1,פה,246,74,172,0.591346,74,0,0,0,0,0,4,5,0,0,0,0,0,0,0,1,10,15,59,0,0,0,246,0,0,0,0,1,0,0,1,0
K22,loc:434,locality,loc:434,434,החותרים,1,1,588,444,444,0,פה,254,79,175,0.572072,79,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4,11,19,71,0,0,0,254,0,0,0,0,0,0,0,0,1
K22,loc:435,locality,loc:435,435,נצר סרני,1,1,590,484,483,1,פה,296,106,190,0.612836,106,0,1,0,0,0,4,5,0,0,0,0,0,0,0,1,5,7,56,0,0,0,296,0,0,0,0,0,0,0,0,2
K22,loc:436,locality,loc:436,436,עין דור,2,2,904,577,575,2,פה,298,147,151,0.518261,65,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,23,31,147,0,0,0,298,0,0,0,0,0,0,0,0,0
K22,loc:437,locality,loc:437,437,רשפים,1,1,609,499,499,0,פה,208,112,96,0.416834,112,0,1,1,0,0,1,45,0,1,0,0,0,0,0,5,10,39,73,1,0,0,208,0,2,0,0,0,0,0,0,0
K22,loc:439,locality,loc:439,439,שלוחות,1,1,356,257,256,1,טב,129,50,79,0.503906,23,5,0,0,0,0,1,129,0,0,0,0,0,0,0,4,1,50,1,0,0,0,40,0,0,0,0,0,0,0,0,2
K22,loc:44,locality,loc:44,44,זוהר,1,1,265,199,199,0,מחל,119,23,96,0.59799,6,8,0,0,0,0,6,10,0,0,0,0,0,0,0,1,3,119,1,0,0,0,23,0,0,0,0,0,0,0,0,22
K22,loc:440,locality,loc:440,440,יסודות,1,1,319,295,295,0,ג,273,8,265,0.925424,0,273,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,8
K22,loc:442,locality,loc:442,442,גדעונה,1,1,291,201,199,2,מחל,93,36,57,0.467337,21,5,0,0,0,0,0,7,0,0,0,0,0,0,0,8,10,93,3,0,0,0,36,0,0,0,0,0,0,0,0,16
K22,loc:443,locality,loc:443,443,כפר הנשיא,1,1,709,403,401,2,פה,235,60,175,0.586035,60,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,12,23,60,0,0,0,235,0,0,0,0,0,1,0,0,1
K22,loc:444,locality,loc:444,444,רגבים,1,1,415,288,288,0,פה,157,55,102,0.545139,55,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,19,45,0,0,0,157,0,0,0,0,0,0,0,0,2
K22,loc:445,locality,loc:445,445,רמות מנשה,2,2,829,629,627,2,פה,296,188,108,0.472089,94,0,2,0,1,0,1,6,0,2,0,0,0,0,0,1,15,20,188,0,0,0,296,0,0,0,0,0,0,0,1,0
K22,loc:446,locality,loc:446,446,אודים,2,2,798,617,617,0,פה,367,82,285,0.594814,30,0,1,0,0,0,11,10,0,0,0,0,0,0,0,4,26,79,82,0,0,0,367,0,0,0,0,0,0,0,0,7
K22,loc:447,locality,loc:447,447,נורדייה,3,3,1548,1169,1164,5,פה,680,220,460,0.584192,94,3,1,0,0,0,2,37,0,1,1,0,0,0,0,3,45,220,63,0,0,0,680,0,0,0,0,0,0,0,0,14
K22,loc:448,locality,loc:448,448,בני עטרות,1,1,601,495,495,0,פה,252,63,189,0.509091,46,1,1,0,1,0,57,13,0,0,0,0,0,0,0,0,10,47,63,0,0,0,252,0,0,1,0,0,0,0,0,3
K22,loc:449,locality,loc:449,449,נחלים,2,2,901,740,740,0,טב,448,133,315,0.605405,14,14,0,0,0,0,17,448,0,0,0,0,0,0,0,41,8,133,3,0,0,0,55,0,0,0,0,0,0,0,1,6
K22,loc:450,locality,loc:450,450,בארות יצחק,1,1,403,274,274,0,טב,131,52,79,0.478102,21,0,0,0,0,0,4,131,0,2,0,0,0,0,0,4,2,52,7,0,0,0,50,0,0,0,0,0,0,0,0,1
K22,loc:4501,locality,loc:4501,4501,ע'ג'ר,3,3,1687,621,608,13,מחל,231,131,100,0.379934,64,5,71,1,0,0,0,2,1,1,0,0,1,0,4,4,4,231,20,2,0,0,56,0,0,1,0,4,4,1,0,131
K22,loc:4502,locality,loc:4502,4502,עין קנייא,1,1,139,34,34,0,פה,14,12,2,0.411765,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,12,1,0,0,0,14,0,0,0,0,0,0,0,1,2
K22,loc:4503,locality,loc:4503,4503,עין זיוון,1,1,272,183,183,0,פה,106,26,80,0.579235,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,13,16,26,0,0,0,106,1,0,3,0,0,0,0,0,0
K22,loc:452,locality,loc:452,452,יזרעאל,1,1,566,343,342,1,פה,200,63,137,0.584795,63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,56,0,0,0,200,0,0,0,0,0,0,0,0,0
K22,loc:453,locality,loc:453,453,יפתח,1,1,537,372,370,2,פה,227,61,166,0.613514,41,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,15,14,61,0,0,0,227,0,0,0,0,0,0,0,0,0
K22,loc:454,locality,loc:454,454,סער,1,1,615,426,423,3,פה,203,74,129,0.479905,35,2,4,1,0,0,0,12,0,0,0,0,0,0,0,0,26,74,66,0,0,0,203,0,0,0,0,0,0,0,0,0
K22,loc:4551,locality,loc:4551,4551,נאות גולן,1,1,416,300,299,1,פה,149,53,96,0.498328,23,0,0,2,0,0,6,16,0,0,0,0,0,0,0,4,27,53,14,0,0,0,149,0,0,4,0,0,0,0,0,1
K22,loc:456,locality,loc:456,456,שורש,2,2,1093,859,856,3,פה,350,154,196,0.408879,61,3,1,0,1,0,29,96,0,0,0,0,0,0,0,11,46,154,99,0,1,0,350,0,0,0,0,0,0,0,1,3
K22,loc:457,locality,loc:457,457,גזית,1,1,631,456,455,1,פה,208,166,42,0.457143,53,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,11,13,166,0,0,0,208,0,0,0,0,0,0,0,0,0
K22,loc:46,locality,loc:46,46,יבנאל,4,4,2496,1787,1782,5,שס,741,410,331,0.415825,45,66,3,0,0,0,3,58,1,3,0,0,0,0,0,76,29,410,28,0,0,0,308,0,2,0,0,0,1,0,8,741
K22,loc:460,locality,loc:460,460,רמת רזיאל,1,1,466,344,343,1,פה,113,60,53,0.329446,33,1,3,0,0,0,43,17,0,0,0,0,0,0,0,3,10,54,60,0,0,0,113,2,0,0,0,0,0,0,0,4
K22,loc:462,locality,loc:462,462,טל שחר,1,1,767,619,615,4,פה,312,72,240,0.507317,72,0,5,0,0,0,55,10,0,1,0,0,0,0,0,3,20,60,67,1,0,0,312,0,0,1,2,0,0,0,0,6
K22,loc:463,locality,loc:463,463,געתון,1,1,552,395,393,2,פה,189,120,69,0.480916,45,0,3,0,0,0,0,2,0,1,0,0,0,0,0,1,10,21,120,0,0,0,189,0,0,0,0,0,0,0,1,0
K22,loc:464,locality,loc:464,464,הראל,1,1,220,120,120,0,פה,56,34,22,0.466667,17,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,2,4,34,0,0,0,56,0,0,0,0,0,0,0,0,0
K22,loc:465,locality,loc:465,465,צובה,1,1,623,403,402,1,אמת,150,146,4,0.373134,150,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,9,16,70,0,0,0,146,0,1,0,0,0,0,0,2,1
K22,loc:466,locality,loc:466,466,בית דגן,8,8,5074,3847,3840,7,מחל,1794,1000,794,0.467188,170,60,3,0,0,0,1,162,0,4,0,0,0,0,0,150,147,1794,48,0,0,0,1000,0,4,0,0,0,0,0,1,296
K22,loc:469,locality,loc:469,469,קריית עקרון,13,13,8188,5785,5734,51,מחל,2895,998,1897,0.504883,226,52,11,2,1,0,11,276,1,16,1,0,2,0,4,211,259,2895,49,0,4,0,998,0,32,0,1,2,0,0,4,676
K22,loc:47,locality,loc:47,47,כפר תבור,5,5,3343,2435,2432,3,פה,1212,549,663,0.498355,208,6,10,1,0,0,3,136,0,1,0,0,0,0,0,17,130,549,127,0,0,0,1212,0,2,3,0,0,0,0,4,23
K22,loc:4701,locality,loc:4701,4701,רמת מגשימים,1,1,440,344,344,0,טב,221,46,175,0.642442,6,6,0,0,0,0,0,221,0,0,0,0,0,0,0,36,2,46,0,0,0,0,21,0,0,1,0,0,0,0,0,5
K22,loc:4702,locality,loc:4702,4702,רמות,1,1,438,339,337,2,פה,198,43,155,0.587537,37,2,1,0,0,0,3,10,0,0,0,0,0,0,0,1,13,43,27,0,0,0,198,0,0,0,0,0,0,0,1,1
K22,loc:472,locality,loc:472,472,אבו גוש,8,8,4760,2459,2406,53,ודעם,1732,295,1437,0.719867,40,5,1732,1,0,0,1,2,0,36,2,1,0,0,4,4,12,115,82,1,0,0,295,4,2,1,1,3,2,5,3,52
K22,loc:473,locality,loc:473,473,אבו סנאן,13,13,9327,5667,5617,50,ודעם,3759,802,2957,0.669218,88,4,3759,1,0,0,2,6,2,0,2,4,2,0,24,3,381,224,55,1,3,0,802,0,3,3,0,8,6,4,3,227
K22,loc:475,locality,loc:475,475,דחי,1,1,500,269,266,3,ודעם,237,11,226,0.890977,3,0,237,0,1,0,0,1,0,0,0,0,0,0,2,1,0,2,6,0,0,0,11,0,0,0,0,1,0,0,1,0
K22,loc:478,locality,loc:478,478,אכסאל,13,13,9493,5778,5737,41,ודעם,5471,102,5369,0.953634,15,0,5471,2,2,0,0,1,0,1,0,1,1,0,21,5,2,40,45,2,0,0,102,1,2,8,1,2,1,2,1,8
K22,loc:48,locality,loc:48,48,מנחמיה,2,2,932,593,591,2,מחל,269,162,107,0.455161,39,16,2,0,0,0,4,24,1,0,0,0,0,0,0,21,22,269,8,0,1,0,162,1,0,1,0,0,0,0,3,17
K22,loc:480,locality,loc:480,480,בית ג'ן,12,12,8658,4546,4499,47,אמת,1833,1676,157,0.407424,1833,8,155,0,0,0,2,20,0,1,0,1,1,0,2,4,438,218,124,1,0,0,1676,1,1,6,0,2,0,3,0,2
K22,loc:481,locality,loc:481,481,מגאר,22,22,15865,8370,8271,99,ודעם,3787,2234,1553,0.457865,227,3,3787,0,8,0,4,81,0,6,8,4,1,0,7,7,765,223,189,3,4,0,2234,0,0,7,1,10,7,4,2,679
K22,loc:482,locality,loc:482,482,בועיינה-נוג'ידאת,9,9,6450,3954,3926,28,ודעם,3355,266,3089,0.854559,118,1,3355,0,0,0,0,2,1,0,3,2,1,0,40,2,1,35,59,1,1,0,266,0,1,1,1,3,2,7,0,23
K22,loc:483,locality,loc:483,483,בענה,8,8,5586,4183,4158,25,ודעם,3958,43,3915,0.9519,16,2,3958,0,0,0,0,1,0,0,1,1,1,0,43,2,3,35,19,0,7,0,41,0,1,0,0,1,5,1,2,18
K22,loc:485,locality,loc:485,485,ג'ולס,6,6,4660,2880,2850,30,פה,1839,508,1331,0.645263,97,2,14,0,1,0,0,13,0,1,0,3,1,0,1,4,508,244,78,0,1,0,1839,0,0,0,0,3,0,1,1,38
K22,loc:487,locality,loc:487,487,ג'ש (גוש חלב),4,4,2447,1472,1454,18,ודעם,912,319,593,0.627235,38,1,912,0,1,0,1,3,1,0,8,0,1,0,5,1,319,9,41,0,0,0,101,1,0,1,0,0,1,1,1,7
K22,loc:489,locality,loc:489,489,דבורייה,10,10,6965,4489,4466,23,ודעם,4253,49,4204,0.952306,15,2,4253,0,0,0,0,7,0,0,1,1,0,0,45,2,2,41,49,0,2,0,29,1,1,1,0,3,2,1,0,8
K22,loc:49,locality,loc:49,49,אילנייה,1,1,460,310,310,0,פה,121,102,19,0.390323,20,1,1,0,0,0,10,18,0,0,0,0,0,0,0,3,14,102,14,0,0,0,121,0,1,0,0,0,0,0,2,3
K22,loc:490,locality,loc:490,490,דייר אל-אסד,12,12,8152,6242,6213,29,ודעם,4982,476,4506,0.801867,78,4,4982,1,1,0,1,3,1,0,0,1,6,0,464,3,0,28,37,0,4,0,107,0,0,1,0,4,7,3,1,476
K22,loc:492,locality,loc:492,492,דייר חנא,11,11,7270,5546,5530,16,ודעם,5167,104,5063,0.934358,39,5,5167,0,0,0,0,8,0,1,2,1,0,0,4,0,17,28,44,0,2,0,98,1,0,1,0,1,3,1,3,104
K22,loc:494,locality,loc:494,494,דאלית אל-כרמל,19,19,12579,7463,7416,47,פה,5620,406,5214,0.757821,223,3,333,1,1,0,2,8,0,2,1,1,0,0,3,12,401,300,406,1,2,0,5620,1,1,7,0,4,4,6,0,73
K22,loc:496,locality,loc:496,496,חורפיש,7,7,4539,2530,2518,12,פה,1251,570,681,0.496823,176,2,139,0,0,0,0,43,0,0,0,1,0,0,2,1,570,158,100,0,0,0,1251,0,1,0,0,0,0,0,0,74
K22,loc:497,locality,loc:497,497,טייבה (בעמק),2,2,1221,641,638,3,ודעם,552,21,531,0.865204,19,5,552,0,0,0,0,2,1,0,0,0,1,0,21,0,0,6,9,1,1,0,15,0,0,2,0,1,0,0,0,2
K22,loc:498,locality,loc:498,498,טורעאן,13,13,9369,5926,5891,35,ודעם,5543,147,5396,0.940927,9,2,5543,2,1,0,1,2,0,1,0,1,2,0,27,0,35,19,64,0,0,0,147,0,1,1,0,3,5,3,1,21
K22,loc:499,locality,loc:499,499,יפיע,18,18,13009,8025,7935,90,ודעם,7220,204,7016,0.909893,102,0,7220,2,3,0,1,7,1,3,7,3,3,0,22,3,45,120,124,0,1,0,204,0,0,2,2,8,4,8,2,38
K22,loc:5000,locality,loc:5000,5000,תל אביב -יפו,682,682,430203,267322,266343,979,פה,113843,50657,63186,0.42743,19208,2934,8446,48,61,0,153,6985,16,193,23,20,12,0,27,2153,11827,50657,38298,41,14,0,113843,59,122,12,32,60,31,29,73,10966
K22,loc:502,locality,loc:502,502,ירכא,12,12,8534,4382,4273,109,פה,1677,1351,326,0.392464,116,1,256,0,4,0,2,5,1,0,0,2,0,0,3,2,521,1351,131,1,2,0,1677,0,1,0,0,3,0,8,2,184
K22,loc:504,locality,loc:504,504,כאבול,11,11,7964,5970,5929,41,ודעם,5505,171,5334,0.928487,54,14,5505,0,1,0,0,19,0,1,0,1,3,0,60,2,2,19,35,1,4,0,18,1,1,4,4,1,1,6,1,171
K22,loc:505,locality,loc:505,505,כאוכב אבו אל-היג'א,4,4,2607,2054,2043,11,ודעם,1996,11,1985,0.976995,10,0,1996,0,0,0,0,0,0,0,0,0,1,0,5,1,0,5,11,0,1,0,9,2,0,0,0,0,1,0,0,1
K22,loc:507,locality,loc:507,507,כפר יאסיף,11,11,7860,5275,5238,37,ודעם,4502,234,4268,0.859488,44,1,4502,0,0,0,0,5,0,1,2,1,0,0,16,1,130,94,234,3,2,0,162,0,0,1,0,1,3,4,1,30
K22,loc:508,locality,loc:508,508,כפר כמא,4,4,2576,1135,1122,13,פה,780,104,676,0.695187,94,0,104,0,2,0,1,0,0,1,0,1,1,0,3,2,27,21,75,0,1,0,780,1,1,3,0,0,0,1,0,3
K22,loc:509,locality,loc:509,509,כפר כנא,20,20,14493,9113,9013,100,ודעם,7856,382,7474,0.87163,368,1,7856,0,3,0,1,4,2,0,3,0,0,0,382,3,45,91,59,0,2,0,109,0,2,1,2,3,5,3,3,65
K22,loc:510,locality,loc:510,510,כפר מנדא,17,17,12450,8674,8604,70,ודעם,7000,990,6010,0.813575,109,0,7000,0,3,0,3,9,0,1,2,2,0,0,51,3,6,39,84,1,2,0,267,3,4,1,6,6,5,7,0,990
K22,loc:511,locality,loc:511,511,עילוט,7,7,5176,2554,2528,26,ודעם,2335,53,2282,0.923655,53,0,2335,0,4,0,1,5,1,0,1,0,0,0,16,2,2,24,11,2,4,0,13,0,0,2,3,2,3,4,0,40
K22,loc:512,locality,loc:512,512,כפר מצר,3,3,1780,1159,1143,16,ודעם,915,80,835,0.800525,80,0,915,0,0,0,0,1,0,1,1,0,0,0,6,0,1,16,16,0,0,0,55,1,1,0,0,1,1,0,3,44
K22,loc:514,locality,loc:514,514,עין ראפה,1,1,645,349,341,8,ודעם,220,50,170,0.645161,13,0,220,0,0,0,0,1,0,1,0,1,1,0,1,0,6,4,37,0,2,0,50,0,0,0,1,3,0,0,0,0
K22,loc:516,locality,loc:516,516,מג'ד אל-כרום,16,16,10235,7246,7220,26,ודעם,6959,83,6876,0.96385,16,5,6959,1,3,0,0,5,5,0,2,0,2,0,34,0,3,20,83,1,3,0,38,0,1,1,1,5,1,1,0,30
K22,loc:517,locality,loc:517,517,מזרעה,4,4,2875,2008,1996,12,ודעם,1850,47,1803,0.926854,39,0,1850,0,0,0,0,5,0,1,0,0,0,0,10,1,3,8,47,0,0,0,24,1,0,0,0,1,1,0,0,5
K22,loc:518,locality,loc:518,518,מעיליא,4,4,2524,1717,1710,7,ודעם,1289,170,1119,0.753801,5,0,1289,0,0,0,4,0,0,0,9,0,0,0,2,2,93,7,170,0,0,0,128,0,0,0,0,0,0,0,0,1
K22,loc:52,locality,loc:52,52,לוזית,1,1,451,340,339,1,מחל,137,63,74,0.40413,16,8,2,1,0,0,10,22,0,1,0,0,0,0,0,6,8,137,14,0,0,0,63,0,0,0,0,0,0,0,0,51
K22,loc:520,locality,loc:520,520,משהד,8,8,5538,3265,3246,19,ודעם,3056,67,2989,0.941466,23,1,3056,1,0,0,0,2,0,0,1,1,0,0,67,0,2,8,37,0,5,0,30,1,1,0,1,3,2,0,1,3
K22,loc:521,locality,loc:521,521,עין נקובא,3,3,1637,918,893,25,ודעם,680,99,581,0.761478,16,1,680,0,2,0,0,11,0,1,3,2,0,0,7,3,4,21,27,0,3,0,99,0,1,2,0,1,1,4,1,3
K22,loc:522,locality,loc:522,522,נחף,12,12,8340,5362,5346,16,ודעם,4984,141,4843,0.932286,6,12,4984,0,2,0,2,2,0,0,1,2,5,0,141,4,0,20,39,1,7,0,49,0,0,6,0,1,6,7,1,48
K22,loc:523,locality,loc:523,523,ניין,2,2,1330,798,792,6,ודעם,468,202,266,0.590909,9,1,468,0,1,0,0,0,0,0,0,0,0,0,3,0,0,14,202,0,1,0,90,1,0,0,0,0,1,0,1,0
K22,loc:524,locality,loc:524,524,נאעורה,2,2,1451,883,868,15,ודעם,752,59,693,0.866359,16,0,752,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,25,0,0,0,59,0,0,1,0,2,0,1,0,3
K22,loc:525,locality,loc:525,525,סאג'ור,5,5,2986,1249,1240,9,אמת,367,314,53,0.295968,367,139,70,0,0,0,0,37,0,0,0,0,0,0,0,0,39,178,7,0,0,0,314,1,1,69,0,0,0,1,0,17
K22,loc:526,locality,loc:526,526,סולם,3,3,1980,1217,1215,2,ודעם,990,84,906,0.814815,42,1,990,1,0,0,1,0,1,0,0,0,1,0,11,0,1,2,84,0,0,0,74,0,0,1,1,1,0,1,0,2
K22,loc:527,locality,loc:527,527,שזור,1,1,279,193,193,0,מחל,116,31,85,0.601036,10,4,0,0,0,0,7,3,0,0,0,0,0,0,0,3,2,116,1,0,0,0,31,0,0,0,0,1,0,0,0,15
K22,loc:528,locality,loc:528,528,עוזייר,3,3,1982,1124,1118,6,ודעם,1012,38,974,0.905188,3,0,1012,0,0,0,1,1,0,1,0,0,0,0,4,2,0,0,22,0,0,0,38,0,0,0,0,0,1,0,0,33
K22,loc:529,locality,loc:529,529,אעבלין,13,13,9024,5672,5629,43,ודעם,4719,299,4420,0.838337,108,4,4719,5,0,0,1,12,1,1,7,0,15,0,18,4,140,54,208,1,6,0,299,2,2,3,2,1,2,1,4,9
K22,loc:53,locality,loc:53,53,עתלית,9,9,5675,4063,4039,24,פה,1551,1392,159,0.384006,265,38,20,1,0,0,2,157,0,2,3,1,0,0,1,50,175,1392,196,2,1,0,1551,0,2,1,0,0,0,0,4,175
K22,loc:530,locality,loc:530,530,עיילבון,6,6,4133,2880,2862,18,ודעם,1888,380,1508,0.659679,64,3,1888,1,1,0,1,2,0,0,4,1,2,0,4,3,164,71,237,1,3,0,380,3,0,0,0,1,2,1,1,24
K22,loc:531,locality,loc:531,531,עראבה,23,23,16484,10863,10360,503,ודעם,10106,66,10040,0.975483,12,14,10106,0,3,0,1,5,1,1,0,3,0,0,36,0,2,16,57,0,4,0,66,1,1,10,2,2,3,1,3,10
K22,loc:532,locality,loc:532,532,עין מאהל,12,12,8903,5327,5294,33,ודעם,5017,70,4947,0.947677,44,2,5017,0,0,0,0,5,2,1,2,2,1,0,70,2,2,18,32,1,2,0,29,6,0,2,2,5,2,2,0,43
K22,loc:534,locality,loc:534,534,עספיא,13,13,9083,5187,5149,38,פה,2835,1068,1767,0.550592,202,6,1068,0,4,0,16,4,1,3,1,1,4,0,6,12,591,118,192,3,3,0,2835,1,3,2,0,2,2,5,1,63
K22,loc:535,locality,loc:535,535,פסוטה,4,4,2602,1516,1509,7,ודעם,937,262,675,0.620941,19,0,937,0,0,0,0,3,0,0,6,0,1,0,0,0,262,13,173,0,0,0,86,0,1,0,1,0,1,0,0,6
K22,loc:536,locality,loc:536,536,פקיעין (בוקייעה),6,6,4369,2840,2814,26,ודעם,708,670,38,0.251599,268,0,708,1,0,0,0,15,0,3,1,0,1,0,6,1,670,99,301,0,1,0,569,0,0,2,0,2,0,0,0,166
K22,loc:537,locality,loc:537,537,פוריידיס,12,12,8600,4798,4734,64,ודעם,3783,505,3278,0.799113,14,21,3783,0,0,0,2,5,0,2,2,0,1,0,38,2,7,138,505,0,0,0,158,0,0,1,0,2,5,2,0,46
K22,loc:538,locality,loc:538,538,שעב,8,8,4802,3403,3385,18,ודעם,2940,217,2723,0.868538,9,1,2940,1,0,0,1,2,0,0,3,1,0,0,217,4,4,24,21,1,1,0,38,0,1,0,0,2,6,2,0,106
K22,loc:539,locality,loc:539,539,רומאנה,1,1,726,576,571,5,ודעם,531,18,513,0.929947,8,0,531,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,1,0,0,18,0,0,2,0,0,0,0,0,1
K22,loc:540,locality,loc:540,540,ריחאנייה,2,2,913,534,524,10,פה,294,81,213,0.561069,81,1,56,0,0,0,0,7,0,0,0,0,1,0,1,1,44,9,23,0,0,0,294,0,0,0,0,0,0,0,0,6
K22,loc:541,locality,loc:541,541,ג'סר א-זרקא,13,13,8814,3703,3657,46,ודעם,3309,126,3183,0.90484,18,5,3309,0,2,0,0,20,2,2,0,5,3,0,4,2,5,31,68,4,5,0,126,1,3,4,2,9,5,7,6,9
K22,loc:542,locality,loc:542,542,ריינה,17,17,11365,6565,6506,59,ודעם,6038,125,5913,0.928066,48,6,6038,0,1,0,0,4,0,0,3,4,1,0,45,3,30,37,59,0,6,0,125,0,0,4,2,6,4,3,0,77
K22,loc:543,locality,loc:543,543,ראמה,9,9,6355,3893,3845,48,ודעם,2034,753,1281,0.528999,162,4,2034,0,1,0,0,2,0,0,5,1,2,0,20,4,458,163,147,0,1,0,753,1,5,2,2,5,2,4,1,66
K22,loc:546,locality,loc:546,546,עין אל-אסד,1,1,630,348,347,1,פה,157,115,42,0.45245,16,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,115,24,17,0,0,0,157,0,0,0,0,0,0,0,0,0
K22,loc:547,locality,loc:547,547,טמרה (יזרעאל),2,2,1029,564,561,3,ודעם,531,15,516,0.946524,4,0,531,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,0,0,0,15,0,1,0,0,0,0,0,0,0
K22,loc:549,locality,loc:549,549,גנות הדר,1,1,710,545,544,1,פה,316,126,190,0.580882,42,2,1,1,0,0,1,8,0,0,0,0,0,0,1,3,18,126,17,0,0,0,316,0,0,0,0,0,0,1,0,7
K22,loc:55,locality,loc:55,55,נוגה,1,1,407,279,278,1,מחל,111,79,32,0.399281,20,0,0,0,0,0,79,13,0,0,0,0,0,0,0,4,7,111,0,0,0,0,28,0,1,0,0,0,0,0,0,15
K22,loc:553,locality,loc:553,553,ניר בנים,1,1,610,470,467,3,פה,303,48,255,0.648822,44,3,2,0,0,0,11,8,0,0,0,0,0,0,0,1,7,39,48,0,0,0,303,0,0,0,0,0,0,0,0,1
K22,loc:555,locality,loc:555,555,שדמה,1,1,382,293,291,2,פה,182,38,144,0.62543,22,0,2,0,0,0,14,3,0,0,1,0,0,0,0,0,9,20,38,0,0,0,182,0,0,0,0,0,0,0,0,0
K22,loc:559,locality,loc:559,559,בוסתן הגליל,1,1,707,558,556,2,פה,237,161,76,0.426259,34,1,0,0,0,0,21,20,0,2,0,0,0,0,0,6,17,161,35,0,0,0,237,0,0,0,0,0,0,0,0,22
K22,loc:562,locality,loc:562,562,בית אלעזרי,2,2,1041,811,809,2,פה,341,165,176,0.421508,54,4,1,0,0,0,113,27,0,0,0,1,0,0,0,21,23,165,52,0,0,0,341,0,0,1,0,0,0,0,0,6
K22,loc:563,locality,loc:563,563,משמר דוד,1,1,510,428,427,1,פה,226,58,168,0.529274,33,0,2,0,1,0,0,10,0,0,0,0,0,0,1,4,34,55,58,0,0,0,226,1,0,0,0,0,0,0,0,2
K22,loc:564,locality,loc:564,564,רבדים,1,1,569,414,414,0,פה,182,148,34,0.439614,50,1,1,0,0,0,3,4,0,0,0,0,0,0,0,1,10,12,148,0,0,0,182,0,1,0,0,0,0,0,0,1
K22,loc:565,locality,loc:565,565,אזור,16,16,9701,6599,6568,31,מחל,2370,2064,306,0.36084,367,93,8,1,1,0,2,296,1,12,0,0,0,0,1,84,420,2370,155,2,0,0,2064,0,7,1,0,4,0,0,0,679
K22,loc:567,locality,loc:567,567,צרעה,2,2,830,543,541,2,פה,253,130,123,0.467652,130,0,16,0,0,0,2,1,0,0,0,0,0,0,1,0,9,18,109,0,0,0,253,0,0,0,0,0,0,0,0,2
K22,loc:57,locality,loc:57,57,כנרת (קבוצה),1,1,632,439,439,0,פה,248,83,165,0.56492,83,0,0,0,0,0,1,4,0,1,0,0,0,0,0,5,17,45,32,0,0,0,248,0,0,1,0,0,0,0,2,0
K22,loc:570,locality,loc:570,570,מעונה,1,1,656,485,478,7,מחל,188,157,31,0.393305,51,0,2,1,0,0,20,23,0,0,0,0,0,0,0,0,16,188,8,0,0,0,157,0,0,0,0,0,0,0,0,12
K22,loc:571,locality,loc:571,571,בית גמליאל,2,2,770,596,594,2,טב,299,146,153,0.503367,19,20,0,0,0,0,2,299,0,0,0,0,0,0,0,32,5,146,2,0,0,0,46,1,0,0,0,0,0,0,0,22
