election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
K23,loc:419,locality,loc:419,419,סעד,1,1,623,456,450,6,טב,216,106,110,0.48,33,3,1,0,0,0,216,0,0,0,0,0,0,0,0,0,80,0,0,0,3,0,106,0,0,0,0,0,0,8
K23,loc:4201,locality,loc:4201,4201,מג'דל שמס,2,2,900,164,163,1,פה,109,29,80,0.668712,8,0,9,0,0,0,2,0,0,1,0,0,0,0,0,5,29,0,0,0,0,0,109,0,0,0,0,0,0,0
K23,loc:4203,locality,loc:4203,4203,מסעדה,1,1,354,79,78,1,פה,46,14,32,0.589744,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,46,0,0,0,0,0,0,2
K23,loc:4204,locality,loc:4204,4204,מבוא חמה,1,1,402,266,266,0,פה,176,63,113,0.661654,63,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,13,0,0,1,1,0,176,0,0,0,0,0,0,2
K23,loc:421,locality,loc:421,421,משאבי שדה,1,1,466,296,296,0,פה,150,100,50,0.506757,100,1,2,0,0,0,7,0,0,0,0,0,0,0,0,18,13,1,0,0,0,0,150,2,1,0,0,0,0,1
K23,loc:422,locality,loc:422,422,חרב לאת,1,1,547,414,413,1,פה,248,92,156,0.600484,39,0,0,0,0,0,21,0,0,0,0,0,0,0,0,7,92,1,0,0,0,0,248,0,0,0,0,0,0,5
K23,loc:423,locality,loc:423,423,העוגן,1,1,619,461,459,2,פה,260,160,100,0.566449,160,1,8,0,0,0,5,0,1,0,0,0,0,0,0,7,15,0,0,1,0,0,260,0,0,0,0,0,0,1
K23,loc:424,locality,loc:424,424,גבים,1,1,458,340,340,0,פה,190,111,79,0.558824,111,0,2,1,0,0,5,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,190,0,0,0,0,0,0,2
K23,loc:425,locality,loc:425,425,משמרת,1,1,659,524,523,1,פה,381,65,316,0.728489,65,3,1,1,0,0,8,0,0,0,0,0,0,0,1,13,48,0,0,0,2,0,381,0,0,0,0,0,0,0
K23,loc:426,locality,loc:426,426,עין כרמל,1,1,525,405,405,0,פה,245,107,138,0.604938,107,0,1,1,0,0,4,0,0,0,0,0,0,0,0,16,29,0,0,0,0,0,245,0,0,0,0,0,0,2
K23,loc:427,locality,loc:427,427,כפר גלים,1,1,94,49,48,1,מחל,19,18,1,0.395833,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,18,0,0,0,0,0,0,0
K23,loc:428,locality,loc:428,428,ברור חיל,1,1,729,509,506,3,פה,266,141,125,0.525692,141,3,8,0,0,0,6,0,0,0,0,0,0,0,0,13,68,0,0,0,1,0,266,0,0,0,0,0,0,0
K23,loc:429,locality,loc:429,429,אלוני אבא,1,1,682,530,530,0,פה,367,85,282,0.692453,85,1,3,1,0,0,11,0,0,0,0,0,0,0,0,8,53,0,0,0,0,0,367,0,0,0,0,0,0,1
K23,loc:43,locality,loc:43,43,מטולה,2,2,1432,866,862,4,פה,458,168,290,0.531323,117,0,6,3,0,0,45,0,2,0,0,0,0,0,0,45,168,2,0,0,5,0,458,1,1,0,0,0,0,9
K23,loc:430,locality,loc:430,430,בית לחם הגלילית,1,1,630,456,456,0,פה,300,69,231,0.657895,69,1,4,0,0,0,9,0,1,0,0,0,0,0,0,4,64,1,0,0,0,0,300,0,0,0,0,0,0,3
K23,loc:4301,locality,loc:4301,4301,אפיק,1,1,259,176,176,0,פה,101,34,67,0.573864,34,0,1,0,0,0,5,0,0,0,0,0,0,0,0,11,21,0,0,0,3,0,101,0,0,0,0,0,0,0
K23,loc:4303,locality,loc:4303,4303,"נווה אטי""ב",1,1,163,98,98,0,פה,50,22,28,0.510204,10,0,0,0,0,0,11,0,0,0,0,1,0,0,0,1,22,1,0,0,0,0,50,0,0,1,0,0,0,1
K23,loc:4304,locality,loc:4304,4304,נוב,1,1,503,391,391,0,טב,221,123,98,0.565217,1,6,0,1,0,0,221,0,0,0,0,0,0,0,0,1,123,0,0,0,8,0,25,0,0,0,0,1,0,4
K23,loc:431,locality,loc:431,431,דלתון,1,1,632,491,490,1,מחל,315,128,187,0.642857,1,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,315,1,0,0,11,0,10,0,1,0,0,0,0,128
K23,loc:432,locality,loc:432,432,שמרת,1,1,438,326,326,0,פה,172,90,82,0.527607,90,1,3,0,0,0,6,0,0,0,0,0,0,0,0,10,41,1,0,0,0,0,172,0,0,0,0,0,0,2
K23,loc:433,locality,loc:433,433,נחשולים,1,1,529,399,395,4,פה,279,82,197,0.706329,82,0,2,1,0,0,3,0,0,0,0,0,0,0,0,4,21,2,0,0,1,0,279,0,0,0,0,0,0,0
K23,loc:434,locality,loc:434,434,החותרים,1,1,590,457,457,0,פה,296,114,182,0.647702,114,3,2,0,0,0,4,0,0,0,0,0,0,0,0,9,25,1,0,0,1,0,296,1,0,0,0,0,0,1
K23,loc:435,locality,loc:435,435,נצר סרני,1,1,608,504,503,1,פה,313,149,164,0.622266,149,0,4,1,0,0,5,0,0,0,0,0,0,0,0,8,18,0,0,0,1,0,313,0,0,0,0,0,0,4
K23,loc:436,locality,loc:436,436,עין דור,2,2,907,567,566,1,פה,324,180,144,0.572438,180,0,4,0,0,0,7,0,0,0,0,0,0,0,0,17,32,1,0,0,1,0,324,0,0,0,0,0,0,0
K23,loc:437,locality,loc:437,437,רשפים,1,1,616,500,499,1,פה,248,137,111,0.496994,137,1,1,0,0,0,45,0,0,0,0,0,0,0,0,6,57,0,0,0,0,0,248,0,0,0,0,0,0,4
K23,loc:439,locality,loc:439,439,שלוחות,1,1,354,258,257,1,טב,128,62,66,0.498054,9,5,0,0,0,0,128,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,47,1,0,0,0,0,0,4
K23,loc:44,locality,loc:44,44,זוהר,1,1,264,203,203,0,מחל,129,24,105,0.635468,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,5,129,0,0,0,1,0,24,0,0,0,0,0,0,22
K23,loc:440,locality,loc:440,440,יסודות,1,1,317,290,290,0,ג,274,5,269,0.944828,0,274,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,5
K23,loc:442,locality,loc:442,442,גדעונה,1,1,293,227,226,1,מחל,121,46,75,0.535398,14,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,121,0,0,0,3,0,46,0,0,0,0,0,0,27
K23,loc:443,locality,loc:443,443,כפר הנשיא,1,1,712,373,371,2,פה,232,88,144,0.625337,88,0,7,3,0,0,6,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,232,0,0,0,0,0,0,2
K23,loc:444,locality,loc:444,444,רגבים,1,1,414,290,290,0,פה,185,66,119,0.637931,66,0,9,0,0,0,2,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,185,0,0,0,0,0,0,1
K23,loc:445,locality,loc:445,445,רמות מנשה,2,2,845,657,656,1,פה,366,239,127,0.557927,239,1,3,0,0,0,5,0,0,0,0,0,0,0,0,12,29,0,0,0,1,0,366,0,0,0,0,0,0,0
K23,loc:446,locality,loc:446,446,אודים,2,2,807,615,614,1,פה,396,89,307,0.644951,84,1,4,0,0,0,9,0,0,0,0,0,0,0,0,19,89,0,0,1,1,0,396,1,0,0,0,0,0,9
K23,loc:447,locality,loc:447,447,נורדייה,3,3,1550,1183,1175,8,פה,727,255,472,0.618723,99,5,1,0,0,0,39,0,1,0,0,0,0,0,2,27,255,1,0,0,3,0,727,1,0,0,0,0,0,14
K23,loc:448,locality,loc:448,448,בני עטרות,1,1,613,511,510,1,פה,326,88,238,0.639216,88,0,2,0,0,0,15,0,0,0,0,0,0,0,0,11,62,0,0,0,0,0,326,1,0,0,0,0,0,5
K23,loc:449,locality,loc:449,449,נחלים,2,2,904,764,763,1,טב,442,201,241,0.579292,7,16,1,1,0,0,442,0,0,0,0,0,0,1,0,5,201,0,0,0,7,0,68,1,0,0,0,0,0,13
K23,loc:450,locality,loc:450,450,בארות יצחק,1,1,396,280,275,5,טב,126,66,60,0.458182,13,2,2,1,0,0,126,0,0,0,0,0,0,0,0,3,57,2,0,0,1,0,66,0,1,0,0,0,0,1
K23,loc:4501,locality,loc:4501,4501,ע'ג'ר,3,3,1707,677,669,8,שס,183,168,15,0.273543,168,0,96,0,1,0,1,0,0,1,0,0,1,1,2,12,148,0,1,3,1,0,44,0,2,1,1,2,0,183
K23,loc:4502,locality,loc:4502,4502,עין קנייא,1,1,146,16,16,0,מחל,8,8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0
K23,loc:4503,locality,loc:4503,4503,עין זיוון,1,1,281,187,187,0,פה,110,29,81,0.588235,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,29,0,0,0,1,0,110,0,0,0,0,0,0,0
K23,loc:452,locality,loc:452,452,יזרעאל,1,1,562,340,339,1,פה,209,104,105,0.616519,104,0,2,0,0,0,1,0,0,0,0,0,0,0,0,11,10,2,0,0,0,0,209,0,0,0,0,0,0,0
K23,loc:453,locality,loc:453,453,יפתח,1,1,543,384,382,2,פה,260,76,184,0.680628,76,0,4,0,0,0,4,0,0,0,0,0,0,0,0,14,24,0,0,0,0,0,260,0,0,0,0,0,0,0
K23,loc:454,locality,loc:454,454,סער,1,1,623,437,437,0,פה,242,85,157,0.553776,82,1,4,0,0,0,8,0,0,0,0,0,0,0,0,13,85,0,0,0,0,0,242,0,0,0,0,0,0,2
K23,loc:4551,locality,loc:4551,4551,נאות גולן,1,1,423,289,288,1,פה,168,59,109,0.583333,22,0,1,0,0,0,17,0,0,0,0,0,0,0,0,18,59,1,0,0,1,0,168,0,0,0,0,0,0,1
K23,loc:456,locality,loc:456,456,שורש,2,2,1096,851,848,3,פה,424,183,241,0.5,114,2,6,0,0,0,83,0,0,0,0,0,0,0,0,28,183,1,0,0,4,0,424,0,0,0,0,0,0,3
K23,loc:457,locality,loc:457,457,גזית,1,1,633,450,450,0,פה,229,176,53,0.508889,176,0,5,1,0,0,3,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,229,0,0,0,0,0,0,0
K23,loc:46,locality,loc:46,46,יבנאל,4,4,2497,1734,1727,7,שס,754,457,297,0.436595,35,70,3,0,0,0,51,0,0,0,0,0,0,0,0,19,457,1,0,0,29,0,307,0,1,0,0,0,0,754
K23,loc:460,locality,loc:460,460,רמת רזיאל,1,1,467,344,342,2,פה,140,82,58,0.409357,74,1,6,0,0,0,22,0,0,0,0,2,0,0,0,12,82,0,0,0,0,0,140,0,0,0,0,0,0,3
K23,loc:462,locality,loc:462,462,טל שחר,1,1,783,616,614,2,פה,368,105,263,0.599349,105,1,8,1,0,0,13,0,0,0,0,0,1,0,0,16,91,1,0,0,0,0,368,1,1,0,0,0,0,7
K23,loc:463,locality,loc:463,463,געתון,1,1,547,375,375,0,פה,218,107,111,0.581333,107,0,3,0,0,0,4,0,0,0,0,0,0,0,0,9,32,0,0,0,0,0,218,0,0,0,0,0,0,2
K23,loc:464,locality,loc:464,464,הראל,1,1,220,120,120,0,פה,63,45,18,0.525,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,63,0,0,0,0,0,0,0
K23,loc:465,locality,loc:465,465,צובה,1,1,618,390,390,0,פה,179,172,7,0.458974,172,1,2,1,0,0,4,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,179,1,0,0,0,0,0,0
K23,loc:466,locality,loc:466,466,בית דגן,8,8,5109,3832,3813,19,מחל,1996,995,1001,0.523472,139,61,4,3,0,0,167,0,0,0,0,0,0,0,0,103,1996,2,0,0,19,1,995,0,0,1,0,1,2,319
K23,loc:469,locality,loc:469,469,קריית עקרון,13,13,8193,5904,5864,40,מחל,3505,909,2596,0.597715,162,46,16,7,1,0,207,0,1,1,1,0,1,0,1,200,3505,5,1,2,36,2,909,0,0,4,0,4,4,748
K23,loc:47,locality,loc:47,47,כפר תבור,5,5,3362,2439,2437,2,פה,1296,678,618,0.531801,211,5,14,0,0,0,120,0,0,0,0,0,0,0,0,75,678,2,1,0,6,0,1296,0,0,1,0,1,0,27
K23,loc:4701,locality,loc:4701,4701,רמת מגשימים,1,1,439,341,341,0,טב,229,76,153,0.671554,3,8,0,0,0,0,229,0,0,0,0,0,0,0,0,2,76,0,0,0,8,0,12,0,0,0,0,0,0,3
K23,loc:4702,locality,loc:4702,4702,רמות,1,1,438,337,337,0,פה,219,51,168,0.649852,37,1,3,2,0,0,7,0,0,0,0,0,0,0,1,12,51,0,0,0,1,0,219,2,0,0,0,0,0,1
K23,loc:472,locality,loc:472,472,אבו גוש,8,8,4821,2718,2682,36,ודעם,2157,280,1877,0.804251,75,4,2157,0,0,0,5,0,0,5,1,0,1,0,0,5,280,0,0,0,3,2,123,0,2,0,0,1,4,14
K23,loc:473,locality,loc:473,473,אבו סנאן,13,13,9422,6090,6037,53,ודעם,4458,752,3706,0.738446,92,6,4458,0,1,0,16,1,2,13,2,0,1,1,2,230,190,3,2,1,3,3,752,0,2,2,1,2,4,247
K23,loc:475,locality,loc:475,475,דחי,1,1,511,292,288,4,ודעם,276,4,272,0.958333,3,0,276,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,1
K23,loc:478,locality,loc:478,478,אכסאל,14,14,9637,6553,6512,41,ודעם,6387,37,6350,0.980805,26,2,6387,0,0,0,1,0,0,2,0,0,0,0,0,0,37,0,1,0,0,2,34,1,1,4,0,3,2,9
K23,loc:48,locality,loc:48,48,מנחמיה,2,2,927,603,600,3,מחל,312,164,148,0.52,31,20,0,2,0,0,19,0,0,0,0,0,0,0,0,17,312,0,0,0,7,0,164,1,0,0,0,0,5,22
K23,loc:480,locality,loc:480,480,בית ג'ן,12,12,8713,4311,4277,34,פה,1950,948,1002,0.455927,948,5,432,0,0,0,3,1,0,1,2,0,0,2,5,586,316,4,1,0,3,2,1950,3,0,0,0,0,6,7
K23,loc:481,locality,loc:481,481,מגאר,22,22,16044,8706,8623,83,ודעם,4615,2129,2486,0.535197,316,1,4615,0,2,0,29,1,1,5,3,2,1,4,9,505,320,3,0,2,10,3,2129,1,2,7,5,4,8,635
K23,loc:482,locality,loc:482,482,בועיינה-נוג'ידאת,9,9,6562,4323,4297,26,ודעם,4007,118,3889,0.932511,114,1,4007,0,0,0,5,0,0,3,1,0,0,0,0,0,26,1,0,0,1,2,118,2,0,2,1,1,3,9
K23,loc:483,locality,loc:483,483,בענה,8,8,5653,4460,4450,10,ודעם,4332,36,4296,0.973483,11,5,4332,1,1,0,2,0,0,0,0,0,0,0,0,4,16,0,0,0,1,1,33,0,1,0,3,2,1,36
K23,loc:485,locality,loc:485,485,ג'ולס,7,7,4710,2846,2815,31,פה,1564,354,1210,0.555595,108,5,88,2,1,0,43,0,0,2,0,0,0,0,8,354,319,4,0,0,2,1,1564,0,1,1,0,0,2,310
K23,loc:487,locality,loc:487,487,ג'ש (גוש חלב),4,4,2459,1527,1513,14,ודעם,1119,206,913,0.73959,54,0,1119,0,0,0,2,0,0,1,0,0,0,0,2,206,11,2,1,0,0,0,107,0,2,1,0,0,0,5
K23,loc:489,locality,loc:489,489,דבורייה,10,10,7039,4922,4906,16,ודעם,4826,36,4790,0.983693,36,0,4826,0,0,0,1,0,0,4,0,0,0,0,0,3,9,1,1,0,0,1,16,1,1,2,1,0,1,2
K23,loc:49,locality,loc:49,49,אילנייה,1,1,462,305,305,0,פה,137,115,22,0.44918,20,1,0,1,0,0,16,0,0,0,0,0,0,0,0,10,115,0,0,0,2,0,137,0,1,0,0,0,0,2
K23,loc:490,locality,loc:490,490,דייר אל-אסד,12,12,8208,6877,6857,20,ודעם,6425,202,6223,0.936999,152,3,6425,0,0,0,0,0,1,3,0,0,2,0,1,1,14,1,0,0,2,4,41,1,1,1,0,2,0,202
K23,loc:492,locality,loc:492,492,דייר חנא,11,11,7322,5860,5851,9,ודעם,5670,55,5615,0.969065,37,2,5670,1,0,0,3,0,0,0,1,0,0,0,2,10,26,0,0,0,0,2,38,0,0,1,0,1,2,55
K23,loc:494,locality,loc:494,494,דאלית אל-כרמל,19,19,12693,7150,7102,48,פה,5200,650,4550,0.732188,481,1,650,0,0,0,32,1,0,1,0,0,1,3,6,272,407,1,0,2,5,1,5200,2,3,1,1,2,7,22
K23,loc:496,locality,loc:496,496,חורפיש,7,7,4571,2374,2364,10,פה,1215,431,784,0.513959,166,1,274,0,0,0,29,0,0,1,2,0,0,1,3,431,157,1,0,1,7,0,1215,1,0,0,0,0,1,73
K23,loc:497,locality,loc:497,497,טייבה (בעמק),2,2,1230,703,702,1,ודעם,656,33,623,0.934473,33,0,656,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0
K23,loc:498,locality,loc:498,498,טורעאן,13,13,9475,6057,6029,28,ודעם,5730,139,5591,0.950406,30,0,5730,1,0,0,1,0,2,4,2,0,2,2,3,22,24,0,3,1,3,0,53,1,1,1,2,1,1,139
K23,loc:499,locality,loc:499,499,יפיע,18,18,13182,8705,8650,55,ודעם,8211,145,8066,0.949249,145,0,8211,7,0,0,2,0,0,14,3,0,3,1,0,14,105,1,4,1,1,4,95,1,4,3,2,2,2,25
K23,loc:5000,locality,loc:5000,5000,תל אביב -יפו,688,688,434208,268116,267115,1001,פה,128637,58363,70274,0.481579,38808,2802,11413,319,9,0,5942,12,16,6,6,8,12,15,37,8598,58363,134,29,10,557,16,128637,63,32,33,14,14,31,11179
K23,loc:502,locality,loc:502,502,ירכא,15,15,10719,6444,6325,119,פה,1993,1860,133,0.315099,205,0,997,0,1,0,19,1,1,1,2,3,0,2,4,904,1860,3,0,0,2,6,1993,1,1,3,0,3,8,305
K23,loc:504,locality,loc:504,504,כאבול,11,11,8073,6660,6643,17,ודעם,6577,12,6565,0.990065,10,5,6577,0,1,0,0,2,0,10,0,2,0,0,0,0,12,1,1,0,2,4,7,0,0,0,2,1,0,6
K23,loc:505,locality,loc:505,505,כאוכב אבו אל-היג'א,4,4,2632,2132,2127,5,ודעם,2112,7,2105,0.992948,4,1,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0
K23,loc:507,locality,loc:507,507,כפר יאסיף,11,11,7927,5562,5530,32,ודעם,5091,134,4957,0.920615,116,0,5091,1,0,0,0,0,0,5,0,0,0,1,0,57,97,2,0,0,1,2,134,0,0,2,0,0,1,20
K23,loc:508,locality,loc:508,508,כפר כמא,4,4,2597,1099,1095,4,פה,754,155,599,0.688584,139,1,155,0,0,0,1,0,1,2,0,0,0,0,1,16,21,0,0,0,2,1,754,0,1,0,0,0,0,0
K23,loc:509,locality,loc:509,509,כפר כנא,20,20,14685,10431,10348,83,ודעם,9787,296,9491,0.945787,296,1,9787,0,0,0,5,0,1,6,0,0,0,0,1,37,73,2,1,1,2,3,65,0,1,0,0,2,2,62
K23,loc:510,locality,loc:510,510,כפר מנדא,17,17,12686,8957,8883,74,ודעם,7656,916,6740,0.861871,41,0,7656,0,0,0,6,0,2,13,4,1,0,1,2,5,20,0,1,0,1,9,193,0,4,0,2,1,5,916
K23,loc:511,locality,loc:511,511,עילוט,7,7,5255,3301,3281,20,ודעם,3220,11,3209,0.981408,11,0,3220,0,0,0,3,0,1,1,0,0,1,1,1,0,8,1,0,1,2,7,6,2,1,1,2,4,3,4
K23,loc:512,locality,loc:512,512,כפר מצר,3,3,1812,1179,1177,2,ודעם,1060,44,1016,0.900595,38,1,1060,0,0,0,1,0,0,1,0,0,0,1,0,0,7,1,1,0,1,0,20,0,0,0,0,0,1,44
K23,loc:514,locality,loc:514,514,עין ראפה,1,1,657,373,360,13,ודעם,308,23,285,0.855556,16,3,308,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,23,0,0,0,0,0,0,0
K23,loc:516,locality,loc:516,516,מג'ד אל-כרום,16,16,10360,7951,7927,24,ודעם,7820,21,7799,0.986502,18,3,7820,0,0,0,4,0,1,8,0,1,0,2,0,0,14,5,0,1,1,2,15,0,2,1,3,2,3,21
K23,loc:517,locality,loc:517,517,מזרעה,4,4,2911,2238,2228,10,ודעם,2183,16,2167,0.979803,16,0,2183,0,0,0,1,0,1,2,0,0,0,0,0,0,4,0,2,0,1,1,11,0,0,1,0,0,1,4
K23,loc:518,locality,loc:518,518,מעיליא,4,4,2552,1831,1827,4,ודעם,1587,89,1498,0.868637,89,1,1587,0,0,0,0,0,0,0,0,0,0,0,2,44,9,1,0,0,1,1,77,0,1,1,0,0,0,13
K23,loc:52,locality,loc:52,52,לוזית,1,1,458,357,356,1,מחל,156,76,80,0.438202,24,4,3,1,0,0,22,0,0,0,0,0,0,0,0,4,156,0,0,0,2,0,76,1,2,0,0,0,2,59
K23,loc:520,locality,loc:520,520,משהד,8,8,5592,3790,3773,17,ודעם,3697,26,3671,0.979857,16,0,3697,0,1,0,0,0,0,0,0,0,0,0,1,1,26,1,0,0,0,0,17,0,0,1,2,1,4,5
K23,loc:521,locality,loc:521,521,עין נקובא,3,3,1680,955,937,18,ודעם,802,75,727,0.855923,12,0,802,1,0,0,2,0,0,3,0,0,0,0,2,0,28,0,1,0,1,2,75,0,0,2,1,1,1,3
K23,loc:522,locality,loc:522,522,נחף,12,12,8471,6028,6007,21,ודעם,5856,43,5813,0.974863,43,10,5856,0,0,0,6,0,0,6,1,1,1,0,0,0,15,1,2,0,1,0,19,2,0,1,2,3,6,31
K23,loc:523,locality,loc:523,523,ניין,2,2,1345,881,877,4,ודעם,632,210,422,0.720639,210,0,632,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,24,0,1,1,0,1,1,0
K23,loc:524,locality,loc:524,524,נאעורה,2,2,1469,1045,1039,6,ודעם,957,55,902,0.921078,55,0,957,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,1,20,0,0,0,0,0,0,0
K23,loc:525,locality,loc:525,525,סאג'ור,5,5,3024,1428,1421,7,אמת,465,341,124,0.327234,465,129,78,0,0,0,6,0,1,0,0,0,0,0,0,95,283,0,0,0,1,0,341,2,0,0,0,0,0,20
K23,loc:526,locality,loc:526,526,סולם,3,3,2012,1338,1335,3,ודעם,1268,32,1236,0.949813,27,2,1268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,2,0,0,0,2,1
K23,loc:527,locality,loc:527,527,שזור,1,1,279,217,217,0,מחל,159,34,125,0.732719,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,159,1,0,0,2,0,34,0,0,0,0,0,0,12
K23,loc:528,locality,loc:528,528,עוזייר,3,3,2014,1283,1279,4,ודעם,1223,36,1187,0.956216,36,0,1223,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,8,0,0,1,0,0,0,7
K23,loc:529,locality,loc:529,529,אעבלין,13,13,9104,6232,6183,49,ודעם,5655,167,5488,0.914605,144,2,5655,1,0,0,2,0,0,3,0,0,0,1,3,115,65,0,2,1,1,2,167,0,2,2,3,2,5,5
K23,loc:53,locality,loc:53,53,עתלית,9,9,5921,4257,4246,11,פה,1743,1632,111,0.410504,281,39,28,3,0,0,176,0,1,1,0,0,0,0,0,130,1632,1,0,0,15,0,1743,0,0,0,0,0,1,195
K23,loc:530,locality,loc:530,530,עיילבון,6,6,4158,2922,2912,10,ודעם,2281,219,2062,0.78331,205,3,2281,0,0,0,0,0,0,1,0,1,0,0,2,59,107,1,0,0,0,2,219,0,1,3,0,0,1,26
K23,loc:531,locality,loc:531,531,עראבה,24,24,16725,12066,12031,35,ודעם,11899,39,11860,0.989028,19,8,11899,0,0,0,4,0,0,13,0,0,0,1,0,1,19,1,0,0,1,8,39,2,1,1,2,5,2,5
K23,loc:532,locality,loc:532,532,עין מאהל,13,13,9058,6608,6575,33,ודעם,6428,35,6393,0.977643,33,1,6428,0,0,0,7,0,1,9,1,0,1,0,6,1,35,0,1,1,2,7,15,2,2,1,2,0,7,12
K23,loc:534,locality,loc:534,534,עספיא,13,13,9170,5136,5096,40,פה,2530,1557,973,0.496468,390,9,1557,0,0,0,14,0,1,5,1,4,0,2,1,399,149,1,0,0,1,1,2530,3,1,5,0,3,11,8
K23,loc:535,locality,loc:535,535,פסוטה,4,4,2627,1604,1596,8,ודעם,1269,147,1122,0.795113,104,0,1269,0,0,0,0,0,0,3,0,0,1,0,0,147,21,0,0,0,0,1,45,0,0,1,0,0,1,3
K23,loc:536,locality,loc:536,536,פקיעין (בוקייעה),7,7,4417,2964,2944,20,ודעם,942,858,84,0.319973,341,0,942,0,1,0,0,0,1,4,0,0,0,0,1,858,158,2,2,0,2,2,575,0,0,2,0,0,1,52
K23,loc:537,locality,loc:537,537,פוריידיס,12,12,8696,5222,5188,34,ודעם,5002,68,4934,0.964148,36,0,5002,0,0,0,5,0,0,3,0,3,0,1,0,0,19,0,2,0,0,3,35,2,0,2,0,1,6,68
K23,loc:538,locality,loc:538,538,שעב,8,8,4868,3800,3787,13,ודעם,3713,24,3689,0.980459,10,4,3713,0,0,0,2,0,0,4,0,0,1,0,0,1,9,0,0,0,1,2,24,0,0,1,0,1,0,14
K23,loc:539,locality,loc:539,539,רומאנה,1,1,742,584,581,3,ודעם,530,44,486,0.91222,44,0,530,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
K23,loc:540,locality,loc:540,540,ריחאנייה,2,2,920,554,547,7,פה,324,94,230,0.592322,94,0,84,0,0,0,8,0,0,0,0,0,0,0,0,21,13,1,0,0,0,0,324,0,0,0,1,0,0,1
K23,loc:541,locality,loc:541,541,ג'סר א-זרקא,13,13,8896,4941,4885,56,ודעם,4722,41,4681,0.966633,21,1,4722,0,0,0,17,1,1,10,0,1,0,0,3,1,13,0,1,0,12,6,41,2,6,2,1,2,9,12
K23,loc:542,locality,loc:542,542,ריינה,17,17,11436,7764,7706,58,ודעם,7475,61,7414,0.970023,61,3,7475,0,1,0,7,0,0,3,0,0,0,1,1,20,44,1,1,0,2,4,49,1,0,4,1,1,6,20
K23,loc:543,locality,loc:543,543,ראמה,9,9,6374,4065,4017,48,ודעם,2619,645,1974,0.651979,119,3,2619,0,0,0,2,0,0,5,1,0,1,1,0,317,230,2,0,0,3,1,645,0,2,4,0,1,0,61
K23,loc:546,locality,loc:546,546,עין אל-אסד,1,1,639,350,343,7,פה,173,85,88,0.504373,19,0,24,0,0,0,8,0,0,0,0,0,0,0,0,85,32,0,0,0,0,0,173,0,0,2,0,0,0,0
K23,loc:547,locality,loc:547,547,טמרה (יזרעאל),2,2,1042,723,719,4,ודעם,692,17,675,0.962448,4,0,692,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,17,0,1,1,0,0,0,0
K23,loc:549,locality,loc:549,549,גנות הדר,1,1,713,545,544,1,פה,327,146,181,0.601103,38,2,1,0,0,0,9,0,0,0,0,0,0,0,0,10,146,0,0,0,0,0,327,0,0,0,0,0,0,11
K23,loc:55,locality,loc:55,55,נוגה,1,1,409,297,297,0,מחל,186,53,133,0.626263,17,3,0,0,0,0,9,0,0,0,0,0,0,0,0,7,186,0,1,0,3,0,53,0,0,0,0,0,0,18
