election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת
K24,loc:421,locality,loc:421,421,משאבי שדה,1,1,463,289,288,1,אמת,92,65,27,0.319444,92,2,0,0,0,0,2,0,4,0,0,0,0,0,0,37,16,8,43,0,0,0,1,65,0,0,0,0,0,0,0,0,0,1,1,0,0,2,14
K24,loc:422,locality,loc:422,422,חרב לאת,1,1,570,428,427,1,פה,100,74,26,0.234192,68,27,0,0,0,0,19,0,4,1,0,0,0,0,0,62,9,74,45,0,0,0,0,100,0,0,0,0,0,0,0,0,0,2,0,0,0,1,15
K24,loc:423,locality,loc:423,423,העוגן,1,1,625,464,463,1,מרצ,151,104,47,0.326134,104,5,0,4,0,0,0,0,8,0,0,0,0,1,1,50,12,14,151,0,0,0,0,99,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6
K24,loc:424,locality,loc:424,424,גבים,1,1,465,340,339,1,אמת,113,59,54,0.333333,113,13,0,1,0,0,4,0,5,0,0,0,0,0,0,51,9,17,49,0,0,0,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,1,13
K24,loc:425,locality,loc:425,425,משמרת,2,2,655,522,522,0,פה,193,92,101,0.369732,92,18,1,1,0,0,5,0,6,0,0,0,0,0,0,78,21,26,59,0,0,0,0,193,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19
K24,loc:426,locality,loc:426,426,עין כרמל,1,1,536,421,420,1,אמת,116,114,2,0.27619,116,9,0,1,0,0,2,0,7,0,0,0,0,0,0,66,18,18,51,0,0,0,0,114,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16
K24,loc:427,locality,loc:427,427,כפר גלים,1,1,106,58,58,0,מחל,24,8,16,0.413793,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,3,8,24,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
K24,loc:428,locality,loc:428,428,ברור חיל,2,2,750,517,515,2,אמת,142,119,23,0.275728,142,24,1,3,0,0,7,0,6,0,0,0,0,0,0,80,10,49,51,0,0,0,0,119,0,1,0,0,0,0,0,0,0,2,0,0,0,0,20
K24,loc:429,locality,loc:429,429,אלוני אבא,2,2,705,532,531,1,פה,171,100,71,0.322034,100,9,0,1,0,0,4,0,7,0,0,0,0,0,0,73,14,38,73,0,0,0,0,171,0,0,0,0,0,0,0,0,0,5,0,0,0,2,34
K24,loc:43,locality,loc:43,43,מטולה,3,3,1468,862,859,3,כן,164,150,14,0.19092,134,60,1,1,0,0,17,0,12,0,0,0,0,0,0,164,42,126,51,1,0,0,1,150,1,0,0,0,0,0,1,0,0,13,0,0,0,6,78
K24,loc:430,locality,loc:430,430,בית לחם הגלילית,1,1,623,459,458,1,פה,128,98,30,0.279476,77,23,0,0,0,1,4,0,3,0,0,1,0,0,0,98,9,49,47,1,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
K24,loc:4301,locality,loc:4301,4301,אפיק,1,1,256,177,174,3,פה,53,32,21,0.304598,32,8,0,0,1,0,2,0,3,0,0,0,0,0,0,22,8,14,15,0,0,0,0,53,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11
K24,loc:4303,locality,loc:4303,4303,"נווה אטי""ב",1,1,175,105,103,2,פה,30,25,5,0.291262,7,9,0,0,0,1,3,1,0,0,0,1,0,0,0,10,1,25,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
K24,loc:4304,locality,loc:4304,4304,נוב,1,1,537,412,409,3,ב,196,100,96,0.479218,2,196,4,0,0,0,100,0,0,0,0,0,0,0,0,5,0,66,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,5,0,0,0,2,15
K24,loc:431,locality,loc:431,431,דלתון,1,1,644,436,436,0,מחל,240,121,119,0.550459,1,13,1,0,0,0,45,0,0,0,0,0,0,0,0,4,0,240,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,8
K24,loc:432,locality,loc:432,432,שמרת,1,1,450,322,321,1,מרצ,105,90,15,0.327103,50,11,1,0,0,0,1,0,1,0,0,0,0,0,0,33,8,16,105,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
K24,loc:433,locality,loc:433,433,נחשולים,1,1,537,427,427,0,אמת,117,109,8,0.274005,117,12,0,0,0,0,4,0,3,0,0,0,0,0,0,81,9,15,58,0,0,0,0,109,0,0,0,0,0,0,0,0,0,3,0,0,0,1,15
K24,loc:434,locality,loc:434,434,החותרים,1,1,598,462,461,1,אמת,127,122,5,0.275488,127,10,0,1,0,0,1,0,2,0,0,0,0,0,0,73,13,20,79,0,0,0,0,122,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10
K24,loc:435,locality,loc:435,435,נצר סרני,1,1,620,502,502,0,אמת,177,106,71,0.35259,177,13,0,0,0,0,2,0,6,0,0,0,0,0,0,99,12,12,60,0,0,0,0,106,0,0,0,0,0,0,0,0,0,3,0,0,0,2,10
K24,loc:436,locality,loc:436,436,עין דור,2,2,922,578,578,0,מרצ,159,147,12,0.275087,102,12,1,0,0,0,4,0,7,0,0,0,0,0,0,68,30,21,159,0,0,0,0,147,0,0,0,0,0,0,0,0,0,9,1,0,0,0,17
K24,loc:437,locality,loc:437,437,רשפים,1,1,640,520,519,1,אמת,114,107,7,0.219653,114,73,1,1,0,0,12,0,12,0,0,0,0,0,0,56,10,35,67,0,0,0,0,107,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29
K24,loc:439,locality,loc:439,439,שלוחות,1,1,339,246,246,0,ב,117,38,79,0.47561,10,117,2,0,0,0,29,0,3,0,0,0,0,0,0,7,1,38,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20
K24,loc:44,locality,loc:44,44,זוהר,1,1,269,193,190,3,מחל,107,22,85,0.563158,4,13,6,0,0,0,10,0,3,0,0,0,0,0,0,14,1,107,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
K24,loc:440,locality,loc:440,440,יסודות,1,1,339,312,312,0,ג,273,19,254,0.875,0,4,273,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0
K24,loc:442,locality,loc:442,442,גדעונה,1,1,313,231,231,0,מחל,107,26,81,0.463203,11,16,23,0,0,0,9,0,5,0,0,0,0,0,0,5,5,107,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,1,0,0,7,8
K24,loc:443,locality,loc:443,443,כפר הנשיא,2,2,714,404,403,1,פה,100,93,7,0.248139,93,20,0,3,0,0,5,0,4,0,0,0,0,0,0,44,6,28,72,0,0,0,0,100,0,0,0,0,0,0,0,0,0,11,0,0,0,2,15
K24,loc:444,locality,loc:444,444,רגבים,1,1,425,284,284,0,אמת,73,60,13,0.257042,73,7,0,4,0,0,5,0,2,0,0,0,0,0,0,60,4,17,44,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
K24,loc:445,locality,loc:445,445,רמות מנשה,2,2,892,700,699,1,פה,196,190,6,0.280401,149,13,0,3,0,0,2,0,6,0,0,0,0,1,0,83,15,20,190,0,0,0,0,196,0,0,0,0,0,0,0,0,0,3,0,1,0,0,17
K24,loc:446,locality,loc:446,446,אודים,2,2,833,647,646,1,פה,161,113,48,0.249226,113,15,1,1,0,0,4,0,3,0,0,0,0,0,0,111,30,84,88,1,0,0,0,161,0,0,0,0,0,0,0,0,0,4,0,0,0,5,25
K24,loc:447,locality,loc:447,447,נורדייה,3,3,1520,917,916,1,פה,274,175,99,0.299127,74,44,3,0,0,0,5,2,8,0,0,0,0,1,0,175,26,158,44,1,0,0,0,274,0,0,0,0,0,0,0,0,0,3,0,0,0,14,84
K24,loc:448,locality,loc:448,448,בני עטרות,1,1,611,508,507,1,פה,148,88,60,0.291913,83,22,0,2,0,0,2,0,4,0,0,0,0,0,0,88,17,42,73,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1,0,0,0,2,23
K24,loc:449,locality,loc:449,449,נחלים,2,2,904,749,748,1,ב,302,232,70,0.403743,13,302,1,0,0,0,232,0,1,0,0,0,0,2,0,17,5,117,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,6,27
K24,loc:450,locality,loc:450,450,בארות יצחק,1,1,396,279,277,2,ב,119,33,86,0.429603,16,119,1,0,0,0,28,0,5,0,0,0,0,1,0,29,0,33,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
K24,loc:4501,locality,loc:4501,4501,ע'ג'ר,3,3,1759,851,844,7,מחל,258,256,2,0.305687,11,1,0,22,0,0,3,0,0,0,0,0,0,0,0,2,12,258,13,0,0,0,24,100,0,1,2,0,0,0,0,1,0,3,0,0,0,256,135
K24,loc:4502,locality,loc:4502,4502,עין קנייא,1,1,165,17,17,0,מחל,8,5,3,0.470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
K24,loc:4503,locality,loc:4503,4503,עין זיוון,1,1,295,204,204,0,אמת,48,44,4,0.235294,48,9,0,0,0,0,1,0,3,0,0,0,0,0,0,20,14,22,21,0,0,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16
K24,loc:452,locality,loc:452,452,יזרעאל,1,1,564,348,346,2,אמת,128,76,52,0.369942,128,4,0,0,0,0,1,0,3,0,0,0,0,0,0,40,11,9,63,0,0,0,0,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
K24,loc:453,locality,loc:453,453,יפתח,1,1,548,390,390,0,אמת,111,98,13,0.284615,111,6,0,0,0,0,4,0,3,0,0,0,0,0,0,71,18,11,44,0,0,0,0,98,0,0,0,0,0,0,0,0,0,1,1,0,0,2,20
K24,loc:454,locality,loc:454,454,סער,1,1,648,432,431,1,פה,107,70,37,0.24826,64,18,0,0,0,0,0,0,6,0,0,0,0,0,0,57,21,64,70,0,0,0,0,107,0,0,0,0,0,0,0,0,0,2,1,0,0,0,21
K24,loc:4551,locality,loc:4551,4551,נאות גולן,1,1,428,296,296,0,פה,81,44,37,0.273649,27,27,0,0,0,0,4,0,3,0,0,0,0,0,0,36,24,44,10,0,0,0,0,81,0,0,0,0,0,0,0,0,0,5,0,0,0,2,33
K24,loc:456,locality,loc:456,456,שורש,2,2,1067,476,475,1,פה,108,75,33,0.227368,64,45,2,0,0,1,10,0,4,0,0,0,0,0,0,41,38,75,52,0,0,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,0,3,28
K24,loc:457,locality,loc:457,457,גזית,2,2,655,467,467,0,מרצ,167,96,71,0.357602,86,11,0,1,0,1,2,0,8,0,0,0,0,0,0,45,19,16,167,0,0,0,0,96,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10
K24,loc:46,locality,loc:46,46,יבנאל,4,4,2573,1694,1683,11,שס,738,319,419,0.438503,62,64,44,2,0,1,127,0,10,0,0,0,0,0,0,67,23,319,21,0,0,0,0,131,0,0,0,0,1,0,0,0,0,23,0,0,0,738,50
K24,loc:460,locality,loc:460,460,רמת רזיאל,1,1,479,350,350,0,פה,67,61,6,0.191429,50,20,0,3,0,8,10,0,5,0,0,0,0,0,0,41,9,45,61,0,0,0,0,67,0,1,0,0,0,0,0,0,0,7,0,0,0,3,20
K24,loc:462,locality,loc:462,462,טל שחר,2,2,815,630,628,2,פה,134,112,22,0.213376,112,30,0,3,0,0,6,0,3,0,0,0,0,0,1,94,28,59,86,0,0,0,0,134,0,0,0,0,0,0,0,0,0,3,0,0,0,9,60
K24,loc:463,locality,loc:463,463,געתון,1,1,551,392,390,2,מרצ,128,78,50,0.328205,78,4,0,0,0,0,1,0,4,0,0,0,0,0,0,58,10,25,128,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
K24,loc:464,locality,loc:464,464,הראל,1,1,220,119,119,0,פה,34,31,3,0.285714,31,4,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,4,30,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K24,loc:465,locality,loc:465,465,צובה,1,1,607,398,398,0,אמת,168,82,86,0.422111,168,8,0,1,0,0,0,0,3,0,0,0,0,0,0,59,7,11,47,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10
K24,loc:466,locality,loc:466,466,בית דגן,9,9,5162,3742,3731,11,מחל,1585,535,1050,0.424819,139,248,38,2,0,0,249,0,52,0,0,0,0,0,1,254,75,1585,61,1,0,0,1,535,0,2,0,0,0,0,1,0,0,13,2,0,0,265,207
K24,loc:469,locality,loc:469,469,קריית עקרון,16,16,8224,5536,5496,40,מחל,2798,589,2209,0.509098,125,340,32,12,0,0,299,1,56,0,0,1,0,0,6,315,161,2798,46,1,0,0,2,396,0,1,1,1,0,0,0,0,1,17,3,1,0,589,291
K24,loc:47,locality,loc:47,47,כפר תבור,6,6,3448,2435,2430,5,פה,576,510,66,0.237037,275,155,4,7,0,0,63,0,24,1,0,0,0,0,0,370,87,510,137,0,0,0,3,576,1,0,0,0,0,0,0,0,0,26,3,0,0,25,163
K24,loc:4701,locality,loc:4701,4701,רמת מגשימים,1,1,464,352,351,1,ט,155,122,33,0.441595,4,122,1,0,0,0,155,0,1,0,0,0,0,0,1,1,1,46,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8
K24,loc:4702,locality,loc:4702,4702,רמות,1,1,433,328,328,0,פה,86,70,16,0.262195,56,6,1,0,0,0,5,0,0,0,0,0,0,0,0,70,14,30,30,0,0,0,0,86,2,0,0,0,0,0,0,0,0,3,0,0,0,0,25
K24,loc:472,locality,loc:472,472,אבו גוש,9,9,4961,1994,1947,47,ודעם,951,476,475,0.488444,18,4,4,951,0,0,1,0,7,1,0,0,0,0,1,13,4,476,68,0,1,0,331,46,0,0,0,1,0,1,0,1,0,3,0,0,0,13,2
K24,loc:473,locality,loc:473,473,אבו סנאן,19,19,9705,5151,5070,81,ודעם,2127,888,1239,0.419527,22,2,1,2127,0,0,5,3,12,2,1,0,0,1,1,44,395,577,96,0,1,2,888,97,0,0,5,3,0,2,3,2,0,3,0,0,0,532,243
K24,loc:475,locality,loc:475,475,דחי,1,1,529,106,105,1,ודעם,56,20,36,0.533333,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,16,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
K24,loc:478,locality,loc:478,478,אכסאל,17,17,9946,4256,4219,37,ודעם,2530,1340,1190,0.599668,4,0,1,2530,1,0,1,1,9,5,0,0,0,0,1,6,1,203,63,0,0,0,1340,18,0,2,0,0,0,0,1,2,0,1,1,2,0,2,24
K24,loc:48,locality,loc:48,48,מנחמיה,2,2,940,568,567,1,מחל,251,76,175,0.442681,34,36,7,1,0,0,43,0,2,0,0,0,0,0,0,40,18,251,14,0,0,0,0,76,1,0,0,0,0,0,0,0,0,1,0,0,0,19,24
K24,loc:480,locality,loc:480,480,בית ג'ן,18,18,8907,3423,3399,24,ל,1165,520,645,0.342748,92,52,0,149,0,0,2,0,19,0,0,0,1,1,2,484,1165,470,520,0,0,0,12,276,0,0,0,0,2,0,0,1,0,6,1,0,0,31,113
K24,loc:481,locality,loc:481,481,מגאר,32,32,16438,7132,7054,78,ודעם,1878,1751,127,0.266232,160,205,4,1878,2,1,4,0,15,2,0,0,2,0,6,184,916,596,305,2,2,1,1751,378,0,1,3,5,2,2,0,0,2,7,0,0,0,298,320
K24,loc:482,locality,loc:482,482,בועיינה-נוג'ידאת,15,15,6773,3527,3459,68,עם,2228,943,1285,0.644117,8,0,0,943,1,0,0,0,3,0,0,1,0,2,1,3,0,124,83,0,0,1,2228,17,0,0,3,2,0,0,0,2,2,0,2,0,0,32,1
K24,loc:483,locality,loc:483,483,בענה,15,15,5795,3299,3254,45,ודעם,1764,1320,444,0.542102,8,1,0,1764,0,0,0,0,1,1,1,0,0,0,0,39,0,46,14,0,0,0,1320,11,1,0,0,0,0,1,1,1,1,0,0,1,0,11,31
K24,loc:485,locality,loc:485,485,ג'ולס,9,9,4814,2798,2756,42,ל,795,535,260,0.288462,27,19,0,35,0,1,1,0,19,0,0,0,0,0,1,317,795,535,91,0,1,0,5,334,0,0,1,0,1,0,0,0,0,4,1,0,0,486,82
K24,loc:487,locality,loc:487,487,ג'ש (גוש חלב),4,4,2501,1131,1112,19,ודעם,649,148,501,0.583633,18,0,0,649,0,0,0,0,5,0,0,0,0,0,1,11,3,148,135,1,0,0,87,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
K24,loc:489,locality,loc:489,489,דבורייה,18,18,7270,3478,3452,26,ודעם,1901,1409,492,0.550695,3,0,0,1901,0,0,0,0,1,3,1,0,0,0,1,1,2,60,54,0,0,0,1409,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3
K24,loc:49,locality,loc:49,49,אילנייה,1,1,460,312,311,1,מחל,97,55,42,0.311897,38,24,1,0,0,0,8,1,9,0,1,0,0,0,1,17,13,97,11,0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,0,2,31
K24,loc:490,locality,loc:490,490,דייר אל-אסד,17,17,8479,5204,5167,37,ודעם,2574,2093,481,0.498161,14,1,1,2574,0,0,0,0,6,1,0,1,0,0,3,6,2,82,44,0,0,0,2093,33,0,0,0,1,0,0,1,2,4,0,0,0,0,286,12
K24,loc:492,locality,loc:492,492,דייר חנא,14,14,7503,5071,5042,29,ודעם,2989,1648,1341,0.59282,5,2,1,2989,0,0,2,0,1,3,0,0,0,1,1,3,1,111,109,0,0,0,1648,43,0,0,1,0,0,0,0,0,0,2,0,1,0,97,21
K24,loc:494,locality,loc:494,494,דאלית אל-כרמל,24,24,12939,5183,5136,47,ל,1327,1305,22,0.258372,326,116,1,389,0,1,14,0,39,1,4,1,0,1,1,357,1327,465,511,1,0,0,26,1305,1,1,1,0,0,0,2,0,0,11,1,0,0,106,127
K24,loc:496,locality,loc:496,496,חורפיש,11,11,4690,2130,2117,13,כן,577,457,120,0.272556,85,129,0,127,0,1,0,0,3,0,0,1,0,0,4,577,457,136,146,1,0,0,1,146,0,1,0,0,0,0,1,1,0,0,0,0,0,166,134
K24,loc:497,locality,loc:497,497,טייבה (בעמק),2,2,1268,463,454,9,ודעם,168,135,33,0.370044,15,0,0,168,0,0,0,0,2,0,0,0,0,0,0,3,0,39,87,0,1,0,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K24,loc:498,locality,loc:498,498,טורעאן,18,18,9719,3756,3730,26,ודעם,1876,1542,334,0.502949,29,2,0,1876,0,0,3,1,16,2,1,0,0,0,0,2,8,87,89,0,0,2,1542,23,0,0,2,1,0,0,1,0,1,1,0,0,0,21,20
K24,loc:499,locality,loc:499,499,יפיע,25,25,13420,5664,5586,78,ודעם,3356,1504,1852,0.600788,65,0,0,3356,0,1,1,0,6,5,0,1,0,0,0,12,1,305,181,2,0,0,1504,42,0,0,1,1,1,0,2,3,2,2,2,0,0,3,87
K24,loc:5000,locality,loc:5000,5000,תל אביב -יפו,750,750,439193,263478,262696,782,פה,58019,44572,13447,0.22086,38780,9575,2005,5118,22,14,4506,58,2373,3,6,6,9,16,67,28301,9611,44572,36739,21,11,4,1264,58019,35,22,7,9,24,11,11,18,18,909,46,21,0,9523,10942
K24,loc:502,locality,loc:502,502,ירכא,21,21,11014,5614,5522,92,מחל,1945,1777,168,0.352227,71,26,2,478,0,0,1,1,9,0,0,1,1,0,3,146,1777,1945,257,0,1,0,10,337,0,2,1,1,0,3,1,0,2,2,2,2,0,364,76
K24,loc:504,locality,loc:504,504,כאבול,15,15,8328,5247,5205,42,ודעם,2787,2326,461,0.535447,3,1,1,2787,0,0,0,0,3,3,0,0,1,0,0,1,7,28,21,0,1,0,2326,11,0,0,0,2,0,1,0,0,0,1,0,0,0,5,2
K24,loc:505,locality,loc:505,505,כאוכב אבו אל-היג'א,5,5,2712,1522,1507,15,ודעם,800,673,127,0.530856,0,0,0,800,0,0,0,0,0,1,0,0,0,0,0,0,3,18,7,0,0,0,673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
K24,loc:507,locality,loc:507,507,כפר יאסיף,15,15,8071,4543,4499,44,ודעם,3238,464,2774,0.719715,22,12,0,3238,0,1,0,0,10,4,0,0,0,0,0,9,27,186,263,0,1,1,464,72,0,0,1,0,0,1,1,0,2,7,1,0,0,13,163
K24,loc:508,locality,loc:508,508,כפר כמא,5,5,2642,871,858,13,כן,173,172,1,0.201632,171,2,0,32,0,0,0,0,26,0,0,0,0,1,0,173,20,77,97,0,0,1,26,172,1,0,0,0,0,0,0,0,1,3,1,0,0,4,50
K24,loc:509,locality,loc:509,509,כפר כנא,27,27,15189,7311,7210,101,ודעם,3501,3054,447,0.485576,19,4,0,3501,0,1,1,0,172,4,1,0,1,0,2,4,6,267,79,0,1,1,3054,40,0,1,0,1,0,0,1,1,1,0,0,1,0,27,19
K24,loc:510,locality,loc:510,510,כפר מנדא,28,28,13137,7313,7241,72,עם,3883,2452,1431,0.536252,7,1,1,2452,1,0,2,0,45,7,0,0,4,0,2,20,4,212,180,2,1,2,3883,49,0,1,1,1,1,0,0,3,4,0,0,0,0,314,41
K24,loc:511,locality,loc:511,511,עילוט,10,10,5429,1747,1714,33,עם,846,669,177,0.493582,1,0,0,669,1,0,0,0,2,3,1,1,1,1,1,5,0,22,24,1,0,0,846,4,0,1,1,0,0,0,2,1,0,0,1,1,0,123,1
K24,loc:512,locality,loc:512,512,כפר מצר,3,3,1865,871,862,9,עם,293,267,26,0.339907,100,0,0,267,0,0,0,0,2,1,0,0,1,0,0,2,0,56,67,0,0,0,293,46,0,0,0,1,0,0,0,2,0,0,0,0,0,5,19
K24,loc:514,locality,loc:514,514,עין ראפה,2,2,685,257,249,8,ודעם,123,59,64,0.493976,9,1,0,123,0,0,0,0,2,0,0,0,0,0,0,2,0,10,21,0,0,0,59,4,0,0,2,0,0,0,0,0,0,0,0,0,0,15,1
K24,loc:516,locality,loc:516,516,מג'ד אל-כרום,20,20,10661,5757,5741,16,ודעם,4525,976,3549,0.78819,22,1,0,4525,0,0,0,0,2,3,1,0,1,1,1,4,2,57,107,0,0,1,976,7,3,1,0,1,1,2,1,1,1,0,0,0,0,18,1
K24,loc:517,locality,loc:517,517,מזרעה,7,7,2986,1552,1537,15,ודעם,939,470,469,0.61093,4,0,0,939,0,0,0,0,0,0,0,1,0,0,0,2,0,17,82,1,0,0,470,4,0,1,0,0,0,0,1,1,0,0,0,0,0,7,7
K24,loc:518,locality,loc:518,518,מעיליא,4,4,2565,1668,1658,10,ודעם,1126,268,858,0.679131,13,2,0,1126,0,0,0,0,2,0,0,0,1,0,1,15,3,47,268,0,0,0,7,152,1,1,0,0,1,0,1,1,0,1,0,0,0,1,14
K24,loc:52,locality,loc:52,52,לוזית,1,1,475,331,331,0,מחל,119,47,72,0.359517,30,17,4,1,0,0,16,0,2,0,0,0,0,0,0,21,5,119,18,0,0,0,1,30,0,0,0,0,0,0,0,0,0,10,0,0,0,47,10
K24,loc:520,locality,loc:520,520,משהד,12,12,5753,2854,2814,40,עם,1538,1129,409,0.546553,6,1,0,1129,0,0,1,0,6,4,0,0,1,0,0,2,0,58,19,0,0,1,1538,6,0,0,0,1,0,0,0,0,1,0,1,1,0,7,31
K24,loc:521,locality,loc:521,521,עין נקובא,3,3,1754,888,863,25,ודעם,361,198,163,0.418308,20,2,0,361,0,0,0,0,0,1,1,0,0,0,0,4,0,100,55,0,0,0,198,15,0,0,0,0,0,0,0,1,0,0,0,0,0,90,15
K24,loc:522,locality,loc:522,522,נחף,19,19,8811,4167,4132,35,עם,2013,1825,188,0.487173,4,0,0,1825,0,0,0,0,15,1,0,1,0,0,0,7,2,58,76,2,1,1,2013,14,0,0,0,0,0,1,0,0,3,0,0,2,0,65,41
K24,loc:523,locality,loc:523,523,ניין,3,3,1371,740,713,27,מחל,358,159,199,0.502104,8,0,0,159,0,0,0,0,1,0,0,0,0,0,0,1,1,358,32,0,0,0,138,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
K24,loc:524,locality,loc:524,524,נאעורה,3,3,1530,605,600,5,ודעם,242,190,52,0.403333,3,0,1,242,0,0,0,0,0,0,0,0,0,0,0,5,0,70,59,0,0,0,190,12,0,0,1,0,1,0,1,0,0,1,1,0,0,11,2
K24,loc:525,locality,loc:525,525,סאג'ור,5,5,3114,1458,1445,13,מחל,388,278,110,0.268512,278,219,9,31,1,0,42,0,3,0,0,0,0,0,0,35,71,388,19,0,0,0,6,92,0,0,0,0,0,0,0,0,0,0,1,0,0,163,87
K24,loc:526,locality,loc:526,526,סולם,4,4,2077,824,819,5,ודעם,418,254,164,0.510379,7,1,0,418,0,0,0,0,7,0,0,0,0,0,0,6,0,38,65,0,0,0,254,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
K24,loc:527,locality,loc:527,527,שזור,1,1,278,194,192,2,מחל,129,24,105,0.671875,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,11,2,129,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
K24,loc:528,locality,loc:528,528,עוזייר,4,4,2104,898,891,7,עם,526,295,231,0.590348,2,0,0,295,0,0,0,0,4,0,0,0,0,0,0,0,0,17,21,0,0,0,526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,2
K24,loc:529,locality,loc:529,529,אעבלין,21,21,9349,4651,4618,33,ודעם,2863,1131,1732,0.619965,57,2,0,2863,2,0,2,0,49,2,1,11,1,0,0,10,8,225,162,1,2,0,1131,57,1,1,1,0,1,1,0,0,1,2,0,3,0,5,16
K24,loc:53,locality,loc:53,53,עתלית,12,12,6382,4485,4475,10,מחל,1360,994,366,0.303911,355,276,14,14,0,0,132,1,58,1,0,0,0,0,0,426,159,1360,225,2,0,0,0,994,2,0,0,0,0,2,1,0,0,18,2,1,0,167,265
K24,loc:530,locality,loc:530,530,עיילבון,7,7,4224,2497,2477,20,ודעם,1312,344,968,0.529673,31,1,1,1312,0,0,0,0,5,2,1,0,0,0,0,23,9,199,344,0,0,0,286,93,1,0,1,0,0,0,0,1,0,0,0,1,0,82,84
K24,loc:531,locality,loc:531,531,עראבה,31,31,17322,9553,9498,55,ודעם,5534,3773,1761,0.582649,4,0,0,5534,0,1,1,0,5,4,3,0,0,0,3,3,1,77,53,0,0,1,3773,22,0,1,0,2,0,0,3,2,0,1,0,0,0,0,4
K24,loc:532,locality,loc:532,532,עין מאהל,15,15,9334,3755,3706,49,ודעם,1894,1485,409,0.511063,5,7,0,1894,1,1,1,0,1,2,0,0,0,0,1,0,36,79,38,0,0,0,1485,7,0,0,0,1,1,0,0,1,0,1,0,1,0,119,24
K24,loc:534,locality,loc:534,534,עספיא,19,19,9324,3888,3862,26,ל,1226,704,522,0.317452,173,12,2,704,0,1,6,0,30,2,0,3,0,1,0,223,1226,193,404,0,0,0,88,623,0,1,0,0,0,1,1,1,0,18,0,1,0,62,86
K24,loc:535,locality,loc:535,535,פסוטה,6,6,2654,1150,1146,4,ודעם,710,234,476,0.619546,17,0,0,710,0,0,0,0,6,2,0,0,0,0,1,8,8,125,234,0,0,0,3,23,0,0,0,2,0,0,0,0,0,3,0,0,0,0,4
