election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
K25,loc:417,locality,loc:417,417,יקום,1,1,577,441,439,2,פה,175,127,48,0.398633,59,1,0,0,1,3,0,0,0,0,2,0,2,0,0,0,55,0,3,8,127,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,3,0,0,0
K25,loc:418,locality,loc:418,418,בני ציון,2,2,856,618,617,1,פה,325,101,224,0.526742,32,0,3,1,0,2,0,0,0,0,8,0,0,0,0,0,101,0,10,63,52,0,0,0,0,0,0,1,325,0,2,0,1,0,0,0,8,0,8,0
K25,loc:419,locality,loc:419,419,סעד,1,1,636,471,468,3,ט,142,92,50,0.303419,16,2,76,1,0,0,0,0,0,0,142,0,1,0,1,0,92,0,5,64,9,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0,7,0
K25,loc:4201,locality,loc:4201,4201,מג'דל שמס,2,2,1338,313,312,1,פה,133,45,88,0.426282,6,2,1,0,2,1,6,0,0,0,0,0,0,0,0,0,40,0,35,45,27,0,0,0,0,0,0,2,133,0,1,0,0,0,0,0,0,0,11,0
K25,loc:4203,locality,loc:4203,4203,מסעדה,1,1,461,104,101,3,ז,40,13,27,0.39604,1,0,1,0,0,2,40,0,0,0,5,0,0,0,0,0,11,0,12,13,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1
K25,loc:4204,locality,loc:4204,4204,מבוא חמה,1,1,409,268,267,1,פה,113,47,66,0.423221,47,0,3,1,0,1,0,0,0,0,7,0,1,0,0,0,41,0,4,7,33,0,0,0,0,0,0,0,113,1,0,0,1,0,0,0,6,0,1,0
K25,loc:421,locality,loc:421,421,משאבי שדה,1,1,455,276,276,0,פה,109,52,57,0.394928,52,0,1,0,0,1,0,0,0,0,11,0,0,0,0,1,43,0,23,7,24,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,1,0,1,1
K25,loc:422,locality,loc:422,422,חרב לאת,1,1,587,426,426,0,פה,164,82,82,0.384977,38,3,1,1,0,0,0,0,0,0,30,0,5,0,0,0,50,0,11,82,27,0,0,0,1,0,0,0,164,0,2,0,0,0,0,0,4,0,7,0
K25,loc:423,locality,loc:423,423,העוגן,1,1,647,457,457,0,פה,169,115,54,0.369803,73,0,2,0,1,4,0,0,0,0,7,0,4,0,0,0,52,0,5,15,115,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,8,0,1,0
K25,loc:424,locality,loc:424,424,גבים,1,1,474,331,328,3,פה,95,76,19,0.289634,76,1,2,0,0,0,0,0,0,0,13,0,3,0,0,0,71,0,6,21,35,0,0,0,0,0,0,0,95,0,1,0,0,0,0,0,2,0,2,0
K25,loc:425,locality,loc:425,425,משמרת,1,1,677,532,532,0,פה,273,88,185,0.513158,46,0,5,1,0,1,0,1,0,0,14,1,0,0,0,0,88,0,18,38,42,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,4,0,0,0
K25,loc:426,locality,loc:426,426,עין כרמל,1,1,543,405,405,0,פה,177,81,96,0.437037,81,0,4,0,1,0,0,0,0,0,9,0,3,0,0,0,66,0,11,15,36,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,1,0,1,0
K25,loc:427,locality,loc:427,427,כפר גלים,1,1,116,68,67,1,מחל,21,15,6,0.313433,2,0,3,1,0,0,0,0,0,0,4,0,1,0,0,0,15,0,10,21,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
K25,loc:428,locality,loc:428,428,ברור חיל,2,2,781,515,514,1,פה,176,100,76,0.342412,91,1,1,1,1,2,0,0,0,0,29,0,0,0,0,0,100,0,15,61,31,0,0,0,2,0,0,1,176,0,1,0,0,0,0,0,1,0,0,0
K25,loc:429,locality,loc:429,429,אלוני אבא,2,2,744,545,545,0,פה,280,84,196,0.513761,62,3,1,0,0,2,0,0,0,0,12,0,1,0,0,0,84,0,6,40,46,0,0,0,0,0,0,2,280,0,1,0,0,0,0,0,3,0,2,0
K25,loc:43,locality,loc:43,43,מטולה,3,3,1511,820,816,4,כן,242,215,27,0.296569,70,5,14,1,0,1,0,0,0,0,60,0,6,0,0,0,242,0,24,124,39,0,0,0,0,0,0,0,215,1,2,0,1,0,1,0,4,0,6,0
K25,loc:430,locality,loc:430,430,בית לחם הגלילית,1,1,604,449,449,0,פה,187,81,106,0.416481,49,1,3,1,0,0,0,0,0,0,20,0,0,0,0,0,81,0,4,63,32,0,0,0,1,0,0,0,187,0,1,0,0,0,0,0,4,0,2,0
K25,loc:4301,locality,loc:4301,4301,אפיק,1,1,270,192,190,2,פה,69,31,38,0.363158,27,1,0,1,0,0,0,0,0,0,16,0,0,0,0,0,31,0,7,17,12,0,0,1,0,0,0,0,69,0,1,0,0,0,0,0,2,2,3,0
K25,loc:4303,locality,loc:4303,4303,"נווה אטי""ב",1,1,180,96,96,0,פה,28,22,6,0.291667,7,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,20,0,1,22,2,0,0,0,0,0,0,0,28,1,0,0,1,0,0,0,2,0,0,0
K25,loc:4304,locality,loc:4304,4304,נוב,1,1,574,417,415,2,ט,178,112,66,0.428916,2,3,112,3,0,0,0,0,0,0,178,0,0,0,1,0,18,0,0,85,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0
K25,loc:431,locality,loc:431,431,דלתון,1,1,655,531,528,3,מחל,292,118,174,0.55303,0,1,3,6,0,0,0,0,0,0,94,0,0,0,0,0,7,0,1,292,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,118,0
K25,loc:432,locality,loc:432,432,שמרת,1,1,468,340,340,0,פה,120,91,29,0.352941,31,0,4,1,0,1,0,0,0,0,10,0,1,0,0,0,49,0,8,23,91,0,0,0,0,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0
K25,loc:433,locality,loc:433,433,נחשולים,1,1,546,415,414,1,פה,191,87,104,0.461353,68,0,1,0,0,1,0,0,0,0,7,0,1,0,0,0,87,0,5,16,29,0,0,0,0,0,0,0,191,0,1,0,0,0,0,0,6,0,1,0
K25,loc:434,locality,loc:434,434,החותרים,1,1,611,460,458,2,פה,204,97,107,0.445415,97,0,3,1,1,5,0,1,0,0,9,0,0,0,0,0,65,0,8,19,42,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,2,0,1,0
K25,loc:435,locality,loc:435,435,נצר סרני,1,1,661,542,541,1,פה,213,181,32,0.393715,181,1,3,0,0,1,0,0,0,0,5,0,1,0,0,0,68,0,12,11,31,0,0,0,0,0,0,0,213,0,0,0,0,0,1,0,7,0,6,0
K25,loc:436,locality,loc:436,436,עין דור,2,2,927,572,570,2,פה,233,99,134,0.408772,66,2,3,1,0,1,0,0,0,0,22,0,4,0,0,1,79,0,15,32,99,0,1,0,0,0,0,0,233,1,0,0,0,0,0,0,10,0,0,0
K25,loc:437,locality,loc:437,437,רשפים,1,1,692,546,545,1,פה,169,120,49,0.310092,61,5,27,0,0,1,0,0,0,0,33,1,3,0,0,0,120,0,6,54,51,0,0,0,1,0,0,1,169,0,0,0,0,0,0,0,5,0,7,0
K25,loc:439,locality,loc:439,439,שלוחות,1,1,342,241,239,2,ב,63,45,18,0.263598,7,1,63,5,0,0,0,0,0,0,45,0,0,0,0,0,43,0,2,36,2,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,4,0
K25,loc:44,locality,loc:44,44,זוהר,1,1,253,186,186,0,מחל,97,30,67,0.521505,0,0,0,4,0,0,1,0,0,0,21,0,0,0,0,0,20,0,4,97,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,30,0
K25,loc:440,locality,loc:440,440,יסודות,1,1,352,320,320,0,ג,277,24,253,0.865625,0,0,0,277,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
K25,loc:442,locality,loc:442,442,גדעונה,1,1,320,231,230,1,מחל,98,39,59,0.426087,6,1,3,27,0,0,0,0,0,0,39,0,1,0,0,0,13,0,1,98,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,7,0
K25,loc:443,locality,loc:443,443,כפר הנשיא,2,2,742,402,402,0,פה,148,75,73,0.368159,75,1,3,1,0,2,0,0,0,0,12,0,1,0,1,0,68,0,5,20,53,0,0,0,0,1,0,1,148,0,0,0,1,0,0,0,7,0,2,0
K25,loc:444,locality,loc:444,444,רגבים,1,1,447,320,318,2,פה,127,60,67,0.399371,60,0,0,1,0,4,0,0,0,0,15,0,0,0,0,0,49,0,4,18,35,0,0,0,0,0,0,2,127,0,0,0,0,0,0,0,2,0,1,0
K25,loc:445,locality,loc:445,445,רמות מנשה,2,2,927,706,706,0,פה,305,147,158,0.432011,96,1,0,0,1,0,0,0,0,0,3,0,2,0,1,0,89,0,18,29,147,0,0,0,0,2,0,0,305,0,0,0,0,1,0,0,9,0,2,0
K25,loc:446,locality,loc:446,446,אודים,2,2,833,617,614,3,פה,271,92,179,0.441368,67,0,4,1,0,3,0,0,0,0,19,0,5,0,0,0,92,0,14,69,56,0,2,0,0,0,0,0,271,0,1,0,0,0,0,0,4,0,6,0
K25,loc:447,locality,loc:447,447,נורדייה,3,3,1531,928,926,2,פה,377,182,195,0.407127,54,6,10,4,0,1,1,0,0,0,39,0,4,0,0,0,178,0,21,182,19,0,0,0,0,0,0,0,377,0,6,0,0,0,0,0,1,11,12,0
K25,loc:448,locality,loc:448,448,בני עטרות,1,1,603,485,485,0,פה,192,107,85,0.395876,50,3,5,3,0,2,0,0,0,0,10,0,0,0,0,0,107,0,7,49,48,0,0,0,1,0,0,0,192,0,1,0,0,0,0,0,2,0,5,0
K25,loc:449,locality,loc:449,449,נחלים,2,2,903,729,727,2,ט,348,174,174,0.47868,2,6,88,6,0,1,0,0,0,0,348,0,1,0,0,0,62,0,6,174,3,0,0,0,0,1,0,1,19,0,2,0,0,0,0,0,2,0,5,0
K25,loc:450,locality,loc:450,450,בארות יצחק,1,1,384,262,260,2,ב,69,65,4,0.265385,7,0,69,1,0,0,0,0,0,0,65,0,0,0,0,0,48,1,1,36,2,0,0,0,0,0,0,0,25,0,1,0,1,1,0,0,0,0,2,0
K25,loc:4501,locality,loc:4501,4501,ע'ג'ר,3,3,1844,555,547,8,כן,133,80,53,0.243144,37,0,2,0,2,17,1,0,0,0,2,0,1,0,0,1,133,0,40,47,32,0,0,1,0,1,1,80,63,0,0,0,5,0,1,4,1,2,71,2
K25,loc:4502,locality,loc:4502,4502,עין קנייא,1,1,207,31,31,0,פה,9,7,2,0.290323,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,7,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0
K25,loc:4503,locality,loc:4503,4503,עין זיוון,1,1,336,231,230,1,פה,101,39,62,0.43913,19,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,39,0,12,21,14,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,5,0,0,0
K25,loc:452,locality,loc:452,452,יזרעאל,1,1,565,353,352,1,פה,128,99,29,0.363636,99,1,1,0,0,2,0,0,0,0,2,0,1,0,0,0,50,0,10,9,47,0,0,0,0,0,0,0,128,0,0,0,0,0,0,1,1,0,0,0
K25,loc:453,locality,loc:453,453,יפתח,1,1,563,389,386,3,פה,178,66,112,0.46114,66,2,0,0,2,1,0,0,0,0,13,0,1,0,0,0,60,0,10,14,31,1,0,0,0,0,0,2,178,0,0,0,0,0,0,0,4,0,1,0
K25,loc:454,locality,loc:454,454,סער,1,1,691,469,469,0,פה,174,85,89,0.371002,51,2,0,0,0,1,0,0,0,0,29,0,1,0,0,0,85,0,8,65,52,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,1,0
K25,loc:4551,locality,loc:4551,4551,נאות גולן,1,1,474,324,318,6,פה,114,68,46,0.358491,17,2,4,0,0,0,0,0,0,0,27,0,1,0,0,0,68,0,10,62,7,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,5,0,1,0
K25,loc:456,locality,loc:456,456,שורש,2,2,1065,476,476,0,פה,157,70,87,0.329832,42,5,7,4,0,1,0,0,0,0,39,8,0,1,0,2,70,1,23,67,40,0,1,0,0,0,0,2,157,0,0,0,0,0,0,0,2,0,3,1
K25,loc:457,locality,loc:457,457,גזית,1,1,684,469,469,0,פה,173,118,55,0.36887,60,1,1,0,1,2,0,0,0,0,7,0,3,0,0,0,64,0,15,12,118,1,0,0,0,0,0,0,173,0,1,0,0,0,0,0,10,0,0,0
K25,loc:46,locality,loc:46,46,יבנאל,4,4,2709,1897,1872,25,שס,832,340,492,0.444444,29,2,11,47,1,6,0,0,0,0,259,0,6,0,0,0,99,0,11,340,19,0,3,0,0,0,0,1,187,0,2,0,1,1,0,0,12,0,832,3
K25,loc:460,locality,loc:460,460,רמת רזיאל,1,1,472,348,347,1,פה,97,54,43,0.279539,33,2,3,4,2,2,0,0,0,0,37,0,1,0,0,1,51,0,8,54,46,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,3,0,2,0
K25,loc:462,locality,loc:462,462,טל שחר,2,2,811,615,615,0,פה,224,118,106,0.364228,68,5,5,1,0,3,0,0,0,0,31,0,2,0,0,0,118,0,14,75,49,0,0,0,1,0,0,0,224,1,1,0,0,0,0,1,8,0,8,0
K25,loc:463,locality,loc:463,463,געתון,1,1,569,393,393,0,פה,111,92,19,0.282443,49,1,0,0,0,0,0,0,0,0,10,0,3,0,0,0,92,0,9,33,79,0,0,0,0,1,0,1,111,0,1,0,0,0,0,1,1,0,1,0
K25,loc:464,locality,loc:464,464,הראל,1,1,236,127,127,0,פה,45,30,15,0.354331,30,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,12,0,0,6,27,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0
K25,loc:465,locality,loc:465,465,צובה,1,1,612,386,386,0,פה,130,126,4,0.336788,126,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,61,0,5,22,28,0,0,0,0,1,0,0,130,0,0,0,0,0,0,1,2,0,1,0
K25,loc:466,locality,loc:466,466,בית דגן,9,9,5530,4192,4174,18,מחל,1615,723,892,0.386919,88,15,33,61,1,0,1,0,0,0,723,0,16,0,0,1,466,0,78,1615,44,0,0,0,3,0,0,0,671,0,6,0,0,0,0,0,12,2,338,0
K25,loc:469,locality,loc:469,469,קריית עקרון,14,14,8174,5940,5889,51,מחל,2724,1121,1603,0.462557,76,12,39,49,1,8,0,0,0,1,1121,0,35,0,0,0,442,1,132,2724,35,1,0,0,2,1,1,8,484,1,14,0,3,1,5,3,10,0,678,1
K25,loc:47,locality,loc:47,47,כפר תבור,6,6,3529,2466,2453,13,פה,727,545,182,0.296372,177,7,37,3,3,9,0,0,0,0,205,0,10,0,0,1,500,1,69,545,73,0,0,0,0,2,0,4,727,1,4,1,2,0,7,0,25,0,40,0
K25,loc:4701,locality,loc:4701,4701,רמת מגשימים,1,1,484,357,357,0,ט,222,58,164,0.621849,2,0,58,1,0,1,0,0,0,0,222,0,0,0,0,0,8,0,0,45,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0
K25,loc:4702,locality,loc:4702,4702,רמות,1,1,460,348,348,0,פה,161,68,93,0.462644,30,1,2,4,0,0,0,0,0,0,20,0,0,0,0,0,68,0,2,29,23,0,0,0,2,0,0,1,161,3,0,0,0,0,0,0,2,0,0,0
K25,loc:472,locality,loc:472,472,אבו גוש,9,9,5094,2809,2769,40,ד,1263,838,425,0.456121,14,1,1,3,1263,312,0,0,0,0,13,0,0,0,0,0,8,3,2,208,58,0,0,0,0,0,0,838,26,0,2,7,1,0,1,1,3,0,4,0
K25,loc:473,locality,loc:473,473,אבו סנאן,19,19,10013,5458,5382,76,ום,2030,1160,870,0.377183,34,0,3,0,677,2030,4,1,2,0,6,4,0,4,1,1,401,2,355,405,82,1,0,0,5,3,0,1160,163,0,1,4,1,3,1,6,9,0,12,1
K25,loc:475,locality,loc:475,475,דחי,1,1,546,218,217,1,ום,74,68,6,0.341014,2,0,0,0,66,74,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,68,3,0,0,0,0,0,0,0,0,0,0,0
K25,loc:478,locality,loc:478,478,אכסאל,18,18,10342,5257,5212,45,ום,2710,1339,1371,0.519954,3,4,0,14,989,2710,3,0,0,0,5,0,5,0,0,0,5,1,2,41,42,0,1,1,0,0,0,1339,29,0,3,6,0,1,2,1,2,0,2,1
K25,loc:48,locality,loc:48,48,מנחמיה,2,2,948,618,615,3,מחל,262,109,153,0.426016,21,4,5,10,0,0,0,0,0,0,109,0,2,0,0,1,64,0,13,262,4,0,1,0,0,0,0,0,90,2,0,0,1,0,0,0,2,0,24,0
K25,loc:480,locality,loc:480,480,בית ג'ן,16,16,9177,4867,4832,35,מרצ,2976,472,2504,0.615894,288,1,5,0,26,75,2,0,0,1,13,34,0,0,0,0,472,0,414,275,2976,1,0,1,3,1,0,55,169,0,3,0,3,0,1,4,4,0,5,0
K25,loc:481,locality,loc:481,481,מגאר,31,31,17008,7489,7377,112,עם,2053,1340,713,0.278297,199,4,64,1,274,1340,2,0,0,0,16,111,7,5,0,0,662,0,982,544,371,3,4,0,1,2,1,2053,435,3,5,5,2,0,1,15,5,4,254,2
K25,loc:482,locality,loc:482,482,בועיינה-נוג'ידאת,13,13,7076,4000,3924,76,עם,2191,948,1243,0.558359,23,1,0,0,948,581,2,2,0,1,2,0,0,0,0,2,2,2,0,66,23,0,1,0,1,0,2,2191,44,0,0,0,0,1,1,0,0,0,28,0
K25,loc:483,locality,loc:483,483,בענה,15,15,6004,3793,3748,45,עם,1416,1328,88,0.377801,6,1,1,4,874,1328,2,0,0,1,0,0,2,0,1,0,18,0,1,30,18,1,0,2,0,0,0,1416,11,0,0,5,0,1,0,1,4,0,20,0
K25,loc:485,locality,loc:485,485,ג'ולס,9,9,4974,2674,2628,46,ל,832,582,250,0.316591,62,0,11,1,6,27,2,0,1,0,5,0,9,1,0,0,582,0,832,397,152,0,3,0,1,1,0,37,384,1,2,0,0,0,0,5,11,0,95,0
K25,loc:487,locality,loc:487,487,ג'ש (גוש חלב),4,4,2563,1271,1263,8,ום,457,336,121,0.361837,41,0,0,3,336,457,1,0,0,1,4,0,0,0,0,0,32,2,1,36,107,0,0,0,0,1,0,143,86,0,3,1,0,1,0,1,3,1,2,0
K25,loc:489,locality,loc:489,489,דבורייה,16,16,7492,4223,4206,17,ום,1471,1437,34,0.349738,4,0,0,2,1437,1471,0,0,0,0,6,0,0,1,2,0,16,2,2,13,46,0,0,1,0,0,0,1177,6,1,0,5,3,0,3,2,2,1,2,1
K25,loc:49,locality,loc:49,49,אילנייה,1,1,459,296,292,4,מחל,89,82,7,0.304795,16,0,4,2,0,0,0,0,0,0,27,0,1,0,0,0,52,0,6,89,9,0,0,0,0,1,0,0,82,0,0,0,0,0,0,0,0,0,3,0
K25,loc:490,locality,loc:490,490,דייר אל-אסד,17,17,8873,6194,6154,40,עם,2769,2223,546,0.449951,10,0,0,0,818,2223,0,0,0,0,3,0,0,0,1,0,8,0,1,32,30,0,0,0,2,0,0,2769,105,0,0,5,0,2,0,0,2,0,142,1
K25,loc:492,locality,loc:492,492,דייר חנא,14,14,7818,5298,5277,21,ום,2521,1283,1238,0.477734,6,0,0,4,1283,2521,0,1,0,0,1,0,0,0,0,2,13,1,1,46,44,0,0,2,0,1,1,1194,21,0,1,7,0,1,1,1,1,0,123,0
K25,loc:494,locality,loc:494,494,דאלית אל-כרמל,22,22,13249,7297,7225,72,כן,3965,1141,2824,0.548789,190,3,17,1,66,201,1,0,3,1,11,1,5,1,0,0,3965,1,1141,228,375,4,8,3,4,3,3,87,823,1,12,1,4,2,6,39,5,3,5,1
K25,loc:496,locality,loc:496,496,חורפיש,9,9,4836,2586,2577,9,כן,1379,379,1000,0.535118,67,0,6,0,11,67,2,0,1,1,2,2,4,0,0,0,1379,0,379,94,265,0,0,1,0,1,2,24,169,0,3,0,6,0,0,21,1,0,69,0
K25,loc:497,locality,loc:497,497,טייבה (בעמק),2,2,1305,602,601,1,עם,289,141,148,0.480865,16,0,0,0,141,118,0,0,0,0,2,0,0,0,0,0,0,0,0,6,16,0,0,0,1,0,0,289,5,0,0,1,1,1,0,0,1,0,2,1
K25,loc:498,locality,loc:498,498,טורעאן,18,18,10111,5003,4961,42,ום,2299,1528,771,0.463415,17,0,1,1,909,2299,0,0,0,0,2,1,0,0,0,1,16,2,1,67,63,0,1,0,1,0,1,1528,30,2,0,2,1,0,1,1,2,1,10,0
K25,loc:499,locality,loc:499,499,יפיע,25,25,13860,6855,6750,105,ום,2988,1770,1218,0.442667,94,3,0,2,1770,2988,0,0,0,0,5,0,2,2,2,2,21,1,3,204,110,0,0,0,4,1,0,1428,52,2,9,13,2,2,1,0,3,0,21,3
K25,loc:5000,locality,loc:5000,5000,תל אביב -יפו,736,736,447576,266837,265796,1041,פה,87227,45221,42006,0.328173,24603,1149,1987,2204,4090,4058,11,5,3,13,11968,58,716,3,9,7,29291,39,8806,45221,29060,12,53,7,46,57,9,1826,87227,71,323,38,89,13,57,50,1111,20,11442,44
K25,loc:502,locality,loc:502,502,ירכא,21,21,11387,5823,5722,101,מחל,1970,1294,676,0.344285,68,1,13,4,21,412,4,0,0,0,6,3,0,2,0,2,1294,0,897,1970,426,2,8,1,2,1,1,118,372,2,6,1,5,0,3,34,4,1,37,1
K25,loc:504,locality,loc:504,504,כאבול,15,15,8670,6115,6061,54,ום,2182,1933,249,0.360007,3,1,0,1,1933,2182,1,0,0,0,1,0,1,1,0,0,8,1,0,18,11,0,0,0,0,0,1,1871,11,0,2,7,0,0,0,0,2,0,3,2
K25,loc:505,locality,loc:505,505,כאוכב אבו אל-היג'א,5,5,2804,1721,1699,22,ום,667,535,132,0.392584,3,0,0,1,468,667,2,0,0,0,0,2,0,0,0,0,2,0,0,3,5,1,0,0,0,1,1,535,3,0,0,1,0,1,0,0,1,0,2,0
K25,loc:507,locality,loc:507,507,כפר יאסיף,15,15,8257,5275,5237,38,ום,2805,1524,1281,0.535612,23,2,6,3,1524,2805,1,0,1,1,8,0,2,0,2,0,57,1,20,138,91,0,0,1,2,0,0,429,82,0,2,9,2,1,1,3,9,0,11,0
K25,loc:508,locality,loc:508,508,כפר כמא,5,5,2685,946,930,16,פה,268,206,62,0.288172,79,1,1,0,4,26,0,0,0,0,2,1,7,0,0,0,206,0,17,28,87,0,1,0,0,0,0,184,268,1,7,1,0,0,0,2,3,0,3,1
K25,loc:509,locality,loc:509,509,כפר כנא,27,27,15877,8340,8221,119,ד,3051,2782,269,0.371123,21,3,2,3,3051,1823,0,0,0,2,9,2,3,1,1,2,34,2,3,197,52,1,3,0,1,0,1,2782,179,1,2,7,2,0,1,2,13,0,11,4
K25,loc:510,locality,loc:510,510,כפר מנדא,23,23,13756,8964,8887,77,ד,3112,2628,484,0.350174,11,1,1,4,3112,2628,0,2,0,3,9,2,1,3,2,4,5,3,1,38,150,1,0,1,3,2,1,2609,27,3,2,12,2,2,3,3,5,1,225,5
K25,loc:511,locality,loc:511,511,עילוט,10,10,5705,2647,2612,35,ום,944,834,110,0.361409,13,1,0,0,652,944,1,0,0,0,5,1,0,1,0,0,48,1,1,37,8,2,0,0,1,1,1,834,2,0,1,8,0,1,0,0,1,0,44,3
K25,loc:512,locality,loc:512,512,כפר מצר,3,3,1947,1053,1044,9,עם,495,238,257,0.474138,12,1,0,0,238,185,1,0,0,1,35,0,0,0,0,0,0,0,0,13,44,0,0,0,2,0,0,495,5,0,0,1,0,0,2,1,2,0,5,1
K25,loc:514,locality,loc:514,514,עין ראפה,2,2,723,382,377,5,ד,161,123,38,0.427056,5,0,0,0,161,61,0,0,0,0,2,0,0,0,0,0,1,0,0,6,9,0,0,0,0,0,0,123,4,0,0,2,0,0,0,0,0,0,1,2
K25,loc:516,locality,loc:516,516,מג'ד אל-כרום,17,17,11017,7347,7280,67,ום,3335,3002,333,0.458104,8,1,2,4,3002,3335,2,1,0,1,7,0,0,1,3,0,15,3,1,22,36,0,0,0,7,1,1,781,10,1,3,13,3,1,3,1,5,0,5,1
K25,loc:517,locality,loc:517,517,מזרעה,5,5,3035,1955,1939,16,ום,736,565,171,0.379577,2,1,0,0,558,736,0,0,0,0,8,0,0,1,1,0,2,1,2,11,24,0,0,0,1,0,1,565,17,1,0,2,0,1,1,0,1,0,2,0
K25,loc:518,locality,loc:518,518,מעיליא,4,4,2616,1741,1724,17,ום,821,427,394,0.476218,17,1,0,1,427,821,0,0,0,0,1,0,1,1,0,0,32,4,0,25,199,0,0,0,0,0,0,15,177,0,0,0,0,0,0,1,0,0,1,0
K25,loc:52,locality,loc:52,52,לוזית,1,1,507,396,394,2,מחל,120,63,57,0.304569,15,2,7,12,0,3,0,0,0,0,51,0,0,0,0,0,23,0,6,120,20,0,0,0,0,0,0,1,62,0,0,0,1,0,0,0,8,0,63,0
K25,loc:520,locality,loc:520,520,משהד,12,12,5972,2892,2862,30,עם,1197,819,378,0.418239,3,0,0,0,819,731,0,0,0,0,3,0,0,1,0,0,12,0,19,26,30,0,0,1,0,0,0,1197,7,1,1,4,1,0,0,0,0,1,5,0
K25,loc:521,locality,loc:521,521,עין נקובא,3,3,1866,1103,1096,7,ום,655,251,404,0.597628,7,0,0,2,108,655,0,0,0,0,1,0,0,0,0,0,3,0,0,51,2,0,1,0,0,0,0,251,10,0,0,0,1,0,2,0,1,0,0,1
K25,loc:522,locality,loc:522,522,נחף,14,14,9181,5359,5325,34,ום,1980,1890,90,0.371831,7,2,21,8,1146,1980,0,1,1,0,2,0,1,0,4,0,34,0,1,27,112,0,1,1,1,1,0,1890,5,2,0,9,1,0,1,2,5,1,57,1
K25,loc:523,locality,loc:523,523,ניין,3,3,1446,747,738,9,ד,217,162,55,0.294038,5,1,0,1,217,134,0,0,0,0,1,0,0,0,0,0,4,0,0,34,161,0,0,0,0,0,0,162,13,0,0,0,1,0,0,1,0,0,3,0
K25,loc:524,locality,loc:524,524,נאעורה,3,3,1590,860,850,10,עם,383,218,165,0.450588,9,0,0,0,197,218,0,0,0,0,0,0,0,0,0,0,3,0,0,20,12,0,0,0,0,1,0,383,3,0,0,0,0,0,0,1,1,0,1,1
K25,loc:525,locality,loc:525,525,סאג'ור,5,5,3223,1717,1704,13,ב,802,323,479,0.470657,208,0,802,2,0,12,0,0,0,0,50,0,0,0,0,0,121,0,22,323,40,0,0,0,0,0,0,16,95,0,0,0,1,0,0,0,0,0,11,1
K25,loc:526,locality,loc:526,526,סולם,4,4,2136,1137,1129,8,עם,511,265,246,0.452613,4,0,0,1,244,265,0,0,0,0,2,1,0,0,0,0,13,0,3,8,52,0,1,1,1,0,0,511,14,0,2,1,1,1,0,0,0,0,2,1
K25,loc:527,locality,loc:527,527,שזור,1,1,274,214,214,0,מחל,126,31,95,0.588785,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,20,0,3,126,0,0,1,0,0,0,0,0,12,0,2,0,0,0,0,1,0,0,14,1
K25,loc:528,locality,loc:528,528,עוזייר,4,4,2223,1090,1080,10,עם,479,337,142,0.443519,5,0,0,0,337,236,0,0,0,1,0,0,0,0,0,0,4,0,0,2,6,0,0,0,0,0,0,479,6,0,0,1,0,0,1,2,0,0,0,0
