source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,address_match_status,address_query,unresolved_reason
K25:7089,K25,7089,9999,מעטפות חיצוניות,492,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,600,595,5,18,9,11,2,0,0,0,0,0,1,133,0,3,0,0,0,76,0,11,192,9,1,0,0,0,1,0,0,80,4,10,0,0,0,0,0,0,0,33,1,,,non-geographic row is counted but not mapped
K25:7090,K25,7090,9999,מעטפות חיצוניות,493,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,603,597,6,33,12,10,0,1,1,0,0,0,0,120,0,4,0,0,0,90,0,24,167,15,0,0,0,0,0,0,1,104,2,5,0,0,0,0,0,0,0,7,1,,,non-geographic row is counted but not mapped
K25:7091,K25,7091,9999,מעטפות חיצוניות,494,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,602,590,12,30,13,8,0,0,0,0,0,0,0,114,1,2,0,0,0,98,0,20,182,9,0,0,0,0,1,0,2,90,2,8,0,0,0,0,0,2,0,8,0,,,non-geographic row is counted but not mapped
K25:7092,K25,7092,9999,מעטפות חיצוניות,495,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,610,607,3,32,6,6,10,7,11,0,0,0,0,99,0,3,0,0,0,46,0,18,156,33,0,0,0,0,1,0,17,100,1,5,1,0,0,0,0,2,0,53,0,,,non-geographic row is counted but not mapped
K25:7093,K25,7093,9999,מעטפות חיצוניות,496,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,606,603,3,44,7,8,40,6,5,0,0,0,0,60,0,3,1,0,0,80,0,16,137,21,0,0,0,0,0,0,2,118,1,8,0,1,0,0,0,0,0,45,0,,,non-geographic row is counted but not mapped
K25:7094,K25,7094,9999,מעטפות חיצוניות,497,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,606,604,2,34,1,8,25,17,17,0,0,0,0,91,1,3,0,1,0,60,0,15,126,21,0,0,0,0,1,0,37,83,0,0,1,0,0,0,1,1,0,59,1,,,non-geographic row is counted but not mapped
K25:7095,K25,7095,9999,מעטפות חיצוניות,498,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,655,652,3,23,4,9,6,20,15,1,0,0,0,85,0,0,0,0,0,74,2,25,178,15,0,1,0,0,0,0,26,110,2,2,0,0,0,1,0,4,0,49,0,,,non-geographic row is counted but not mapped
K25:7096,K25,7096,9999,מעטפות חיצוניות,499,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,609,605,4,28,2,10,16,16,19,0,0,0,0,89,0,3,0,0,0,51,0,27,164,19,0,0,0,0,1,0,37,89,0,4,0,1,0,0,0,3,0,25,1,,,non-geographic row is counted but not mapped
K25:7097,K25,7097,9999,מעטפות חיצוניות,500,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,600,595,5,29,7,7,1,0,0,0,0,0,0,122,1,0,0,0,0,100,0,13,166,4,0,0,0,0,0,0,0,114,4,3,0,0,0,0,0,3,0,20,1,,,non-geographic row is counted but not mapped
K25:7098,K25,7098,9999,מעטפות חיצוניות,501,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,483,479,4,20,7,6,18,4,3,0,0,0,0,122,1,4,0,0,0,44,0,8,110,14,0,0,0,0,0,0,8,67,1,1,0,0,0,0,0,2,0,39,0,,,non-geographic row is counted but not mapped
K25:7099,K25,7099,9999,מעטפות חיצוניות,502,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,594,588,6,25,13,13,2,0,2,0,0,0,0,103,0,1,0,0,0,89,0,20,174,9,0,0,0,0,0,0,9,102,1,5,1,2,0,0,0,0,1,16,0,,,non-geographic row is counted but not mapped
K25:7100,K25,7100,9999,מעטפות חיצוניות,503,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,601,598,3,20,3,6,91,11,9,0,0,0,0,105,0,1,0,0,0,38,0,10,126,15,0,0,0,0,0,0,36,62,0,1,0,0,0,0,0,2,1,61,0,,,non-geographic row is counted but not mapped
K25:7101,K25,7101,9999,מעטפות חיצוניות,504,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,495,5,14,6,9,56,3,7,0,0,0,0,97,0,2,0,0,0,46,0,14,101,4,0,0,0,0,0,0,15,58,0,3,0,0,1,0,0,0,0,59,0,,,non-geographic row is counted but not mapped
K25:7102,K25,7102,9999,מעטפות חיצוניות,505,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,623,616,7,52,14,9,2,0,2,0,0,0,0,89,0,0,0,0,0,114,1,21,148,33,0,0,0,0,0,0,2,112,3,2,0,0,0,0,0,0,0,12,0,,,non-geographic row is counted but not mapped
K25:7103,K25,7103,9999,מעטפות חיצוניות,506,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,501,499,2,12,2,10,52,3,1,0,0,0,0,117,0,1,0,0,0,53,0,9,105,9,0,0,0,0,1,0,2,68,0,3,0,0,0,0,0,0,0,51,0,,,non-geographic row is counted but not mapped
K25:7104,K25,7104,9999,מעטפות חיצוניות,507,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,510,505,5,17,3,14,55,4,1,0,0,0,0,158,0,1,0,0,0,29,0,4,94,10,0,0,0,0,0,0,3,38,0,3,0,0,0,0,0,0,0,71,0,,,non-geographic row is counted but not mapped
K25:7105,K25,7105,9999,מעטפות חיצוניות,508,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,493,489,4,21,4,14,17,10,1,0,0,0,0,133,0,4,0,0,0,54,0,9,92,19,0,0,0,0,0,0,5,66,0,1,0,1,0,0,0,4,0,34,0,,,non-geographic row is counted but not mapped
K25:7106,K25,7106,9999,מעטפות חיצוניות,509,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,494,490,4,19,2,18,39,4,6,0,0,0,0,120,0,1,0,0,0,47,0,19,94,12,0,0,0,0,0,0,1,77,0,2,0,0,0,1,0,0,0,28,0,,,non-geographic row is counted but not mapped
K25:7107,K25,7107,9999,מעטפות חיצוניות,510,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,500,0,18,1,10,64,2,3,0,0,0,0,102,1,3,0,0,0,31,1,28,108,6,0,0,0,0,1,0,1,48,0,3,0,0,0,0,0,2,0,67,0,,,non-geographic row is counted but not mapped
K25:7108,K25,7108,9999,מעטפות חיצוניות,511,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,600,598,2,27,7,16,1,0,0,0,0,0,0,114,0,5,0,0,0,101,0,23,137,18,0,0,0,0,0,0,0,131,0,1,0,0,0,0,0,0,0,17,0,,,non-geographic row is counted but not mapped
K25:7109,K25,7109,9999,מעטפות חיצוניות,512,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,499,1,22,1,8,1,0,1,0,0,0,0,83,0,6,0,0,0,87,0,13,126,13,0,0,0,0,2,0,3,106,1,3,0,0,0,0,0,1,0,22,0,,,non-geographic row is counted but not mapped
K25:7110,K25,7110,9999,מעטפות חיצוניות,513,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,603,596,7,23,9,33,0,0,0,0,0,0,0,119,0,4,0,0,0,93,0,17,153,13,1,0,0,0,0,0,1,104,1,4,0,3,0,0,0,1,0,17,0,,,non-geographic row is counted but not mapped
K25:7111,K25,7111,9999,מעטפות חיצוניות,514,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,501,495,6,8,2,8,51,4,10,0,0,0,0,85,0,0,0,0,1,12,1,93,92,7,0,1,0,0,0,0,5,46,1,1,0,2,0,0,0,0,1,63,1,,,non-geographic row is counted but not mapped
K25:7112,K25,7112,9999,מעטפות חיצוניות,515,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,499,498,1,15,5,23,30,6,7,0,0,0,0,132,0,1,0,0,0,39,0,9,113,3,0,0,0,0,0,0,14,44,0,1,0,0,0,0,0,1,0,55,0,,,non-geographic row is counted but not mapped
K25:7113,K25,7113,9999,מעטפות חיצוניות,516,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,497,494,3,12,0,10,20,2,4,0,0,0,0,128,0,1,0,0,0,32,0,81,105,10,0,0,0,0,0,0,10,37,1,0,0,0,0,0,0,0,1,40,0,,,non-geographic row is counted but not mapped
K25:7114,K25,7114,9999,מעטפות חיצוניות,517,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,488,12,20,3,17,45,0,8,0,0,0,0,97,0,4,0,0,0,49,0,15,98,11,0,0,0,0,0,0,10,60,0,4,0,1,0,0,0,2,0,44,0,,,non-geographic row is counted but not mapped
K25:7115,K25,7115,9999,מעטפות חיצוניות,518,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,501,497,4,13,4,12,30,0,7,0,0,0,0,93,0,2,0,0,0,41,0,55,99,3,0,0,0,0,2,0,6,74,0,0,0,0,0,2,0,3,0,50,1,,,non-geographic row is counted but not mapped
K25:7116,K25,7116,9999,מעטפות חיצוניות,519,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,305,304,1,7,3,10,26,2,3,0,0,0,0,108,0,0,0,0,1,20,0,5,55,8,0,0,0,0,1,0,1,13,2,1,0,1,0,0,0,1,0,36,0,,,non-geographic row is counted but not mapped
K25:7117,K25,7117,9999,מעטפות חיצוניות,520,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,490,487,3,20,1,19,71,4,9,0,0,0,0,117,0,2,0,0,0,21,0,7,90,12,0,1,0,0,0,0,2,34,0,2,0,1,0,0,0,2,0,72,0,,,non-geographic row is counted but not mapped
K25:7118,K25,7118,9999,מעטפות חיצוניות,521,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,593,589,4,23,3,7,53,5,7,0,0,0,0,91,1,0,0,0,1,40,0,73,133,14,0,0,0,0,1,0,10,62,1,1,0,0,0,1,1,0,0,60,1,,,non-geographic row is counted but not mapped
K25:7119,K25,7119,9999,מעטפות חיצוניות,522,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,502,500,2,17,4,21,48,4,2,0,0,0,0,115,0,0,0,0,0,37,0,7,120,14,0,0,0,0,0,0,3,55,0,2,0,0,0,0,0,2,0,49,0,,,non-geographic row is counted but not mapped
K25:7120,K25,7120,9999,מעטפות חיצוניות,523,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,301,299,2,6,4,12,29,4,3,0,0,0,0,71,0,3,0,0,0,19,0,6,70,6,1,0,0,0,0,0,5,20,0,1,0,0,0,0,0,1,0,38,0,,,non-geographic row is counted but not mapped
K25:7121,K25,7121,9999,מעטפות חיצוניות,524,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,303,303,0,1,0,9,78,4,3,0,0,0,0,54,0,1,0,0,0,15,0,6,53,2,0,0,0,0,0,0,1,21,0,1,0,0,0,0,0,1,0,53,0,,,non-geographic row is counted but not mapped
K25:7122,K25,7122,9999,מעטפות חיצוניות,525,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,307,301,6,16,2,5,18,1,2,0,0,0,0,53,0,0,0,0,0,40,0,13,63,6,0,0,0,0,0,0,2,55,0,0,0,0,0,0,0,0,0,25,0,,,non-geographic row is counted but not mapped
K25:7123,K25,7123,9999,מעטפות חיצוניות,526,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,300,298,2,19,2,5,14,5,5,0,0,0,0,17,0,0,0,0,0,28,0,83,34,18,0,0,0,0,1,0,0,48,0,0,0,3,0,0,1,1,1,13,0,,,non-geographic row is counted but not mapped
K25:7124,K25,7124,9999,מעטפות חיצוניות,527,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,301,297,4,15,2,4,1,0,0,0,0,0,0,64,0,3,0,0,0,46,0,8,91,4,0,0,0,0,2,0,1,47,0,2,0,0,1,0,0,1,0,5,0,,,non-geographic row is counted but not mapped
K25:7125,K25,7125,9999,מעטפות חיצוניות,528,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,202,201,1,4,2,1,23,2,3,0,0,0,0,38,0,1,0,0,0,33,0,5,35,4,0,0,0,0,1,0,1,27,0,1,0,0,0,0,0,0,0,20,0,,,non-geographic row is counted but not mapped
K25:7126,K25,7126,9999,מעטפות חיצוניות,532,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,202,202,0,9,1,4,0,0,0,0,0,0,0,54,0,2,0,0,0,29,0,4,56,4,0,0,0,0,1,0,1,26,1,1,0,0,0,0,0,0,0,8,1,,,non-geographic row is counted but not mapped
K25:7127,K25,7127,9999,מעטפות חיצוניות,533,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,301,300,1,9,0,8,30,3,5,0,0,0,0,57,0,1,0,0,0,12,0,42,57,2,0,0,0,0,0,0,3,26,1,1,0,0,0,0,0,3,0,39,1,,,non-geographic row is counted but not mapped
K25:7128,K25,7128,9999,מעטפות חיצוניות,541,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,488,486,2,25,3,10,3,0,0,0,0,0,0,94,0,0,0,0,0,63,0,19,120,12,0,0,0,0,1,0,0,112,2,3,0,0,0,0,0,0,0,19,0,,,non-geographic row is counted but not mapped
K25:7129,K25,7129,9999,מעטפות חיצוניות,542,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,603,600,3,32,6,8,2,0,0,0,0,0,0,112,1,3,0,0,0,108,0,18,155,22,0,0,0,0,0,0,3,114,1,3,0,0,0,0,0,0,0,12,0,,,non-geographic row is counted but not mapped
K25:7130,K25,7130,9999,מעטפות חיצוניות,543,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,600,595,5,25,9,17,4,0,0,0,0,0,0,110,1,5,0,0,0,94,0,15,177,9,0,0,0,0,0,0,1,99,0,4,0,0,0,0,0,0,0,25,0,,,non-geographic row is counted but not mapped
K25:7131,K25,7131,9999,מעטפות חיצוניות,551,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,605,600,5,25,5,7,46,2,0,0,0,0,0,89,1,3,0,0,0,61,0,16,174,9,0,1,0,0,0,0,1,75,1,3,0,0,0,0,0,0,0,80,1,,,non-geographic row is counted but not mapped
K25:7132,K25,7132,9999,מעטפות חיצוניות,552,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,600,591,9,32,11,12,2,0,1,0,0,0,0,103,0,1,0,0,0,82,0,19,189,17,0,1,0,1,0,0,1,91,1,11,0,0,0,0,0,0,0,16,0,,,non-geographic row is counted but not mapped
K25:7133,K25,7133,9999,מעטפות חיצוניות,553,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,546,545,1,31,2,11,36,7,4,0,0,0,0,109,0,2,0,0,0,36,0,21,123,12,0,0,0,0,0,0,6,66,0,0,2,0,0,1,0,3,0,73,0,,,non-geographic row is counted but not mapped
K25:7134,K25,7134,9999,מעטפות חיצוניות,554,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,602,599,3,43,3,5,65,3,8,1,0,0,0,98,0,3,0,0,0,61,0,13,127,17,0,0,0,0,0,0,6,79,0,2,0,0,0,1,0,2,0,62,0,,,non-geographic row is counted but not mapped
K25:7135,K25,7135,9999,מעטפות חיצוניות,555,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,588,587,1,30,3,9,18,21,19,0,0,0,0,84,0,2,0,0,0,69,0,18,127,19,0,0,0,0,1,0,16,116,1,1,0,0,0,0,0,1,0,32,0,,,non-geographic row is counted but not mapped
K25:7136,K25,7136,9999,מעטפות חיצוניות,556,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,590,589,1,32,4,14,27,4,5,0,0,0,0,60,0,3,0,0,0,94,0,20,102,19,0,2,0,0,0,0,4,123,1,1,0,0,0,0,0,1,0,72,1,,,non-geographic row is counted but not mapped
K25:7137,K25,7137,9999,מעטפות חיצוניות,557,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,510,497,13,15,0,3,4,22,9,0,0,0,0,34,1,1,0,0,0,30,1,99,130,11,0,0,0,0,1,0,11,91,1,2,0,1,0,0,0,1,0,28,1,,,non-geographic row is counted but not mapped
K25:7138,K25,7138,9999,מעטפות חיצוניות,558,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,596,592,4,39,3,10,10,13,11,0,0,0,0,70,0,4,0,0,0,63,0,22,145,45,0,0,0,0,0,0,7,119,1,3,0,0,0,0,0,1,0,25,1,,,non-geographic row is counted but not mapped
K25:7139,K25,7139,9999,מעטפות חיצוניות,559,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,602,599,3,25,10,6,22,7,10,0,0,0,0,107,0,4,0,0,0,51,0,29,154,12,0,0,0,0,0,0,24,91,0,0,0,0,0,0,0,2,0,45,0,,,non-geographic row is counted but not mapped
K25:7140,K25,7140,9999,מעטפות חיצוניות,560,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,587,579,8,18,3,9,79,12,12,0,0,0,0,88,0,2,0,0,0,29,0,56,125,11,0,1,0,1,0,0,5,43,0,5,0,1,0,0,1,1,0,77,0,,,non-geographic row is counted but not mapped
K25:7141,K25,7141,9999,מעטפות חיצוניות,561,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,606,598,8,17,6,14,6,17,23,0,0,0,0,93,0,3,0,0,0,67,0,13,169,16,0,0,0,0,1,0,27,90,0,3,0,0,0,0,0,0,0,33,0,,,non-geographic row is counted but not mapped
K25:7142,K25,7142,9999,מעטפות חיצוניות,562,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,449,448,1,29,3,4,11,12,5,0,0,0,0,33,1,3,0,0,0,49,0,21,90,41,0,0,0,0,0,0,2,118,0,1,0,0,0,0,0,2,0,23,0,,,non-geographic row is counted but not mapped
K25:7143,K25,7143,9999,מעטפות חיצוניות,563,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,597,595,2,27,4,5,16,19,31,0,0,0,0,98,0,0,0,0,0,40,0,18,143,23,0,0,0,0,0,0,23,81,0,1,0,0,0,0,0,1,0,65,0,,,non-geographic row is counted but not mapped
K25:7144,K25,7144,9999,מעטפות חיצוניות,564,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,599,598,1,27,6,8,15,4,10,0,0,0,0,103,0,5,0,0,0,70,2,25,152,14,1,0,0,0,1,0,19,92,1,1,0,0,0,0,0,3,0,39,0,,,non-geographic row is counted but not mapped
K25:7145,K25,7145,9999,מעטפות חיצוניות,565,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,598,594,4,22,5,5,28,7,9,0,0,0,0,87,0,3,0,0,0,69,0,31,147,17,0,0,0,0,0,0,5,98,0,4,0,1,0,0,0,2,0,53,1,,,non-geographic row is counted but not mapped
K25:7146,K25,7146,9999,מעטפות חיצוניות,566,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,610,605,5,32,8,6,32,0,1,0,0,0,0,98,0,2,0,0,0,91,0,15,146,11,0,0,0,0,0,0,0,122,0,2,0,1,0,1,0,2,0,35,0,,,non-geographic row is counted but not mapped
K25:7147,K25,7147,9999,מעטפות חיצוניות,567,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,602,598,4,46,6,5,6,16,8,0,0,0,0,43,0,4,0,0,0,79,1,41,98,36,0,0,0,0,1,0,13,172,0,1,0,1,0,0,0,1,0,20,0,,,non-geographic row is counted but not mapped
K25:7148,K25,7148,9999,מעטפות חיצוניות,568,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,599,593,6,30,2,8,35,4,7,0,0,0,0,83,0,4,0,0,0,47,0,32,144,18,0,0,0,0,0,0,4,120,0,0,1,0,0,0,0,2,0,52,0,,,non-geographic row is counted but not mapped
K25:7149,K25,7149,9999,מעטפות חיצוניות,569,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,622,616,6,30,5,5,13,28,46,0,0,0,0,119,1,2,0,0,0,53,0,18,111,22,0,0,0,0,2,0,53,82,0,3,1,0,0,0,0,2,0,20,0,,,non-geographic row is counted but not mapped
K25:7150,K25,7150,9999,מעטפות חיצוניות,570,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,579,576,3,24,4,7,56,5,6,0,0,0,0,85,0,4,0,0,0,69,1,9,136,15,0,0,0,0,0,0,5,88,0,3,0,0,0,0,0,1,0,57,1,,,non-geographic row is counted but not mapped
