source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,unresolved_reason
K24:11961,K24,11961,2730,טייבה,41.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,490,140,138,2,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11962,K24,11962,2730,טייבה,41.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,490,160,159,1,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11963,K24,11963,2730,טייבה,41.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,487,222,218,4,2,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,44,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11964,K24,11964,2730,טייבה,42,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,634,290,289,1,1,0,0,191,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0,0,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11965,K24,11965,2730,טייבה,44.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,649,300,294,6,2,0,0,202,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,0,0,0,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11966,K24,11966,2730,טייבה,44.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,649,281,279,2,0,0,0,189,0,0,0,1,2,0,0,0,0,0,1,1,0,2,11,0,0,0,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11967,K24,11967,2720,טירה,5.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,367,173,169,4,2,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11968,K24,11968,2720,טירה,5.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,367,161,159,2,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11969,K24,11969,2720,טירה,7.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,394,188,184,4,3,0,0,76,0,0,1,0,1,0,0,0,0,0,0,0,0,4,10,0,0,0,82,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11970,K24,11970,2720,טירה,7.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,393,179,173,6,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11971,K24,11971,2720,טירה,16.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,535,248,246,2,0,0,0,121,0,0,0,0,2,0,0,0,0,0,0,0,0,1,12,0,0,0,97,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11972,K24,11972,2720,טירה,16.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,535,246,243,3,0,1,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11973,K24,11973,2720,טירה,16.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,535,275,273,2,6,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,115,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11974,K24,11974,2720,טירה,16.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,534,237,233,4,2,0,0,101,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17,0,0,0,100,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11975,K24,11975,2720,טירה,17.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,572,277,275,2,1,1,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11976,K24,11976,2720,טירה,17.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,572,269,267,2,2,0,0,125,0,0,0,0,0,1,0,0,0,0,0,0,1,6,13,0,0,0,106,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11977,K24,11977,2720,טירה,17.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,572,287,283,4,2,0,0,147,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,0,0,0,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11978,K24,11978,2720,טירה,17.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,572,261,261,0,2,0,0,145,0,1,0,0,1,0,0,0,0,0,0,0,0,4,18,0,0,0,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11979,K24,11979,2720,טירה,18.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,574,271,269,2,4,1,0,136,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,0,109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11980,K24,11980,2720,טירה,18.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,574,273,272,1,0,0,0,145,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,108,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11981,K24,11981,2720,טירה,18.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,574,274,269,5,1,0,0,121,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,121,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11982,K24,11982,2720,טירה,18.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,571,280,278,2,2,0,0,137,0,0,0,0,0,1,0,0,0,0,1,1,0,5,10,0,0,0,112,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11983,K24,11983,2720,טירה,20.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,561,270,264,6,2,0,0,131,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,118,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11984,K24,11984,2720,טירה,20.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,561,257,255,2,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,0,0,0,101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11985,K24,11985,2720,טירה,20.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,561,282,277,5,2,0,0,108,0,0,0,0,0,0,1,0,0,0,0,0,0,2,18,0,0,0,123,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11986,K24,11986,2720,טירה,20.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,559,262,259,3,3,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,110,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11987,K24,11987,2720,טירה,22.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,555,237,236,1,3,0,0,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11988,K24,11988,2720,טירה,22.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,555,252,246,6,1,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,94,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11989,K24,11989,2720,טירה,22.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,555,265,260,5,0,0,0,84,0,0,0,0,2,0,0,0,0,0,0,1,0,2,14,0,0,0,111,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11990,K24,11990,2720,טירה,22.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,554,301,297,4,0,0,0,184,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,92,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11991,K24,11991,2720,טירה,23.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,567,256,255,1,1,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11992,K24,11992,2720,טירה,23.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,567,248,244,4,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11993,K24,11993,2720,טירה,23.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,567,269,265,4,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,128,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11994,K24,11994,2720,טירה,23.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,565,251,245,6,0,0,0,107,0,2,0,0,1,0,0,0,0,0,0,3,0,0,12,0,0,0,87,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11995,K24,11995,2720,טירה,24.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,578,276,270,6,3,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,100,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11996,K24,11996,2720,טירה,24.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,578,278,275,3,5,0,0,125,0,0,0,0,2,0,0,0,0,0,0,2,0,2,11,0,0,0,117,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11997,K24,11997,2720,טירה,24.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,578,281,276,5,8,0,0,111,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17,0,0,0,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11998,K24,11998,2720,טירה,24.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,578,271,269,2,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,120,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:11999,K24,11999,2720,טירה,25.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,473,203,200,3,1,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,72,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12000,K24,12000,2720,טירה,25.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,473,232,230,2,3,0,0,119,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12001,K24,12001,2720,טירה,25.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2720,טירה,,historical_stat_area_pending,automatic_code_match,471,216,213,3,0,0,1,104,0,0,0,0,1,0,0,0,0,0,0,2,0,7,8,0,0,0,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12053,K24,12053,638,קלנסווה,6.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,385,114,114,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12054,K24,12054,638,קלנסווה,6.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,384,128,125,3,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12055,K24,12055,638,קלנסווה,8.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,499,178,175,3,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12056,K24,12056,638,קלנסווה,8.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,499,162,159,3,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12057,K24,12057,638,קלנסווה,8.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,497,171,168,3,1,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12058,K24,12058,638,קלנסווה,9.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,510,180,180,0,1,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12059,K24,12059,638,קלנסווה,9.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,510,177,172,5,1,0,0,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12060,K24,12060,638,קלנסווה,9.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,509,178,175,3,1,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12061,K24,12061,638,קלנסווה,11.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,478,202,197,5,2,0,0,154,0,0,0,0,0,0,1,0,0,0,0,0,0,4,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12062,K24,12062,638,קלנסווה,11.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,478,170,168,2,1,0,0,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12063,K24,12063,638,קלנסווה,11.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,477,148,146,2,1,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12064,K24,12064,638,קלנסווה,13.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,488,180,177,3,2,0,0,127,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12065,K24,12065,638,קלנסווה,13.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,488,176,175,1,0,0,0,122,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,38,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:12066,K24,12066,638,קלנסווה,13.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,638,קלנסווה,,historical_stat_area_pending,automatic_code_match,486,184,182,2,1,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
